right,left,explain.started,explain.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,explain_2.started,explain_2.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,explain_3.started,explain_3.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,fixation.started,fixation.stopped,practice.started,practice.stopped,response.started,response.stopped,key_resp.keys,key_resp.rt,key_resp.duration,feedback.started,feedback.stopped,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,white_ratio,explain_4.started,explain_4.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,dotDisplay.started,dotDisplay.stopped,ITI.started,ITI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,break_2.started,break_2.stopped,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran
,,,,,,,67f047016c147b1c30dbd4a4,682530bfa8ef9ff98b07117d,2025-05-14_20h09.54.791,cuing_paradigm_dot,2024.1.5,Win32,60.24096386,68242c07d0c0e200c6451fdd,,,,,,,,,,,316.9913,317.492,,,317.737,318.0743,right,0.3182,,,,,,,,,0.9,,,,,,317.4921,317.737,318.0744,319.1653,0,54,54,204,1,,,,,,,
,,,,,,,67f047016c147b1c30dbd4a4,682530bfa8ef9ff98b07117d,2025-05-14_20h09.54.791,cuing_paradigm_dot,2024.1.5,Win32,60.24096386,68242c07d0c0e200c6451fdd,,,,,,,,,,,319.1658,319.6673,,,319.9107,320.2364,left,0.2979,,,,,,,,,0.5,,,,,,319.6673,319.9106,320.2365,321.3398,0,55,55,106,1,,,,,,,
,,,,,,,67f047016c147b1c30dbd4a4,682530bfa8ef9ff98b07117d,2025-05-14_20h09.54.791,cuing_paradigm_dot,2024.1.5,Win32,60.24096386,68242c07d0c0e200c6451fdd,,,,,,,,,,,321.3403,321.8406,,,322.0924,322.2759,right,0.1693,,,,,,,,,0.1,,,,,,321.8407,322.0923,322.276,323.3769,0,56,56,17,1,,,,,,,
,,,,,,,67f047016c147b1c30dbd4a4,682530bfa8ef9ff98b07117d,2025-05-14_20h09.54.791,cuing_paradigm_dot,2024.1.5,Win32,60.24096386,68242c07d0c0e200c6451fdd,,,,,,,,,,,323.3774,323.8657,,,324.1105,324.4338,left,0.2959,,,,,,,,,0.1,,,,,,323.8658,324.1105,324.4339,325.5376,0,57,57,5,1,,,,,,,
,,,,,,,67f047016c147b1c30dbd4a4,682530bfa8ef9ff98b07117d,2025-05-14_20h09.54.791,cuing_paradigm_dot,2024.1.5,Win32,60.24096386,68242c07d0c0e200c6451fdd,,,,,,,,,,,325.5381,326.0391,,,326.2831,326.4252,left,0.1222,,,,,,,,,0.1,,,,,,326.0392,326.283,326.4253,327.5163,0,58,58,26,1,,,,,,,
,,,,,,,67f047016c147b1c30dbd4a4,682530bfa8ef9ff98b07117d,2025-05-14_20h09.54.791,cuing_paradigm_dot,2024.1.5,Win32,60.24096386,68242c07d0c0e200c6451fdd,,,,,,,,,,,327.517,328.012,,,328.2564,328.6991,right,0.419,,,,,,,,,0.55,,,,,,328.0122,328.2564,328.6993,329.8027,0,59,59,142,1,,,,,,,
,,,,,,,67f047016c147b1c30dbd4a4,682530bfa8ef9ff98b07117d,2025-05-14_20h09.54.791,cuing_paradigm_dot,2024.1.5,Win32,60.24096386,68242c07d0c0e200c6451fdd,,,,,,,,,,,329.8031,330.3036,,,330.5642,330.8388,right,0.2623,,,,,,,,,0.4,,,,,,330.3037,330.5641,330.8388,331.9267,0,60,60,35,1,,,,,,,
,,,,,,,67f047016c147b1c30dbd4a4,682530bfa8ef9ff98b07117d,2025-05-14_20h09.54.791,cuing_paradigm_dot,2024.1.5,Win32,60.24096386,68242c07d0c0e200c6451fdd,,,,,,,,,,,331.9272,332.4274,,,332.6816,332.9328,right,0.2389,,,,,,,,,0.6,,,,,,332.4274,332.6816,332.9328,334.0335,0,61,61,153,1,,,,,,,
,,,,,,,67f047016c147b1c30dbd4a4,682530bfa8ef9ff98b07117d,2025-05-14_20h09.54.791,cuing_paradigm_dot,2024.1.5,Win32,60.24096386,68242c07d0c0e200c6451fdd,,,,,,,,,,,334.0341,334.5255,,,334.7701,335.3087,left,0.5244,,,,,,,,,0.45,,,,,,334.5256,334.7699,335.3087,336.4089,0,62,62,80,1,,,,,,,
,,,,,,,67f047016c147b1c30dbd4a4,682530bfa8ef9ff98b07117d,2025-05-14_20h09.54.791,cuing_paradigm_dot,2024.1.5,Win32,60.24096386,68242c07d0c0e200c6451fdd,,,,,,,,,,,336.4095,336.9,,,337.145,337.4131,left,0.2523,,,,,,,,,0.4,,,,,,336.9001,337.1449,337.4131,338.5154,0,63,63,43,1,,,,,,,
,,,,,,,67f047016c147b1c30dbd4a4,682530bfa8ef9ff98b07117d,2025-05-14_20h09.54.791,cuing_paradigm_dot,2024.1.5,Win32,60.24096386,68242c07d0c0e200c6451fdd,,,,,,,,,,,338.5157,339.0191,,,339.2704,339.4025,left,0.1178,,,,,,,,,0.5,,,,,,339.0191,339.2703,339.4026,340.5065,0,64,64,103,1,,,,,,,
,,,,,,,67f047016c147b1c30dbd4a4,682530bfa8ef9ff98b07117d,2025-05-14_20h09.54.791,cuing_paradigm_dot,2024.1.5,Win32,60.24096386,68242c07d0c0e200c6451fdd,,,,,,,,,,,340.507,341.0095,,,341.2609,341.5774,left,0.3019,,,,,,,,,0.5,,,,,,341.0095,341.2608,341.5774,342.6804,0,65,65,110,1,,,,,,,
,,,,,,,67f047016c147b1c30dbd4a4,682530bfa8ef9ff98b07117d,2025-05-14_20h09.54.791,cuing_paradigm_dot,2024.1.5,Win32,60.24096386,68242c07d0c0e200c6451fdd,,,,,,,,,,,342.6808,343.1733,,,343.4165,343.5841,left,0.1518,,,,,,,,,0.55,,,,,,343.1733,343.4165,343.5841,344.6872,0,66,66,140,1,,,,,,,
,,,,,,,67f047016c147b1c30dbd4a4,682530bfa8ef9ff98b07117d,2025-05-14_20h09.54.791,cuing_paradigm_dot,2024.1.5,Win32,60.24096386,68242c07d0c0e200c6451fdd,,,,,,,,,,,344.6876,345.1896,,,345.4424,345.7282,right,0.2716,,,,,,,,,0.9,,,,,,345.1897,345.4423,345.7283,346.8284,0,67,67,202,1,,,,,,,
,,,,,,,67f047016c147b1c30dbd4a4,682530bfa8ef9ff98b07117d,2025-05-14_20h09.54.791,cuing_paradigm_dot,2024.1.5,Win32,60.24096386,68242c07d0c0e200c6451fdd,,,,,,,,,,,346.8288,347.3302,,,347.5815,347.9665,right,0.3692,,,,,,,,,0.5,,,,,,347.3302,347.5815,347.9665,349.0699,0,68,68,97,1,,,,,,,
,,,,,,,67f047016c147b1c30dbd4a4,682530bfa8ef9ff98b07117d,2025-05-14_20h09.54.791,cuing_paradigm_dot,2024.1.5,Win32,60.24096386,68242c07d0c0e200c6451fdd,,,,,,,,,,,349.0704,349.5716,,,349.8229,350.1239,left,0.2817,,,,,,,,,0.1,,,,,,349.5717,349.8228,350.1239,351.2266,0,69,69,19,1,,,,,,,
,,,,,,,67f047016c147b1c30dbd4a4,682530bfa8ef9ff98b07117d,2025-05-14_20h09.54.791,cuing_paradigm_dot,2024.1.5,Win32,60.24096386,68242c07d0c0e200c6451fdd,,,,,,,,,,,351.227,351.729,,,351.9801,352.1637,left,0.1679,,,,,,,,,0.45,,,,,,351.729,351.98,352.1638,353.2681,0,70,70,78,1,,,,,,,
