right,left,explain.started,explain.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,explain_2.started,explain_2.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,explain_3.started,explain_3.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,fixation.started,fixation.stopped,practice.started,practice.stopped,response.started,response.stopped,key_resp.keys,feedback.started,feedback.stopped,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,white_ratio,explain_4.started,explain_4.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,dotDisplay.started,dotDisplay.stopped,key_resp.rt,key_resp.duration,ITI.started,polygon_1.pos,polygon_1.color,polygon_2.pos,polygon_2.color,polygon_3.pos,polygon_3.color,polygon_4.pos,polygon_4.color,polygon_5.pos,polygon_5.color,polygon_6.pos,polygon_6.color,polygon_7.pos,polygon_7.color,polygon_8.pos,polygon_8.color,polygon_9.pos,polygon_9.color,polygon_10.pos,polygon_10.color,polygon_11.pos,polygon_11.color,polygon_12.pos,polygon_12.color,polygon_13.pos,polygon_13.color,polygon_14.pos,polygon_14.color,polygon_15.pos,polygon_15.color,polygon_16.pos,polygon_16.color,polygon_17.pos,polygon_17.color,polygon_18.pos,polygon_18.color,polygon_19.pos,polygon_19.color,polygon_20.pos,polygon_20.color,polygon_21.pos,polygon_21.color,polygon_22.pos,polygon_22.color,polygon_23.pos,polygon_23.color,polygon_24.pos,polygon_24.color,polygon_25.pos,polygon_25.color,polygon_26.pos,polygon_26.color,polygon_27.pos,polygon_27.color,polygon_28.pos,polygon_28.color,polygon_29.pos,polygon_29.color,polygon_30.pos,polygon_30.color,polygon_31.pos,polygon_31.color,polygon_32.pos,polygon_32.color,dot_size,ITI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,break_2.started,break_2.stopped,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran
,,,,,,,67ab788b4d53609dd0e26861,682f0fb9b01a9108f77c9d42,2025-05-22_14h11.07.171,cuing_paradigm_dot,2024.1.5,Win32,58.13953488,682d573fa47f1360d1451895,,,,,,,,,,,488.8366,489.3541,,,489.6038,490.3148,right,,,,,,,,0.6,,,,,,489.3545,489.6037,0.6787,,490.3149,"[0.14116330960032894,0.10727874181763573]","[1,1,1]","[0.047830793983123905,-0.12974246416036628]","[1,1,1]","[0.03499084235076374,0.07197921196127348]","[-1,-1,-1]","[-0.1793131502651584,-0.027827306162417277]","[1,1,1]","[0.09438122646520941,0.10152516273957021]","[1,1,1]","[-0.03315415825510314,-0.07586944376558301]","[-1,-1,-1]","[-0.14105865942992138,-0.11747583368323579]","[1,1,1]","[-0.07386563195283222,0.03827772074039892]","[-1,-1,-1]","[0.07158326663561575,0.16858463657599534]","[1,1,1]","[0.00411763733683352,0.10968608462405013]","[1,1,1]","[0.12248523480641609,0.05377211007999646]","[-1,-1,-1]","[0.025781249012058513,-0.07832685562178368]","[-1,-1,-1]","[-0.006005102053419962,-0.16858622374534665]","[-1,-1,-1]","[-0.12090879587881731,0.07048465187865359]","[-1,-1,-1]","[0.01003868096063634,0.16941321152158573]","[-1,-1,-1]","[-0.11000512623046696,-0.09003115174090107]","[1,1,1]","[-0.15603589640125923,0.12179266777944192]","[-1,-1,-1]","[0.015665519613048406,0.02240500334874735]","[1,1,1]","[-0.06184960360267649,-0.04026429325369843]","[1,1,1]","[-0.15730810554496044,0.009426325133466994]","[1,1,1]","[0.07695167659303496,-0.09821289723884281]","[1,1,1]","[-0.04549163184313883,0.004819360989553946]","[1,1,1]","[0.10727688681677772,-0.03771398652985899]","[1,1,1]","[-0.185154911939535,0.06600064682368735]","[1,1,1]","[0.17701848377569923,-0.0758092963400629]","[1,1,1]","[-0.0759299101722523,0.09858256535750042]","[1,1,1]","[0.13460998868612548,0.00964907366619779]","[1,1,1]","[-0.02777689347429304,0.045924423833698186]","[-1,-1,-1]","[0.10730625060784402,-0.16322611037562443]","[-1,-1,-1]","[0.049904839778397846,-0.019398837061710424]","[1,1,1]","[-0.11185408499999973,-0.005320675723227553]","[-1,-1,-1]","[-0.03701448660019258,-0.19390878323170685]","[-1,-1,-1]","[0.02,0.02]",491.4031,0,167,167,175,1,,,,,,,
,,,,,,,67ab788b4d53609dd0e26861,682f0fb9b01a9108f77c9d42,2025-05-22_14h11.07.171,cuing_paradigm_dot,2024.1.5,Win32,58.13953488,682d573fa47f1360d1451895,,,,,,,,,,,491.4042,491.9056,,,492.1566,492.8329,right,,,,,,,,0.4,,,,,,491.9057,492.1565,0.6579,,492.8333,"[-0.08350792095205375,-0.1289655066464414]","[-1,-1,-1]","[-0.021766069417600162,-0.1494678536214058]","[1,1,1]","[0.04994438996613452,-0.011227241497263424]","[1,1,1]","[-0.0914057816761606,0.14832590976710222]","[1,1,1]","[0.11994642100062253,-0.11441636193674731]","[1,1,1]","[0.046047008921208686,0.07248805810157043]","[1,1,1]","[0.039717881104593504,-0.16491137968093036]","[-1,-1,-1]","[0.11645596914270508,0.08814486748908801]","[1,1,1]","[-0.10425877616359087,0.011029790506655115]","[1,1,1]","[0.034184767540212095,-0.07847490130165137]","[-1,-1,-1]","[-0.10033011385814251,-0.05900225718733221]","[-1,-1,-1]","[0.1391495843357784,-0.060340167314817277]","[1,1,1]","[-0.06937158482423289,-0.02754039800883361]","[-1,-1,-1]","[-0.15807022403988052,-0.08492948388666254]","[1,1,1]","[-0.1719513026481342,0.012758826106759488]","[-1,-1,-1]","[0.17615340695485168,0.05679008619288017]","[1,1,1]","[0.01615219389052982,0.19084374809401103]","[1,1,1]","[-0.06608351907429168,0.18300631765516495]","[-1,-1,-1]","[-0.016132784010239355,-0.07285103673060445]","[-1,-1,-1]","[-0.11868769633741659,-0.10226724196300506]","[-1,-1,-1]","[-0.15251819484591733,0.10975074978032077]","[-1,-1,-1]","[0.0031159828442663398,0.06997434540311959]","[-1,-1,-1]","[-0.01716214370931694,0.012077317326995084]","[1,1,1]","[0.07611669761417511,-0.05393428121639143]","[-1,-1,-1]","[0.08572438756989366,-0.16733291536128467]","[-1,-1,-1]","[-0.04620856232442348,0.055495796293164305]","[-1,-1,-1]","[-0.02312712782421668,0.1470665735690642]","[-1,-1,-1]","[0.1859987849109425,-0.04195531584091624]","[1,1,1]","[0.06360360034699415,0.1650969070041819]","[-1,-1,-1]","[0.019048823320031633,-0.1280677712628035]","[-1,-1,-1]","[-0.03339231746521377,-0.19568716379641127]","[-1,-1,-1]","[-0.18556259592205618,0.0551147368693791]","[-1,-1,-1]","[0.02,0.02]",493.9119,0,168,168,59,1,,,,,,,
,,,,,,,67ab788b4d53609dd0e26861,682f0fb9b01a9108f77c9d42,2025-05-22_14h11.07.171,cuing_paradigm_dot,2024.1.5,Win32,58.13953488,682d573fa47f1360d1451895,,,,,,,,,,,493.9143,494.4196,,,494.678,495.2645,right,,,,,,,,0.45,,,,,,494.4196,494.678,0.57,,495.2645,"[0.0998201864938568,-0.02462339036457241]","[-1,-1,-1]","[0.02727806085114616,-0.07500295903536042]","[-1,-1,-1]","[0.16869832415650263,0.02514097150398572]","[-1,-1,-1]","[0.1587512683125725,-0.10619997446518793]","[1,1,1]","[0.028948889813787872,0.16125266749156816]","[-1,-1,-1]","[-0.03462383115881262,-0.12049484019013214]","[1,1,1]","[-0.13650598496519586,-0.14088486213505969]","[-1,-1,-1]","[-0.09446735543220139,0.09539520339547064]","[-1,-1,-1]","[-0.08290171037137611,-0.16055338939372668]","[1,1,1]","[-0.15085413562418123,0.12861263181215843]","[-1,-1,-1]","[-0.1026835665114262,0.01821119388864799]","[1,1,1]","[-0.041164995972213195,0.15260899268753786]","[-1,-1,-1]","[0.03836795953455062,-0.1370618340028928]","[1,1,1]","[0.014497490660574623,-0.033562500914015275]","[-1,-1,-1]","[0.025830587109554874,0.02231395717642263]","[1,1,1]","[0.11932853945050623,-0.15620420487716788]","[-1,-1,-1]","[-0.021731845346727927,-0.17773727287934113]","[-1,-1,-1]","[0.005324459579067719,0.08118708166056837]","[1,1,1]","[0.12150183762400575,0.14156134818173796]","[1,1,1]","[-0.01636293268636056,-0.00512186976953269]","[-1,-1,-1]","[-0.1828801330108611,-0.06248938180553009]","[1,1,1]","[-0.08535555735050378,0.16584614399214162]","[-1,-1,-1]","[0.16204519771284395,-0.06545688766280226]","[1,1,1]","[-0.1670565993854814,0.028417908685656818]","[1,1,1]","[-0.1445325950785905,-0.022763956754504912]","[1,1,1]","[0.049631317992781324,0.08757556994997784]","[1,1,1]","[0.18228786100050656,-0.017914117343558314]","[1,1,1]","[-0.11380614063113526,-0.07534657342356618]","[-1,-1,-1]","[0.0658457085283802,-0.045984518125677505]","[-1,-1,-1]","[0.08826930008081238,0.03056729246611955]","[-1,-1,-1]","[-0.01946399476859139,0.045003069350031843]","[-1,-1,-1]","[-0.1907617876093867,-0.016298664092908508]","[-1,-1,-1]","[0.02,0.02]",496.3508,0,169,169,66,1,,,,,,,
,,,,,,,67ab788b4d53609dd0e26861,682f0fb9b01a9108f77c9d42,2025-05-22_14h11.07.171,cuing_paradigm_dot,2024.1.5,Win32,58.13953488,682d573fa47f1360d1451895,,,,,,,,,,,496.3522,496.8467,,,497.1066,497.6475,right,,,,,,,,0.4,,,,,,496.8469,497.1064,0.5217,,497.6475,"[-0.11381552285592483,-0.14207169499777555]","[1,1,1]","[-0.05139341563955561,-0.13750918524506497]","[1,1,1]","[0.1288135744521824,0.008772833086195975]","[-1,-1,-1]","[-0.12115158754078774,0.001533103605102068]","[-1,-1,-1]","[-0.022047914722017982,0.007008958024080638]","[1,1,1]","[-0.19132953016230897,-0.011593068586918269]","[-1,-1,-1]","[0.025077851928413546,-0.0584375579225508]","[-1,-1,-1]","[-0.1272872484276194,0.04612763868111512]","[-1,-1,-1]","[0.038710350461900425,-0.14466103420641788]","[1,1,1]","[-0.06458911815866299,0.1648675590747157]","[-1,-1,-1]","[-0.04469953460852445,0.056987766589967036]","[1,1,1]","[0.11611660216050025,0.12502718020811693]","[1,1,1]","[0.08139305996838317,-0.1280613520777004]","[1,1,1]","[-0.13063887364858462,0.12989398436521193]","[-1,-1,-1]","[0.0385483386698743,0.15028546057742243]","[1,1,1]","[-0.07471574309998981,-0.02682033686204415]","[-1,-1,-1]","[0.08799501522860903,0.17332882358287538]","[-1,-1,-1]","[-0.0033968127344375337,-0.029283776467217987]","[1,1,1]","[0.07440439656631735,-0.07543253602658279]","[-1,-1,-1]","[0.040255203343139964,0.08970183312056668]","[1,1,1]","[-0.011051941642796322,0.08617945881637383]","[1,1,1]","[-0.11516165789091555,-0.07150588693631162]","[-1,-1,-1]","[0.0818575757677714,-0.03178464307371883]","[1,1,1]","[-0.08419863501317376,-0.09776504375401122]","[-1,-1,-1]","[0.1803776522706293,-0.0512745664746209]","[-1,-1,-1]","[0.08502219861271101,0.03678636527790772]","[-1,-1,-1]","[0.13779582635106233,-0.05339240092245689]","[1,1,1]","[0.13980951469863143,-0.13642516151994652]","[-1,-1,-1]","[0.13597214617129533,0.07909673572994295]","[-1,-1,-1]","[-0.02349443937505044,-0.10306234513443419]","[-1,-1,-1]","[0.19447575361615863,0.041826667859835714]","[-1,-1,-1]","[0.155732007489247,-0.08931921789283596]","[-1,-1,-1]","[0.02,0.02]",498.7385,0,170,170,46,1,,,,,,,
,,,,,,,67ab788b4d53609dd0e26861,682f0fb9b01a9108f77c9d42,2025-05-22_14h11.07.171,cuing_paradigm_dot,2024.1.5,Win32,58.13953488,682d573fa47f1360d1451895,,,,,,,,,,,498.7393,499.2354,,,499.4756,500.0343,left,,,,,,,,0.6,,,,,,499.2354,499.4755,0.5402,,500.0346,"[0.014464591702392142,-0.13426614338881593]","[1,1,1]","[0.1480497033452402,-0.012904048001646561]","[-1,-1,-1]","[-0.07242309497570536,-0.11860416620158377]","[1,1,1]","[0.12839043567377903,-0.13745631525275834]","[1,1,1]","[0.04398006338166782,0.038089032120296254]","[1,1,1]","[-0.10206550134598784,0.12585177161495406]","[-1,-1,-1]","[-0.05348801097454715,0.18901007926013771]","[-1,-1,-1]","[-0.04472042623124468,-0.0040002118062867475]","[-1,-1,-1]","[-0.07651010533363212,-0.06910650411266732]","[1,1,1]","[-0.1418821434911365,-0.0747426698451898]","[1,1,1]","[0.057648651285702374,-0.10072078355077563]","[-1,-1,-1]","[-0.1728160608149687,-0.047371429636909525]","[-1,-1,-1]","[0.14632484337316562,-0.08866068124149526]","[-1,-1,-1]","[-0.043451964003013,0.13416003796897413]","[-1,-1,-1]","[-0.11534835310388468,0.08135813417183488]","[1,1,1]","[-0.1611165866444064,0.058786943430707346]","[-1,-1,-1]","[0.046493997274139595,0.12078591874348178]","[1,1,1]","[-0.019755805995595437,-0.10113901821003644]","[-1,-1,-1]","[0.08039275336625903,0.012550993039684464]","[1,1,1]","[0.11452249477430639,0.12137158803741672]","[1,1,1]","[0.06893152769537185,-0.04603154810339428]","[1,1,1]","[0.10191350840319022,-0.09837588009844013]","[1,1,1]","[-0.020201521385374798,-0.052766518155526854]","[1,1,1]","[-0.11831905176030535,-0.15245456468378266]","[1,1,1]","[-0.09836699585620261,-0.020537423487354767]","[-1,-1,-1]","[-0.04792358475984704,-0.15951227759884992]","[1,1,1]","[-0.07559510496030664,0.051119783955549294]","[-1,-1,-1]","[0.1852437682269353,0.02465754182416394]","[1,1,1]","[0.09293549568100061,0.1599894911409752]","[1,1,1]","[0.1427071771910121,0.038671854700843805]","[1,1,1]","[0.04259379207466711,0.18013142087165557]","[1,1,1]","[0.06430209059881326,-0.15113817534652862]","[-1,-1,-1]","[0.02,0.02]",501.1292,0,171,171,152,1,,,,,,,
,,,,,,,67ab788b4d53609dd0e26861,682f0fb9b01a9108f77c9d42,2025-05-22_14h11.07.171,cuing_paradigm_dot,2024.1.5,Win32,58.13953488,682d573fa47f1360d1451895,,,,,,,,,,,501.1304,501.622,,,501.8516,502.6766,left,,,,,,,,0.9,,,,,,501.622,501.8515,0.8031,,502.6768,"[-0.04668538621084405,0.10814000340203328]","[1,1,1]","[0.13810264221345817,-0.08268907454142184]","[1,1,1]","[0.14712243270402683,0.027547641465862083]","[1,1,1]","[0.034488116962742295,-0.18346680166448034]","[1,1,1]","[0.07196662005813632,-0.06872347207350296]","[1,1,1]","[0.020917238992292246,0.03319263680410477]","[-1,-1,-1]","[-0.04198227003238081,-0.04170887274983128]","[1,1,1]","[-0.09899674343086937,-0.0992577883357266]","[1,1,1]","[0.02268194921336722,-0.04226775694668564]","[1,1,1]","[-0.016644227140006428,0.06176149924921435]","[1,1,1]","[0.17434067703422648,0.08931620588097133]","[1,1,1]","[0.16859259820250339,-0.03073470795166966]","[1,1,1]","[0.07243153419038206,0.1267739918475599]","[1,1,1]","[-0.08252926117158299,0.014151022812568118]","[1,1,1]","[0.0853907047802126,0.056904754868000285]","[1,1,1]","[-0.15874754791247472,0.029234971518429343]","[1,1,1]","[-0.11064989212030732,-0.14845843083427857]","[1,1,1]","[0.08229928116431212,0.0013606878586355355]","[-1,-1,-1]","[-0.14396933454603955,-0.05907162867619533]","[1,1,1]","[-0.0956653370941901,0.06446776391322749]","[1,1,1]","[-0.027641525170035788,0.012968074289600917]","[1,1,1]","[0.0417825462718803,0.16701856958803318]","[1,1,1]","[0.007013105871372386,0.14039354392820025]","[1,1,1]","[-0.19808269987019309,0.010792361258325719]","[1,1,1]","[0.02497924702988483,0.08574435354850463]","[1,1,1]","[0.023032923082224092,-0.08999677685093159]","[1,1,1]","[0.12010698672960385,0.0932404041065195]","[1,1,1]","[-0.16905093685446002,-0.09137824334410652]","[1,1,1]","[0.10398664553264088,-0.10743458860450716]","[-1,-1,-1]","[0.19412700012425918,0.0067528878728269365]","[1,1,1]","[-0.052464540759666216,0.15626779536316687]","[1,1,1]","[-0.16755633502926495,0.08295477287461954]","[1,1,1]","[0.02,0.02]",503.7715,0,172,172,199,1,,,,,,,
,,,,,,,67ab788b4d53609dd0e26861,682f0fb9b01a9108f77c9d42,2025-05-22_14h11.07.171,cuing_paradigm_dot,2024.1.5,Win32,58.13953488,682d573fa47f1360d1451895,,,,,,,,,,,503.7719,504.2687,,,504.5086,505.1955,left,,,,,,,,0.5,,,,,,504.2688,504.5086,0.6697,,505.1962,"[0.04404288330513351,0.031988515917719826]","[-1,-1,-1]","[0.0005834961478061422,-0.0017327356697578033]","[-1,-1,-1]","[0.13474277141889496,0.06947767109248829]","[1,1,1]","[-0.03795227970458174,-0.12624691370500513]","[1,1,1]","[-0.08172082801196726,-0.07763665227493463]","[1,1,1]","[-0.15082708490195182,-0.09484515760332171]","[1,1,1]","[0.14894196956365308,-0.036351386619568035]","[-1,-1,-1]","[-0.18762140570176916,0.04277174775262626]","[-1,-1,-1]","[-0.08887674399128805,0.039767555875794273]","[-1,-1,-1]","[0.059817838523812034,-0.03942041912300937]","[1,1,1]","[-0.0162919901672982,0.05796332628607795]","[-1,-1,-1]","[0.0038727112465181996,-0.19232991723828818]","[1,1,1]","[-0.06458894964868007,0.13162452211989153]","[1,1,1]","[-0.15530836832151176,0.005967460828922427]","[-1,-1,-1]","[-0.0036372421288661844,0.11754099724376213]","[-1,-1,-1]","[-0.105391766037417,-0.1610394959680846]","[1,1,1]","[0.07985916698347964,0.004220181586562174]","[-1,-1,-1]","[0.010158176782037688,-0.08239411758001661]","[1,1,1]","[0.07685577764500824,0.18220946679190939]","[-1,-1,-1]","[0.08442609680597934,0.1275277861277655]","[1,1,1]","[-0.04551551001744108,-0.024097630964915077]","[1,1,1]","[-0.12787273610691785,0.13908580796626832]","[-1,-1,-1]","[0.1611781356198992,-0.11308088965866889]","[-1,-1,-1]","[0.08636421594775066,-0.1515463086726158]","[1,1,1]","[-0.12787902192471287,0.0904069240148227]","[1,1,1]","[0.19773956141373075,0.02783218501401543]","[-1,-1,-1]","[0.011589537011024002,-0.15298717797249878]","[-1,-1,-1]","[-0.08765706330781199,0.1651327358103652]","[-1,-1,-1]","[-0.1518968883892061,-0.054449275818529964]","[1,1,1]","[0.06929164552968532,-0.10443339393315343]","[1,1,1]","[-0.10478338998045746,-0.006957120407487046]","[-1,-1,-1]","[0.02598778314148891,0.1715060451300876]","[1,1,1]","[0.02,0.02]",506.3022,0,173,173,95,1,,,,,,,
,,,,,,,67ab788b4d53609dd0e26861,682f0fb9b01a9108f77c9d42,2025-05-22_14h11.07.171,cuing_paradigm_dot,2024.1.5,Win32,58.13953488,682d573fa47f1360d1451895,,,,,,,,,,,506.3062,506.8021,,,507.054,507.7399,left,,,,,,,,0.9,,,,,,506.8021,507.0537,0.6691,,507.74,"[-0.1698092660436459,0.058634829765550844]","[-1,-1,-1]","[-0.09655150496748731,0.1589486465023009]","[1,1,1]","[0.1915283338220976,0.037541637264259325]","[1,1,1]","[0.003431885423635231,0.11599818746355867]","[1,1,1]","[-0.038324779653460504,-0.18531931500093243]","[1,1,1]","[0.12550673196300763,0.09046074362678527]","[1,1,1]","[-0.13451429108112425,-0.14640842495364442]","[1,1,1]","[-0.11760943625795403,-0.10128733835109403]","[-1,-1,-1]","[0.16132921957957547,-0.07681518352786702]","[1,1,1]","[0.09223545456904916,-0.1669494371673732]","[1,1,1]","[0.04660185836662509,-0.14369851256332872]","[1,1,1]","[0.003946225082335909,-0.10901592152930625]","[1,1,1]","[-0.06738195488581739,-0.09648133737342547]","[1,1,1]","[0.09050345854103761,0.1592874916690948]","[1,1,1]","[0.051989199643882586,-0.021731615187396646]","[1,1,1]","[-0.04577174335923054,0.110890194172671]","[1,1,1]","[0.1614922469010787,0.10842321766221444]","[1,1,1]","[0.12272570764970349,-0.04273318612074417]","[1,1,1]","[-0.19493187686858193,-0.004130345926532202]","[1,1,1]","[0.051080019154665375,0.06220298514608714]","[1,1,1]","[0.04500940053751525,0.11529674386439337]","[1,1,1]","[-0.14271572655059409,0.09005698166174254]","[1,1,1]","[0.035384292177338184,-0.0587187905169623]","[1,1,1]","[-0.04308323054984146,0.0415933945552005]","[1,1,1]","[-0.0895857150759627,-0.17315971607766323]","[1,1,1]","[-0.10151432183368898,-0.03698252050725618]","[1,1,1]","[-0.025106446131187826,-0.0012201310908721984]","[1,1,1]","[0.022646087774125395,0.1769699410697476]","[1,1,1]","[0.11068177273446735,0.037120749433778896]","[-1,-1,-1]","[-0.06054704904315037,-0.052112283062771804]","[1,1,1]","[0.14333454861592987,-0.006743191170950883]","[1,1,1]","[-0.1715012238120807,-0.040765603107943076]","[1,1,1]","[0.02,0.02]",508.8317,0,174,174,203,1,,,,,,,
,,,,,,,67ab788b4d53609dd0e26861,682f0fb9b01a9108f77c9d42,2025-05-22_14h11.07.171,cuing_paradigm_dot,2024.1.5,Win32,58.13953488,682d573fa47f1360d1451895,,,,,,,,,,,508.8332,509.3369,,,509.5946,510.3132,right,,,,,,,,0.4,,,,,,509.3369,509.5946,0.7018,,510.3133,"[0.02131654216492927,-0.10312249108862653]","[1,1,1]","[0.08947704345266129,0.06629900268847924]","[-1,-1,-1]","[-0.05617189913791817,-0.042416699438067466]","[-1,-1,-1]","[-0.01309969748812318,-0.008620053135132151]","[-1,-1,-1]","[-0.03965471176925381,0.1407172617658472]","[-1,-1,-1]","[-0.09182618005394827,0.021268724838116062]","[-1,-1,-1]","[0.0490514988251994,0.09930443056102417]","[-1,-1,-1]","[0.19465484698763744,0.037172529750101706]","[-1,-1,-1]","[-0.005601559700445318,0.05582349258460011]","[1,1,1]","[0.08977431915715212,-0.04607876975714931]","[-1,-1,-1]","[0.15143173079231192,0.08058257624992747]","[1,1,1]","[0.14030469546367355,-0.013713599352388015]","[1,1,1]","[0.15064326787679697,0.03497230445607915]","[-1,-1,-1]","[0.035986817498582006,0.029302223550633198]","[1,1,1]","[0.031559924976222196,-0.012733879911585982]","[1,1,1]","[0.17995444212398498,-0.040674137173284684]","[1,1,1]","[0.05300768760111065,-0.17426766601797952]","[1,1,1]","[-0.04507666478238977,-0.18179370987376015]","[1,1,1]","[-0.10845110126028726,-0.11882615341951502]","[-1,-1,-1]","[0.09583062497185453,-0.10996779291325647]","[-1,-1,-1]","[-0.034543719654926516,-0.13801360414172686]","[-1,-1,-1]","[-0.1287875125518819,0.09568852236093779]","[-1,-1,-1]","[0.010036128203665805,0.1692718968971337]","[1,1,1]","[-0.14150994203547593,0.03836279495854522]","[1,1,1]","[-0.008047788427859729,0.11340455439244028]","[-1,-1,-1]","[0.06507742091678499,0.18825601403169634]","[-1,-1,-1]","[-0.10181818892039968,-0.17207780198344455]","[-1,-1,-1]","[0.10471662766267854,0.1676521803049241]","[1,1,1]","[-0.14712667189009998,-0.011882824839617208]","[-1,-1,-1]","[-0.17991513102046483,-0.08631902800452473]","[-1,-1,-1]","[0.16067149520138455,-0.10473544250841414]","[-1,-1,-1]","[-0.04939656197693437,0.059257475061613996]","[1,1,1]","[0.02,0.02]",511.4144,0,175,175,39,1,,,,,,,
,,,,,,,67ab788b4d53609dd0e26861,682f0fb9b01a9108f77c9d42,2025-05-22_14h11.07.171,cuing_paradigm_dot,2024.1.5,Win32,58.13953488,682d573fa47f1360d1451895,,,,,,,,,,,511.4159,511.9087,,,512.1472,512.8202,left,,,,,,,,0.9,,,,,,511.9087,512.1471,0.6476,,512.8203,"[0.12151741024323515,0.1414615183271673]","[-1,-1,-1]","[-0.083127009581609,-0.12725785029103537]","[1,1,1]","[-0.033982575665971654,0.013100841550969845]","[1,1,1]","[0.15606961499463207,-0.001253985710171293]","[1,1,1]","[0.16546739498152743,-0.06725907099459502]","[1,1,1]","[0.1146359070517427,0.013217667832315644]","[1,1,1]","[0.13391177208233343,0.08192700953581637]","[1,1,1]","[-0.00021160144353721502,0.1679709736115965]","[1,1,1]","[-0.10475610113537903,-0.16143272127554573]","[1,1,1]","[-0.10052080241664524,0.0784873445032576]","[-1,-1,-1]","[-0.1578581685906999,-0.061815689917938677]","[1,1,1]","[0.10046119943165574,-0.13565918668924123]","[1,1,1]","[0.11312681356672809,-0.03194730844577583]","[1,1,1]","[-0.03695871463543086,-0.08610701299912209]","[1,1,1]","[0.0632299935699614,-0.10099140592329556]","[1,1,1]","[-0.08718942961254691,0.1568618242072727]","[1,1,1]","[-0.12410289326465047,0.039321311527507695]","[1,1,1]","[0.03832559918485775,-0.14078892155714168]","[1,1,1]","[-0.03662802692757921,-0.13440631044409884]","[1,1,1]","[-0.034485030031395414,0.12131193831243357]","[1,1,1]","[-0.11759674595444462,-0.06590915584042231]","[1,1,1]","[0.07993628499681013,0.1734182938191499]","[1,1,1]","[-0.12685178364463026,0.15041166499531824]","[1,1,1]","[0.08121615679658684,0.06896564153212215]","[1,1,1]","[-0.0017484862598345916,-0.0263736241090248]","[1,1,1]","[0.07393497053748863,0.13017533647385388]","[-1,-1,-1]","[-0.07573062616847315,-0.0260134408506855]","[1,1,1]","[-0.032431362344972466,0.07672011044236425]","[1,1,1]","[0.0051938202139406335,-0.17152841878046995]","[1,1,1]","[0.1873145177131444,-0.0272466177363309]","[1,1,1]","[0.009273171169164098,-0.0951217860297683]","[1,1,1]","[-0.1852195865213816,0.010222390464843335]","[1,1,1]","[0.02,0.02]",513.9096,0,176,176,205,1,,,,,,,
,,,,,,,67ab788b4d53609dd0e26861,682f0fb9b01a9108f77c9d42,2025-05-22_14h11.07.171,cuing_paradigm_dot,2024.1.5,Win32,58.13953488,682d573fa47f1360d1451895,,,,,,,,,,,513.9121,514.4041,,,514.6529,515.525,right,,,,,,,,0.1,,,,,,514.4042,514.6529,0.8512,,515.5252,"[-0.08713840005947733,-0.11522163012140182]","[-1,-1,-1]","[-0.15154121018728314,0.11407305673963479]","[-1,-1,-1]","[0.1346158924716424,0.06367782675452806]","[-1,-1,-1]","[-0.03015919437911789,-0.1080728827958498]","[-1,-1,-1]","[-0.012143563824586206,0.1688557531235119]","[-1,-1,-1]","[-0.07235257611806124,-0.05641699026598096]","[-1,-1,-1]","[0.12815521683355002,-0.032459410062807934]","[-1,-1,-1]","[0.09017830514108115,-0.14291254983261092]","[-1,-1,-1]","[-0.02235466233684101,0.030235788011129524]","[-1,-1,-1]","[0.032904569552096335,0.13185762374349505]","[-1,-1,-1]","[-0.17945910721733543,-0.029870106521392076]","[-1,-1,-1]","[-0.0952472708174626,-0.165313643278694]","[-1,-1,-1]","[-0.13672967826961405,0.0587417678326524]","[-1,-1,-1]","[-0.0799299548471115,0.058057847089762527]","[-1,-1,-1]","[-0.05161348149922951,-0.14378850856212833]","[-1,-1,-1]","[0.067893809382044,-0.012853693748834633]","[-1,-1,-1]","[-0.06362155924950232,0.0024745735734216933]","[1,1,1]","[-0.09183364379136198,0.1301669494515637]","[-1,-1,-1]","[0.17596555339459177,-0.0432907117888374]","[-1,-1,-1]","[0.03730056355469494,0.023684678929484553]","[-1,-1,-1]","[-0.11691029892026805,-0.01877390720168236]","[1,1,1]","[0.14581634490399717,-0.09292015956467319]","[-1,-1,-1]","[-0.07087707242611972,0.18700821143027327]","[-1,-1,-1]","[-0.051670908676983686,0.10652054175569671]","[-1,-1,-1]","[0.0011422123296095964,-0.03879127919962283]","[-1,-1,-1]","[0.07359451125277265,0.0942509436816399]","[-1,-1,-1]","[-0.18001823311366588,0.05338180852682445]","[-1,-1,-1]","[0.08586361790649774,-0.054585678660386716]","[-1,-1,-1]","[-0.00993547775414664,-0.18905706501404365]","[-1,-1,-1]","[0.08826330392563433,0.13820610582947968]","[-1,-1,-1]","[0.023933810218979296,0.19593699227426842]","[1,1,1]","[0.18663475950206218,0.022566878911822477]","[-1,-1,-1]","[0.02,0.02]",516.6287,0,177,177,15,1,,,,,,,
