right,left,explain.started,explain.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,explain_2.started,explain_2.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,explain_3.started,explain_3.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,fixation.started,fixation.stopped,practice.started,practice.stopped,response.started,response.stopped,key_resp.keys,feedback.started,feedback.stopped,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,white_ratio,explain_4.started,explain_4.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,dotDisplay.started,dotDisplay.stopped,key_resp.rt,key_resp.duration,ITI.started,polygon_1.pos,polygon_1.color,polygon_2.pos,polygon_2.color,polygon_3.pos,polygon_3.color,polygon_4.pos,polygon_4.color,polygon_5.pos,polygon_5.color,polygon_6.pos,polygon_6.color,polygon_7.pos,polygon_7.color,polygon_8.pos,polygon_8.color,polygon_9.pos,polygon_9.color,polygon_10.pos,polygon_10.color,polygon_11.pos,polygon_11.color,polygon_12.pos,polygon_12.color,polygon_13.pos,polygon_13.color,polygon_14.pos,polygon_14.color,polygon_15.pos,polygon_15.color,polygon_16.pos,polygon_16.color,polygon_17.pos,polygon_17.color,polygon_18.pos,polygon_18.color,polygon_19.pos,polygon_19.color,polygon_20.pos,polygon_20.color,polygon_21.pos,polygon_21.color,polygon_22.pos,polygon_22.color,polygon_23.pos,polygon_23.color,polygon_24.pos,polygon_24.color,polygon_25.pos,polygon_25.color,polygon_26.pos,polygon_26.color,polygon_27.pos,polygon_27.color,polygon_28.pos,polygon_28.color,polygon_29.pos,polygon_29.color,polygon_30.pos,polygon_30.color,polygon_31.pos,polygon_31.color,polygon_32.pos,polygon_32.color,dot_size,ITI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,break_2.started,break_2.stopped,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran
,,,,,,,67da6c21bcd71cf297d8db10,682f0fbccd7c08a2b7c6255c,2025-05-22_13h58.51.745,cuing_paradigm_dot,2024.1.5,Win32,59.88023952,682d573fa47f1360d1451895,,,,,,,,,,,287.7977,288.2881,,,288.5294,289.2632,right,,,,,,,,0.1,,,,,,288.2882,288.5291,0.7033,,289.2635,"[-0.007992063885339388,0.02300175933937349]","[-1,-1,-1]","[-0.12245264121962458,0.07765056440291448]","[-1,-1,-1]","[0.16528668123843374,0.06578717936414075]","[-1,-1,-1]","[0.03250452106577672,-0.1894936788209347]","[-1,-1,-1]","[-0.07714041264766353,-0.020783084202392343]","[-1,-1,-1]","[0.12871968296221362,-0.09646571395435262]","[1,1,1]","[-0.05723517903966977,-0.10747846266516335]","[-1,-1,-1]","[0.003999836023226763,-0.062139491677882394]","[-1,-1,-1]","[-0.15777544502723326,0.05540922340334436]","[-1,-1,-1]","[0.10076635864644203,0.029170094829728065]","[-1,-1,-1]","[-0.03568046122076178,0.11364481977061847]","[-1,-1,-1]","[-0.08501203832291968,-0.13913369243859353]","[-1,-1,-1]","[0.1116896176266298,0.10700443834745603]","[-1,-1,-1]","[0.05673252963386828,0.12758066522197425]","[-1,-1,-1]","[0.09224535741099,-0.052916995726190574]","[-1,-1,-1]","[0.00801607627998602,0.1565552206805028]","[-1,-1,-1]","[0.10216420218722218,0.16567358847008437]","[-1,-1,-1]","[0.12832591836448753,-0.027624205731109082]","[-1,-1,-1]","[-0.0009278464466607962,0.07953680687163671]","[-1,-1,-1]","[-0.11312433448753607,-0.1022595811005597]","[-1,-1,-1]","[-0.03337498991870396,-0.14178048960069553]","[-1,-1,-1]","[0.03327536248362842,-0.004093865997608794]","[-1,-1,-1]","[0.03869733724095237,-0.13669476855500698]","[-1,-1,-1]","[-0.11273698952809193,0.01723194581056818]","[-1,-1,-1]","[-0.1720237757598779,-0.04519717600996405]","[1,1,1]","[0.13091677027453857,-0.14914634843230717]","[-1,-1,-1]","[0.07929715708531637,-0.12984035311796333]","[-1,-1,-1]","[-0.029479370498680026,0.18294597639892793]","[-1,-1,-1]","[-0.07766584918731713,-0.06619606822285182]","[1,1,1]","[-0.0975379839995995,0.16125732179855856]","[-1,-1,-1]","[-0.19242164933781644,0.022491188916517652]","[-1,-1,-1]","[0.057273743939863155,-0.09259578951588968]","[-1,-1,-1]","[0.02,0.02]",290.363,0,35,35,26,1,,,,,,,
,,,,,,,67da6c21bcd71cf297d8db10,682f0fbccd7c08a2b7c6255c,2025-05-22_13h58.51.745,cuing_paradigm_dot,2024.1.5,Win32,59.88023952,682d573fa47f1360d1451895,,,,,,,,,,,290.3652,290.8639,,,291.1135,292.0885,right,,,,,,,,0.4,,,,,,290.8642,291.1133,0.952,,292.0885,"[-0.03846057993971025,0.04216765816187151]","[-1,-1,-1]","[0.1742140335358998,0.052048364482765175]","[-1,-1,-1]","[0.02954486277388813,0.10465947034007546]","[-1,-1,-1]","[0.14872412746491256,0.110264549647165]","[1,1,1]","[0.05633363202591569,-0.11106414096633534]","[-1,-1,-1]","[0.07784795779945547,0.06270419461602647]","[-1,-1,-1]","[0.008088816098260747,0.004418176111786991]","[1,1,1]","[0.10959255932248634,-0.12050356340811245]","[1,1,1]","[0.012633075423197434,-0.1533895031935053]","[-1,-1,-1]","[0.14383233750088537,0.007022430892920127]","[-1,-1,-1]","[0.10371580466084179,0.15941923310494407]","[-1,-1,-1]","[-0.0651945592792002,-0.15315386985786178]","[1,1,1]","[0.03907704515177403,-0.02388926354687459]","[-1,-1,-1]","[0.18845282768380775,0.012003563124512001]","[-1,-1,-1]","[-0.06522255738377838,0.011630849784347233]","[1,1,1]","[-0.06275451293054783,0.16611838137420426]","[-1,-1,-1]","[0.1556133421823058,-0.044995382352615035]","[1,1,1]","[-0.01569028248588517,-0.0541437931661901]","[1,1,1]","[0.03916823367685042,0.050770781087670865]","[1,1,1]","[-0.16122817935080694,-0.009021032543603796]","[-1,-1,-1]","[-0.18118348806112253,0.07990531771000552]","[1,1,1]","[0.10318653280533284,-0.061520122863672116]","[-1,-1,-1]","[-0.18534098556925735,0.03782472772321447]","[-1,-1,-1]","[0.04078578063226875,-0.1886438032802771]","[1,1,1]","[0.017111515373773055,-0.0963640370848577]","[1,1,1]","[0.13933833758999725,-0.08952840348481796]","[-1,-1,-1]","[-0.12540018303479344,0.010099051478317083]","[-1,-1,-1]","[-0.029380002085826855,-0.11007850934366867]","[-1,-1,-1]","[-0.08977576707533037,-0.06662885864505111]","[1,1,1]","[-0.10972576886833592,0.1191065229912741]","[-1,-1,-1]","[-0.026227237489427818,0.11784930686038984]","[1,1,1]","[-0.07424191872948592,-0.11071799024227541]","[-1,-1,-1]","[0.02,0.02]",293.1794,0,36,36,52,1,,,,,,,
,,,,,,,67da6c21bcd71cf297d8db10,682f0fbccd7c08a2b7c6255c,2025-05-22_13h58.51.745,cuing_paradigm_dot,2024.1.5,Win32,59.88023952,682d573fa47f1360d1451895,,,,,,,,,,,293.181,293.6796,,,293.9314,294.9131,right,,,,,,,,0.5,,,,,,293.6797,293.9312,0.9573,,294.9134,"[-0.10116195622222086,0.05776990353681263]","[-1,-1,-1]","[0.1399027283091191,0.05426242033254223]","[-1,-1,-1]","[0.0728393701704554,-0.003012547380265768]","[-1,-1,-1]","[0.07176369235966068,0.14783065238718993]","[1,1,1]","[0.10388719064040754,-0.15268241013053913]","[-1,-1,-1]","[0.04790264574101864,-0.1939351807150443]","[1,1,1]","[-0.02323290863359573,-0.15768108396283556]","[1,1,1]","[-0.062499870166866416,0.12457884980386608]","[-1,-1,-1]","[-0.09479658654853791,0.17127101811116022]","[1,1,1]","[-0.04595569792103281,-0.016085389921816518]","[-1,-1,-1]","[0.014351427617649118,0.014150526889757663]","[-1,-1,-1]","[-0.1152747841563884,-0.0968827304221889]","[1,1,1]","[0.014809813465549613,-0.09668970497139948]","[1,1,1]","[-0.03799500702285396,-0.07449033077904567]","[-1,-1,-1]","[-0.14988898349055566,0.05988291766394391]","[1,1,1]","[0.05913860754632393,-0.1251818809349465]","[1,1,1]","[0.10410003131062541,-0.06656624398895429]","[1,1,1]","[-0.03290231947900802,0.03839791197689214]","[1,1,1]","[0.1308366712541188,-0.10953859581285748]","[-1,-1,-1]","[0.16789144205653492,-0.05906215550145115]","[-1,-1,-1]","[0.05154603369351382,-0.06333951283726283]","[-1,-1,-1]","[0.11898785609118105,0.09046773937898632]","[1,1,1]","[-0.1693030528556948,-0.08515699450756341]","[-1,-1,-1]","[-0.004666266745851261,0.06894570484790287]","[-1,-1,-1]","[0.04955785849835278,0.05884289377848821]","[-1,-1,-1]","[0.17371997846645826,0.08965812602251726]","[1,1,1]","[0.12793895542011394,0.010581468591911062]","[-1,-1,-1]","[-0.009786391861127548,0.11840711265161935]","[1,1,1]","[-0.12527264473827834,-0.02827215176003567]","[-1,-1,-1]","[0.004099942025060831,-0.04380735374044238]","[1,1,1]","[0.003650208313283144,0.17463568232201832]","[1,1,1]","[-0.09459728443965854,-0.158764413336301]","[1,1,1]","[0.02,0.02]",296.0123,0,37,37,108,1,,,,,,,
,,,,,,,67da6c21bcd71cf297d8db10,682f0fbccd7c08a2b7c6255c,2025-05-22_13h58.51.745,cuing_paradigm_dot,2024.1.5,Win32,59.88023952,682d573fa47f1360d1451895,,,,,,,,,,,296.0138,296.5126,,,296.7511,297.6955,right,,,,,,,,0.6,,,,,,296.5127,296.751,0.9325,,297.6957,"[0.056164460763781066,0.08964036216904349]","[1,1,1]","[-0.1734832092563929,0.06399857280921399]","[-1,-1,-1]","[0.09086619923865345,0.14796651661134544]","[1,1,1]","[-0.04797828932226279,0.17992588821405314]","[1,1,1]","[-0.014715257841711715,-0.11212084339498186]","[1,1,1]","[0.04153149924898138,-0.17773718856143342]","[1,1,1]","[-0.07443257007946998,0.09375853656123435]","[1,1,1]","[-0.19141210821558516,0.00035615995200156204]","[1,1,1]","[0.0765268401765582,-0.1101161051126058]","[1,1,1]","[-0.06412847719258837,-0.04957653020476108]","[1,1,1]","[0.0438691442206349,0.18243140297437674]","[1,1,1]","[0.008422168844906684,0.10769219588745788]","[1,1,1]","[0.029188328149848078,0.05252067967926982]","[1,1,1]","[-0.06889313876734207,-0.006160391518580356]","[-1,-1,-1]","[-0.05916383079743161,-0.14821615054994297]","[1,1,1]","[-0.14163807854564756,-0.012984523807566012]","[-1,-1,-1]","[0.11598876420452332,-0.04903950910105776]","[-1,-1,-1]","[-0.11961467832608372,-0.11937974963650957]","[-1,-1,-1]","[0.15389680934371452,-0.025513615892862957]","[1,1,1]","[-0.15547235321086397,-0.07612797657477838]","[1,1,1]","[-0.004074087151909161,0.007375886973975444]","[-1,-1,-1]","[-0.022258499465910825,-0.028401179292205467]","[1,1,1]","[-0.025030472415866305,0.13428387574971434]","[-1,-1,-1]","[0.12968426613713657,-0.08849832174935184]","[1,1,1]","[-0.0920643680366237,0.14709444809266997]","[1,1,1]","[0.11274950015031648,0.05916328812976115]","[1,1,1]","[0.15635848831620605,0.03376276721185811]","[-1,-1,-1]","[-0.11188944575187111,-0.0639018834876381]","[-1,-1,-1]","[0.1864744961530332,0.005504233682146281]","[-1,-1,-1]","[-0.11204071595337646,0.06631787614314216]","[-1,-1,-1]","[0.018390195695453145,-0.06976543520041423]","[-1,-1,-1]","[0.09179437862372085,-0.15528452857888167]","[-1,-1,-1]","[0.02,0.02]",298.8033,0,38,38,176,1,,,,,,,
,,,,,,,67da6c21bcd71cf297d8db10,682f0fbccd7c08a2b7c6255c,2025-05-22_13h58.51.745,cuing_paradigm_dot,2024.1.5,Win32,59.88023952,682d573fa47f1360d1451895,,,,,,,,,,,298.8038,299.2963,,,299.5371,300.2965,left,,,,,,,,0.6,,,,,,299.2964,299.5371,0.746,,300.2968,"[0.1003052464712128,-0.1337041465558047]","[1,1,1]","[-0.09299490925606314,-0.09052125535515075]","[1,1,1]","[0.024406618686606235,0.1914651126934988]","[1,1,1]","[-0.09337483770784609,0.03487698213179113]","[-1,-1,-1]","[0.13556524852195653,-0.09283511465824368]","[1,1,1]","[0.07264661332426804,0.060012299598371635]","[-1,-1,-1]","[-0.00921787484818394,-0.02957894806096996]","[1,1,1]","[0.06937725605271691,-0.18293841712872172]","[1,1,1]","[0.06482540899031806,0.15563988120090944]","[1,1,1]","[0.12818794894403904,0.07481391815306508]","[1,1,1]","[-0.08346369809999081,0.10752649700842346]","[1,1,1]","[-0.11074387747827516,0.07656507986629092]","[-1,-1,-1]","[-0.17810981009278587,-0.07106019870837131]","[1,1,1]","[0.011860825782591506,-0.14151413874852437]","[1,1,1]","[0.12363348311359292,0.023805254247726632]","[1,1,1]","[0.046743837516409245,-0.015200450352541996]","[1,1,1]","[-0.1888511768379637,0.03040643389687061]","[1,1,1]","[-0.1761820909112474,0.08041232651945847]","[1,1,1]","[0.03618668598385197,-0.1012489840503931]","[-1,-1,-1]","[-0.13380101675536787,0.009649570227212498]","[1,1,1]","[-0.089500705758454,0.17218314998045958]","[1,1,1]","[0.0997535691136088,-0.042078696605378337]","[-1,-1,-1]","[0.0007324963709106963,0.0976774805868322]","[1,1,1]","[-0.04035861030436494,0.109419951766798]","[-1,-1,-1]","[-0.022905716111090484,0.01508053561716587]","[-1,-1,-1]","[-0.11574774115316543,-0.05236788702582587]","[1,1,1]","[0.18211099009947798,-0.07939355816213378]","[-1,-1,-1]","[0.14084713233588714,0.12447423200336122]","[-1,-1,-1]","[-0.07893932989339161,-0.16297527696330064]","[-1,-1,-1]","[0.03233075175302154,0.04888672499772078]","[-1,-1,-1]","[0.19019825855978742,0.010080033123661054]","[-1,-1,-1]","[-0.08472134759877074,-0.019539854170576618]","[-1,-1,-1]","[0.02,0.02]",301.3956,0,39,39,153,1,,,,,,,
,,,,,,,67da6c21bcd71cf297d8db10,682f0fbccd7c08a2b7c6255c,2025-05-22_13h58.51.745,cuing_paradigm_dot,2024.1.5,Win32,59.88023952,682d573fa47f1360d1451895,,,,,,,,,,,301.3973,301.8958,,,302.1547,303.4467,left,,,,,,,,0.55,,,,,,301.896,302.1547,1.2771,,303.4469,"[-0.08604332600977406,-0.04727351159339696]","[-1,-1,-1]","[0.04067600118032618,0.05308347695699056]","[1,1,1]","[0.05672721156775972,-0.09164574336844149]","[1,1,1]","[0.07077751845984484,-0.044742173757088215]","[-1,-1,-1]","[-0.012916983799180182,-0.1841709813951134]","[-1,-1,-1]","[0.19812485035451471,0.01813873274189338]","[-1,-1,-1]","[-0.12848692132434464,-0.08834313977666425]","[-1,-1,-1]","[-0.18226826484449246,-0.044993476034055666]","[1,1,1]","[0.009814887323425184,0.15120471831499308]","[1,1,1]","[-0.11185072225947189,0.08995313625012333]","[1,1,1]","[-0.12282015796751283,0.1286477227998342]","[-1,-1,-1]","[0.09449915219804786,0.14539823190795212]","[1,1,1]","[-0.02446411747753563,-0.12499976102272722]","[1,1,1]","[-0.09108107651351621,0.04899746591661457]","[1,1,1]","[0.06638457518256537,0.11617538367628256]","[1,1,1]","[-0.02831841414916643,0.18085445199280475]","[-1,-1,-1]","[-0.05178507398754852,0.11100387628634266]","[-1,-1,-1]","[-0.06391899450564859,-0.0013482874945563062]","[1,1,1]","[-0.10968570906998747,-0.0018774006854558414]","[-1,-1,-1]","[0.15938395972810662,-0.06083152191788893]","[1,1,1]","[0.11815601121138093,-0.07223230254437883]","[-1,-1,-1]","[-0.16242190427707964,0.06255867491371489]","[1,1,1]","[0.09711207698651649,0.05135619612070636]","[1,1,1]","[0.0038861929067577202,-0.09467395311492809]","[-1,-1,-1]","[-0.08232134025710457,-0.10057412708906856]","[1,1,1]","[-0.18851465089078495,0.000007985428953509513]","[1,1,1]","[0.12753462380888841,0.1194307952398472]","[1,1,1]","[0.02995753987170878,-0.18902520004152867]","[-1,-1,-1]","[-0.02380405842134202,0.03536532687309907]","[-1,-1,-1]","[0.1109228280673275,-0.150602911440616]","[1,1,1]","[0.1262433525900301,-0.002019904460722361]","[-1,-1,-1]","[-0.0020717018966506756,0.07450477783696881]","[1,1,1]","[0.02,0.02]",304.5461,0,40,40,141,1,,,,,,,
,,,,,,,67da6c21bcd71cf297d8db10,682f0fbccd7c08a2b7c6255c,2025-05-22_13h58.51.745,cuing_paradigm_dot,2024.1.5,Win32,59.88023952,682d573fa47f1360d1451895,,,,,,,,,,,304.5483,305.0459,,,305.287,306.0497,right,,,,,,,,0.1,,,,,,305.0461,305.287,0.7564,,306.0497,"[0.009322078591541196,0.0916878576304744]","[-1,-1,-1]","[0.17286709010224632,-0.06935783919971922]","[-1,-1,-1]","[0.060193265732521456,-0.11776853862253098]","[-1,-1,-1]","[0.07168450632179649,0.040501669203153075]","[-1,-1,-1]","[-0.07789776868702634,-0.08932578043893884]","[-1,-1,-1]","[0.08314277539829812,-0.07918933329777393]","[-1,-1,-1]","[0.004869057377981418,-0.1455864460096509]","[-1,-1,-1]","[-0.021830878422946575,-0.017041520168376487]","[-1,-1,-1]","[0.03645819063531044,-0.1818609384463527]","[1,1,1]","[-0.006149405255145426,0.19203330640157396]","[-1,-1,-1]","[0.07909358622721427,0.12359133951029845]","[1,1,1]","[-0.06022191785772986,-0.1904229237377674]","[-1,-1,-1]","[-0.06871057903018568,0.04665055464893667]","[-1,-1,-1]","[0.16491717560172273,0.056227986012523296]","[-1,-1,-1]","[-0.08379599851452647,-0.037996828695274903]","[-1,-1,-1]","[0.13325837147189543,-0.11285340986027285]","[-1,-1,-1]","[-0.16533796064740397,0.0893404228978824]","[-1,-1,-1]","[0.03966051746532931,0.06448137657459879]","[1,1,1]","[-0.0935568144648933,-0.12708109103972592]","[-1,-1,-1]","[0.045956534762794904,0.0005982438919339576]","[-1,-1,-1]","[-0.026820031614648028,0.02477133273539385]","[-1,-1,-1]","[0.12726452471889502,-0.06173629172391907]","[-1,-1,-1]","[-0.12890895806761912,0.02023141804369676]","[-1,-1,-1]","[0.09554110605723043,0.07883103412490593]","[-1,-1,-1]","[0.13865452394398278,0.13180667489921993]","[-1,-1,-1]","[0.19450490501886888,0.007153088283153675]","[-1,-1,-1]","[0.05195760466462133,-0.04750678420895908]","[-1,-1,-1]","[0.11379802696782847,0.042620419177602155]","[-1,-1,-1]","[-0.10626552051864478,-0.16835664408945952]","[-1,-1,-1]","[-0.13371448154087165,-0.0946555830184707]","[-1,-1,-1]","[-0.030936557262099124,0.09809443142546269]","[-1,-1,-1]","[-0.058750102423814926,0.1458103807421812]","[-1,-1,-1]","[0.02,0.02]",307.1457,0,41,41,8,1,,,,,,,
,,,,,,,67da6c21bcd71cf297d8db10,682f0fbccd7c08a2b7c6255c,2025-05-22_13h58.51.745,cuing_paradigm_dot,2024.1.5,Win32,59.88023952,682d573fa47f1360d1451895,,,,,,,,,,,307.1472,307.6454,,,307.9039,308.8142,right,,,,,,,,0.55,,,,,,307.6455,307.9038,0.8953,,308.8144,"[-0.021982865306007772,0.12170607202331653]","[1,1,1]","[-0.10677922831638273,0.001311848669224351]","[-1,-1,-1]","[-0.18970008089630552,0.0516432738825705]","[1,1,1]","[-0.027005494978552758,-0.10763121433047021]","[1,1,1]","[0.11856115234120831,-0.1513288859169557]","[1,1,1]","[0.10198173267071536,0.1228108995717513]","[-1,-1,-1]","[-0.08188938453413946,0.16180061342771754]","[1,1,1]","[-0.012543801667608616,-0.1582097720713717]","[1,1,1]","[0.07238564022202144,-0.056300942423885295]","[1,1,1]","[0.13572066977450023,0.01982032901190334]","[1,1,1]","[0.10878404863788481,-0.10981995391269664]","[-1,-1,-1]","[-0.17472968517333579,-0.026555898711345935]","[1,1,1]","[-0.0640374821800788,-0.13984155555521913]","[1,1,1]","[0.057544814105253216,0.011139252143141928]","[-1,-1,-1]","[-0.12563942205334172,-0.15435726626171484]","[1,1,1]","[-0.12711779187524946,-0.040977008059395685]","[-1,-1,-1]","[-0.12367636200569694,-0.09893165429619401]","[1,1,1]","[-0.16233564405618298,0.02204762732604856]","[1,1,1]","[-0.13006725552309312,0.1137902550136974]","[-1,-1,-1]","[0.039261209592554934,-0.1429872991195832]","[-1,-1,-1]","[0.04858596830888666,0.11138931827176575]","[1,1,1]","[0.1344894597203352,-0.03348167626412449]","[1,1,1]","[0.002569302480888862,0.05540566851787392]","[-1,-1,-1]","[-0.06436716614641426,0.06148386659274511]","[-1,-1,-1]","[0.10333371980222247,0.04741813019317739]","[1,1,1]","[0.1541492061343327,0.1141271961427684]","[-1,-1,-1]","[0.1576959456613499,-0.09803119530750745]","[-1,-1,-1]","[-0.0468907644020582,-0.05583363617067161]","[1,1,1]","[0.019651090754058572,-0.021807835666108753]","[-1,-1,-1]","[0.005848484714407782,-0.19704829688974998]","[1,1,1]","[-0.035688436307293535,0.16777077287686581]","[-1,-1,-1]","[0.185907476297007,-0.011269772788963222]","[-1,-1,-1]","[0.02,0.02]",309.9128,0,42,42,140,1,,,,,,,
,,,,,,,67da6c21bcd71cf297d8db10,682f0fbccd7c08a2b7c6255c,2025-05-22_13h58.51.745,cuing_paradigm_dot,2024.1.5,Win32,59.88023952,682d573fa47f1360d1451895,,,,,,,,,,,309.9144,310.4132,,,310.6697,311.5802,right,,,,,,,,0.6,,,,,,310.4134,310.6697,0.896,,311.5805,"[-0.049467465102914734,-0.12694834844438996]","[1,1,1]","[0.016154628143760976,-0.036842171272694166]","[-1,-1,-1]","[0.09164153922948058,0.17700782953731484]","[1,1,1]","[-0.14580402622108696,-0.11039609811013283]","[1,1,1]","[-0.0026378557522769926,0.07478253877998002]","[1,1,1]","[0.15106416037450973,0.10343035422856332]","[-1,-1,-1]","[0.06943632635914035,0.05944484419211926]","[1,1,1]","[0.005885381673550098,-0.1851032022057928]","[-1,-1,-1]","[0.1794230978790165,-0.04059400898696482]","[1,1,1]","[-0.13534263818651168,0.0958442623359505]","[-1,-1,-1]","[-0.08828271771493268,-0.0986323847624548]","[1,1,1]","[0.009606584892969604,0.18742623878748438]","[-1,-1,-1]","[0.021376328966738068,0.0048740397557685096]","[1,1,1]","[0.16514415040364827,-0.10337796757076903]","[-1,-1,-1]","[0.1158426771721114,-0.02301112736319643]","[-1,-1,-1]","[0.17759514972758908,0.041208624507828834]","[1,1,1]","[-0.15801779566569435,0.04274209045516931]","[1,1,1]","[-0.146792193980626,-0.023834871496833086]","[1,1,1]","[-0.028899068913714923,0.16059067302515034]","[1,1,1]","[0.08756641323493611,-0.09712792143466221]","[-1,-1,-1]","[-0.08886211306922166,0.15099143000758233]","[1,1,1]","[-0.08267207542457064,-0.006124856585358542]","[-1,-1,-1]","[0.06800970708506617,-0.022877717679993075]","[1,1,1]","[0.02577100369467839,0.144916678228697]","[-1,-1,-1]","[-0.11076120379785127,0.05219068005843009]","[1,1,1]","[0.06835186543829921,-0.18053307754220865]","[1,1,1]","[0.043795160820273425,-0.07851088609103989]","[1,1,1]","[0.00118948010200644,-0.0981924035938926]","[-1,-1,-1]","[0.08206742637170103,0.1021262753311247]","[1,1,1]","[-0.04331064159483074,0.05799877721482999]","[-1,-1,-1]","[-0.06426126267210111,-0.04402972441698473]","[-1,-1,-1]","[-0.07977294497176157,0.08848682069135555]","[1,1,1]","[0.02,0.02]",312.6792,0,43,43,156,1,,,,,,,
,,,,,,,67da6c21bcd71cf297d8db10,682f0fbccd7c08a2b7c6255c,2025-05-22_13h58.51.745,cuing_paradigm_dot,2024.1.5,Win32,59.88023952,682d573fa47f1360d1451895,,,,,,,,,,,312.6809,313.1789,,,313.4358,314.413,right,,,,,,,,0.5,,,,,,313.1791,313.4358,0.9628,,314.4132,"[0.05537030210910211,0.1817143867085033]","[-1,-1,-1]","[-0.05598055602945561,0.18328930872615193]","[-1,-1,-1]","[0.033233232648258906,-0.12981886779157004]","[1,1,1]","[0.16633931065925403,-0.005313157574844024]","[1,1,1]","[-0.05270738819444899,0.09158039388181889]","[-1,-1,-1]","[0.16631732475545638,-0.0894315046115532]","[-1,-1,-1]","[-0.11174870289746203,-0.01834303133093969]","[-1,-1,-1]","[0.07192116893533683,-0.05807799546046463]","[-1,-1,-1]","[-0.1282140913905291,-0.09751246895202502]","[1,1,1]","[-0.035374716803964416,-0.1194635358739376]","[1,1,1]","[0.13167793374920594,-0.13098668135091088]","[-1,-1,-1]","[-0.17442297713624116,0.061151728719686445]","[-1,-1,-1]","[0.06113739568768281,0.07461234853884328]","[-1,-1,-1]","[0.08128861347291381,-0.16493295825450985]","[1,1,1]","[-0.16516036840895026,-0.08049076649814696]","[-1,-1,-1]","[-0.04736594074682601,0.04854313834933117]","[1,1,1]","[-0.006178852633686546,0.17339923929382217]","[1,1,1]","[0.12014269114904573,0.09033748788415202]","[1,1,1]","[0.006923699049652993,-0.0904877344988954]","[1,1,1]","[0.091435720093697,-0.09411919829046099]","[-1,-1,-1]","[-0.0265310762541929,-0.02661680246429685]","[1,1,1]","[-0.19152874981216028,0.005829608092642714]","[1,1,1]","[-0.09559771396782259,-0.1584804677025075]","[1,1,1]","[0.17424191786156337,0.06533745064124462]","[-1,-1,-1]","[0.07154628428955523,0.032280239475495145]","[1,1,1]","[0.08131651320095959,0.14479017437855127]","[-1,-1,-1]","[0.11381500071799328,0.05032371661323582]","[1,1,1]","[-0.122990361707463,0.026682817480119296]","[-1,-1,-1]","[0.01925590352450734,0.03502960343803432]","[-1,-1,-1]","[-0.06158623937906222,-0.18924265291465361]","[1,1,1]","[0.18662461320640628,-0.041371579120461015]","[-1,-1,-1]","[-0.03846015203748707,0.13376767051197794]","[1,1,1]","[0.02,0.02]",315.5126,0,44,44,107,1,,,,,,,
