right,left,explain.started,explain.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,explain_2.started,explain_2.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,explain_3.started,explain_3.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,fixation.started,fixation.stopped,practice.started,practice.stopped,response.started,response.stopped,key_resp.keys,feedback.started,feedback.stopped,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,white_ratio,key_resp.rt,key_resp.duration,explain_4.started,explain_4.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,dotDisplay.started,dotDisplay.stopped,ITI.started,ITI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,break_2.started,break_2.stopped,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran
,,,,,,,60fa23798a416fb0d9e4ec76,682538037049a7c6aa729e0f,2025-05-14_20h41.30.465,cuing_paradigm_dot,2024.1.5,Win32,60.24096386,68242c07d0c0e200c6451fdd,,,,,,,,,,,1263.8149,1264.3137,,,1264.5649,1265.1308,right,,,,,,,,0.9,0.5512,,,,,,,1264.3138,1264.5648,1265.1311,1266.2303,,,,,,,,0,181,181,196,1
,,,,,,,60fa23798a416fb0d9e4ec76,682538037049a7c6aa729e0f,2025-05-14_20h41.30.465,cuing_paradigm_dot,2024.1.5,Win32,60.24096386,68242c07d0c0e200c6451fdd,,,,,,,,,,,1266.2317,1266.7302,,,1266.9813,1267.4469,left,,,,,,,,0.45,0.4516,,,,,,,1266.7302,1266.9813,1267.4471,1268.5464,,,,,,,,0,182,182,73,1
,,,,,,,60fa23798a416fb0d9e4ec76,682538037049a7c6aa729e0f,2025-05-14_20h41.30.465,cuing_paradigm_dot,2024.1.5,Win32,60.24096386,68242c07d0c0e200c6451fdd,,,,,,,,,,,1268.5476,1269.0467,,,1269.2983,1269.9307,right,,,,,,,,0.6,0.6157,,,,,,,1269.0468,1269.2982,1269.9309,1271.0297,,,,,,,,0,183,183,155,1
,,,,,,,60fa23798a416fb0d9e4ec76,682538037049a7c6aa729e0f,2025-05-14_20h41.30.465,cuing_paradigm_dot,2024.1.5,Win32,60.24096386,68242c07d0c0e200c6451fdd,,,,,,,,,,,1271.0307,1271.5298,,,1271.7811,1272.1801,left,,,,,,,,0.5,0.3861,,,,,,,1271.53,1271.7809,1272.1803,1273.2799,,,,,,,,0,184,184,95,1
,,,,,,,60fa23798a416fb0d9e4ec76,682538037049a7c6aa729e0f,2025-05-14_20h41.30.465,cuing_paradigm_dot,2024.1.5,Win32,60.24096386,68242c07d0c0e200c6451fdd,,,,,,,,,,,1273.2812,1273.78,,,1274.0313,1274.397,left,,,,,,,,0.4,0.3506,,,,,,,1273.7802,1274.0313,1274.3971,1275.4966,,,,,,,,0,185,185,42,1
,,,,,,,60fa23798a416fb0d9e4ec76,682538037049a7c6aa729e0f,2025-05-14_20h41.30.465,cuing_paradigm_dot,2024.1.5,Win32,60.24096386,68242c07d0c0e200c6451fdd,,,,,,,,,,,1275.4979,1275.9967,,,1276.248,1276.5303,left,,,,,,,,0.45,0.2744,,,,,,,1275.9969,1276.2479,1276.5307,1277.6298,,,,,,,,0,186,186,68,1
,,,,,,,60fa23798a416fb0d9e4ec76,682538037049a7c6aa729e0f,2025-05-14_20h41.30.465,cuing_paradigm_dot,2024.1.5,Win32,60.24096386,68242c07d0c0e200c6451fdd,,,,,,,,,,,1277.6307,1278.1297,,,1278.3818,1279.0811,left,,,,,,,,0.4,0.6842,,,,,,,1278.1299,1278.3817,1279.0812,1280.1798,,,,,,,,0,187,187,40,1
,,,,,,,60fa23798a416fb0d9e4ec76,682538037049a7c6aa729e0f,2025-05-14_20h41.30.465,cuing_paradigm_dot,2024.1.5,Win32,60.24096386,68242c07d0c0e200c6451fdd,,,,,,,,,,,1280.1819,1280.6807,,,1280.9317,1281.1474,left,,,,,,,,0.1,0.2055,,,,,,,1280.6809,1280.9317,1281.1474,1282.2472,,,,,,,,0,188,188,2,1
,,,,,,,60fa23798a416fb0d9e4ec76,682538037049a7c6aa729e0f,2025-05-14_20h41.30.465,cuing_paradigm_dot,2024.1.5,Win32,60.24096386,68242c07d0c0e200c6451fdd,,,,,,,,,,,1282.2487,1282.7471,,,1282.9974,1283.7303,right,,,,,,,,0.9,0.7167,,,,,,,1282.7473,1282.9974,1283.7305,1284.8295,,,,,,,,0,189,189,199,1
,,,,,,,60fa23798a416fb0d9e4ec76,682538037049a7c6aa729e0f,2025-05-14_20h41.30.465,cuing_paradigm_dot,2024.1.5,Win32,60.24096386,68242c07d0c0e200c6451fdd,,,,,,,,,,,1284.8312,1285.3296,,,1285.5812,1286.2132,right,,,,,,,,0.6,0.6186,,,,,,,1285.3298,1285.5812,1286.2134,1287.3129,,,,,,,,0,190,190,159,1
,,,,,,,60fa23798a416fb0d9e4ec76,682538037049a7c6aa729e0f,2025-05-14_20h41.30.465,cuing_paradigm_dot,2024.1.5,Win32,60.24096386,68242c07d0c0e200c6451fdd,,,,,,,,,,,1287.3138,1287.8128,,,1288.0644,1288.8464,right,,,,,,,,0.5,0.769,,,,,,,1287.8128,1288.0643,1288.8465,1289.946,,,,,,,,0,191,191,108,1
,,,,,,,60fa23798a416fb0d9e4ec76,682538037049a7c6aa729e0f,2025-05-14_20h41.30.465,cuing_paradigm_dot,2024.1.5,Win32,60.24096386,68242c07d0c0e200c6451fdd,,,,,,,,,,,1289.9475,1290.4458,,,1290.6976,1291.6469,left,,,,,,,,0.4,0.9398,,,,,,,1290.446,1290.6975,1291.647,1292.7458,,,,,,,,0,192,192,48,1
,,,,,,,60fa23798a416fb0d9e4ec76,682538037049a7c6aa729e0f,2025-05-14_20h41.30.465,cuing_paradigm_dot,2024.1.5,Win32,60.24096386,68242c07d0c0e200c6451fdd,,,,,,,,,,,1292.7475,1293.246,,,1293.4974,1293.8628,left,,,,,,,,0.45,0.3501,,,,,,,1293.2461,1293.4973,1293.8629,1294.9627,,,,,,,,0,193,193,79,1
,,,,,,,60fa23798a416fb0d9e4ec76,682538037049a7c6aa729e0f,2025-05-14_20h41.30.465,cuing_paradigm_dot,2024.1.5,Win32,60.24096386,68242c07d0c0e200c6451fdd,,,,,,,,,,,1294.9643,1295.4623,,,1295.7136,1296.2129,left,,,,,,,,0.55,0.4855,,,,,,,1295.4625,1295.7134,1296.2132,1297.3125,,,,,,,,0,194,194,133,1
,,,,,,,60fa23798a416fb0d9e4ec76,682538037049a7c6aa729e0f,2025-05-14_20h41.30.465,cuing_paradigm_dot,2024.1.5,Win32,60.24096386,68242c07d0c0e200c6451fdd,,,,,,,,,,,1297.3142,1297.8125,,,1298.0642,1298.6128,right,,,,,,,,0.9,0.5347,,,,,,,1297.8127,1298.0641,1298.613,1299.7123,,,,,,,,0,195,195,187,1
,,,,,,,60fa23798a416fb0d9e4ec76,682538037049a7c6aa729e0f,2025-05-14_20h41.30.465,cuing_paradigm_dot,2024.1.5,Win32,60.24096386,68242c07d0c0e200c6451fdd,,,,,,,,,,,1299.7139,1300.2121,,,1300.4639,1301.4963,right,,,,,,,,0.5,1.0172,,,,,,,1300.2123,1300.4639,1301.4965,1302.5956,,,,,,,,0,196,196,103,1
,,,,,,,60fa23798a416fb0d9e4ec76,682538037049a7c6aa729e0f,2025-05-14_20h41.30.465,cuing_paradigm_dot,2024.1.5,Win32,60.24096386,68242c07d0c0e200c6451fdd,,,,,,,,,,,1302.5974,1303.0956,,,1303.3468,1304.1961,right,,,,,,,,0.4,0.8336,,,,,,,1303.0957,1303.3467,1304.1962,1305.2951,,,,,,,,0,197,197,34,1
,,,,,,,60fa23798a416fb0d9e4ec76,682538037049a7c6aa729e0f,2025-05-14_20h41.30.465,cuing_paradigm_dot,2024.1.5,Win32,60.24096386,68242c07d0c0e200c6451fdd,,,,,,,,,,,1305.2969,1305.7957,,,1306.0469,1306.3955,left,,,,,,,,0.45,0.3355,,,,,,,1305.7958,1306.0468,1306.3956,1307.4953,,,,,,,,0,198,198,65,1
,,,,,,,60fa23798a416fb0d9e4ec76,682538037049a7c6aa729e0f,2025-05-14_20h41.30.465,cuing_paradigm_dot,2024.1.5,Win32,60.24096386,68242c07d0c0e200c6451fdd,,,,,,,,,,,1307.497,1307.9959,,,1308.2464,1309.0621,right,,,,,,,,0.6,0.8031,,,,,,,1307.996,1308.2464,1309.0626,1310.1619,,,,,,,,0,199,199,161,1
,,,,,,,60fa23798a416fb0d9e4ec76,682538037049a7c6aa729e0f,2025-05-14_20h41.30.465,cuing_paradigm_dot,2024.1.5,Win32,60.24096386,68242c07d0c0e200c6451fdd,,,,,,,,,,,1310.1633,1310.6617,,,1310.9131,1311.7788,right,,,,,,,,0.55,0.8508,,,,,,,1310.6619,1310.913,1311.7789,1312.8784,,,,,,,,0,200,200,142,1
,,,,,,,60fa23798a416fb0d9e4ec76,682538037049a7c6aa729e0f,2025-05-14_20h41.30.465,cuing_paradigm_dot,2024.1.5,Win32,60.24096386,68242c07d0c0e200c6451fdd,,,,,,,,,,,1312.8802,1313.3786,,,1313.6297,1314.8283,right,,,,,,,,0.55,1.1847,,,,,,,1313.3787,1313.6295,1314.8283,1315.928,,,,,,,,0,201,201,124,1
,,,,,,,60fa23798a416fb0d9e4ec76,682538037049a7c6aa729e0f,2025-05-14_20h41.30.465,cuing_paradigm_dot,2024.1.5,Win32,60.24096386,68242c07d0c0e200c6451fdd,,,,,,,,,,,1315.9305,1316.4282,,,1316.6795,1317.5951,left,,,,,,,,0.5,0.9017,,,,,,,1316.4283,1316.6793,1317.5953,1318.6945,,,,,,,,0,202,202,112,1
,,,,,,,60fa23798a416fb0d9e4ec76,682538037049a7c6aa729e0f,2025-05-14_20h41.30.465,cuing_paradigm_dot,2024.1.5,Win32,60.24096386,68242c07d0c0e200c6451fdd,,,,,,,,,,,1318.696,1319.1948,,,1319.4466,1319.878,left,,,,,,,,0.1,0.4188,,,,,,,1319.1949,1319.4466,1319.8781,1320.9774,,,,,,,,0,203,203,0,1
,,,,,,,60fa23798a416fb0d9e4ec76,682538037049a7c6aa729e0f,2025-05-14_20h41.30.465,cuing_paradigm_dot,2024.1.5,Win32,60.24096386,68242c07d0c0e200c6451fdd,,,,,,,,,,,1320.9801,1321.4776,,,1321.7305,1322.0617,right,,,,,,,,0.9,0.3165,,,,,,,1321.4776,1321.7304,1322.0617,1323.1607,,,,,,,,0,204,204,186,1
,,,,,,,60fa23798a416fb0d9e4ec76,682538037049a7c6aa729e0f,2025-05-14_20h41.30.465,cuing_paradigm_dot,2024.1.5,Win32,60.24096386,68242c07d0c0e200c6451fdd,,,,,,,,,,,1323.162,1323.6619,,,1323.9129,1324.2491,left,,,,,,,,0.55,0.3273,,,,,,,1323.662,1323.9128,1324.2491,1325.3449,,,,,,,,0,205,205,126,1
,,,,,,,60fa23798a416fb0d9e4ec76,682538037049a7c6aa729e0f,2025-05-14_20h41.30.465,cuing_paradigm_dot,2024.1.5,Win32,60.24096386,68242c07d0c0e200c6451fdd,,,,,,,,,,,1325.347,1325.8446,,,1326.097,1326.7814,left,,,,,,,,0.4,0.6735,,,,,,,1325.8447,1326.0968,1326.7816,1327.8777,,,,,,,,0,206,206,49,1
,,,,,,,60fa23798a416fb0d9e4ec76,682538037049a7c6aa729e0f,2025-05-14_20h41.30.465,cuing_paradigm_dot,2024.1.5,Win32,60.24096386,68242c07d0c0e200c6451fdd,,,,,,,,,,,1327.879,1328.3776,,,1328.6275,1329.4614,left,,,,,,,,0.4,0.818,,,,,,,1328.3777,1328.6275,1329.4615,1330.5611,,,,,,,,0,207,207,43,1
,,,,,,,60fa23798a416fb0d9e4ec76,682538037049a7c6aa729e0f,2025-05-14_20h41.30.465,cuing_paradigm_dot,2024.1.5,Win32,60.24096386,68242c07d0c0e200c6451fdd,,,,,,,,,,,1330.563,1331.0623,,,1331.3109,1331.9933,left,,,,,,,,0.6,0.6671,,,,,,,1331.0624,1331.3109,1331.9935,1333.0935,,,,,,,,0,208,208,163,1
,,,,,,,60fa23798a416fb0d9e4ec76,682538037049a7c6aa729e0f,2025-05-14_20h41.30.465,cuing_paradigm_dot,2024.1.5,Win32,60.24096386,68242c07d0c0e200c6451fdd,,,,,,,,,,,1333.0948,1333.5937,,,1333.845,1334.2276,left,,,,,,,,0.1,0.367,,,,,,,1333.5938,1333.845,1334.2277,1335.3275,,,,,,,,0,209,209,21,1
