right,left,explain.started,explain.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,explain_2.started,explain_2.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,explain_3.started,explain_3.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,fixation.started,fixation.stopped,practice.started,practice.stopped,response.started,response.stopped,key_resp.keys,key_resp.rt,key_resp.duration,feedback.started,feedback.stopped,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,white_ratio,explain_4.started,explain_4.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,dotDisplay.started,dotDisplay.stopped,ITI.started,ITI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,break_2.started,break_2.stopped,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran
,,,,,,,672451c5f4e558e08242d746,682722081666f84b3e900760,2025-05-16_06h35.37.133,cuing_paradigm_dot,2024.1.5,Win32,59.88023952,68242c07d0c0e200c6451fdd,,,,,,,,,,,799.8461,800.3421,,,800.5943,801.0789,right,0.4665,,,,,,,,,0.55,,,,,,800.3421,800.5943,801.0791,802.1778,,,,,,,,0,40,40,126,1
,,,,,,,672451c5f4e558e08242d746,682722081666f84b3e900760,2025-05-16_06h35.37.133,cuing_paradigm_dot,2024.1.5,Win32,59.88023952,68242c07d0c0e200c6451fdd,,,,,,,,,,,802.1784,802.6753,,,802.9267,803.2951,right,0.35,,,,,,,,,0.1,,,,,,802.6753,802.9267,803.2951,804.3885,,,,,,,,0,41,41,17,1
,,,,,,,672451c5f4e558e08242d746,682722081666f84b3e900760,2025-05-16_06h35.37.133,cuing_paradigm_dot,2024.1.5,Win32,59.88023952,68242c07d0c0e200c6451fdd,,,,,,,,,,,804.3892,804.8912,,,805.1387,805.7554,left,0.589,,,,,,,,,0.5,,,,,,804.8913,805.1387,805.7554,806.8549,,,,,,,,0,42,42,104,1
,,,,,,,672451c5f4e558e08242d746,682722081666f84b3e900760,2025-05-16_06h35.37.133,cuing_paradigm_dot,2024.1.5,Win32,59.88023952,68242c07d0c0e200c6451fdd,,,,,,,,,,,806.8557,807.3551,,,807.6093,807.9934,right,0.3666,,,,,,,,,0.55,,,,,,807.3552,807.6093,807.9934,809.0883,,,,,,,,0,43,43,148,1
,,,,,,,672451c5f4e558e08242d746,682722081666f84b3e900760,2025-05-16_06h35.37.133,cuing_paradigm_dot,2024.1.5,Win32,59.88023952,68242c07d0c0e200c6451fdd,,,,,,,,,,,809.0888,809.5882,,,809.8426,810.2108,right,0.3501,,,,,,,,,0.55,,,,,,809.5882,809.8426,810.2109,811.3093,,,,,,,,0,44,44,145,1
,,,,,,,672451c5f4e558e08242d746,682722081666f84b3e900760,2025-05-16_06h35.37.133,cuing_paradigm_dot,2024.1.5,Win32,59.88023952,68242c07d0c0e200c6451fdd,,,,,,,,,,,811.3099,811.8047,,,812.0613,812.4611,left,0.3828,,,,,,,,,0.1,,,,,,811.8047,812.0613,812.4612,813.5558,,,,,,,,0,45,45,7,1
,,,,,,,672451c5f4e558e08242d746,682722081666f84b3e900760,2025-05-16_06h35.37.133,cuing_paradigm_dot,2024.1.5,Win32,59.88023952,68242c07d0c0e200c6451fdd,,,,,,,,,,,813.5572,814.0574,,,814.3115,815.1049,right,0.7751,,,,,,,,,0.4,,,,,,814.0574,814.3113,815.105,816.2046,,,,,,,,0,46,46,38,1
,,,,,,,672451c5f4e558e08242d746,682722081666f84b3e900760,2025-05-16_06h35.37.133,cuing_paradigm_dot,2024.1.5,Win32,59.88023952,68242c07d0c0e200c6451fdd,,,,,,,,,,,816.2052,816.7058,,,816.9451,817.4547,right,0.486,,,,,,,,,0.9,,,,,,816.7059,816.9451,817.4548,818.5547,,,,,,,,0,47,47,204,1
,,,,,,,672451c5f4e558e08242d746,682722081666f84b3e900760,2025-05-16_06h35.37.133,cuing_paradigm_dot,2024.1.5,Win32,59.88023952,68242c07d0c0e200c6451fdd,,,,,,,,,,,818.5553,819.0556,,,819.3085,819.5381,left,0.207,,,,,,,,,0.4,,,,,,819.0557,819.3084,819.5382,820.638,,,,,,,,0,48,48,47,1
,,,,,,,672451c5f4e558e08242d746,682722081666f84b3e900760,2025-05-16_06h35.37.133,cuing_paradigm_dot,2024.1.5,Win32,59.88023952,68242c07d0c0e200c6451fdd,,,,,,,,,,,820.6386,821.1388,,,821.3918,821.9577,left,0.5479,,,,,,,,,0.5,,,,,,821.139,821.3917,821.9577,823.0545,,,,,,,,0,49,49,101,1
,,,,,,,672451c5f4e558e08242d746,682722081666f84b3e900760,2025-05-16_06h35.37.133,cuing_paradigm_dot,2024.1.5,Win32,59.88023952,68242c07d0c0e200c6451fdd,,,,,,,,,,,823.055,823.5545,,,823.8099,824.0379,right,0.2063,,,,,,,,,0.9,,,,,,823.5545,823.8099,824.038,825.1381,,,,,,,,0,50,50,186,1
,,,,,,,672451c5f4e558e08242d746,682722081666f84b3e900760,2025-05-16_06h35.37.133,cuing_paradigm_dot,2024.1.5,Win32,59.88023952,68242c07d0c0e200c6451fdd,,,,,,,,,,,825.1387,825.6555,,,825.8835,826.4881,left,0.5855,,,,,,,,,0.45,,,,,,825.6556,825.8834,826.4882,827.5885,,,,,,,,0,51,51,84,1
,,,,,,,672451c5f4e558e08242d746,682722081666f84b3e900760,2025-05-16_06h35.37.133,cuing_paradigm_dot,2024.1.5,Win32,59.88023952,68242c07d0c0e200c6451fdd,,,,,,,,,,,827.5897,828.0876,,,828.3403,828.8218,left,0.4508,,,,,,,,,0.5,,,,,,828.0876,828.3403,828.8218,829.922,,,,,,,,0,52,52,97,1
,,,,,,,672451c5f4e558e08242d746,682722081666f84b3e900760,2025-05-16_06h35.37.133,cuing_paradigm_dot,2024.1.5,Win32,59.88023952,68242c07d0c0e200c6451fdd,,,,,,,,,,,829.9235,830.4209,,,830.6766,831.3754,left,0.6827,,,,,,,,,0.1,,,,,,830.4211,830.6766,831.3755,832.471,,,,,,,,0,53,53,6,1
,,,,,,,672451c5f4e558e08242d746,682722081666f84b3e900760,2025-05-16_06h35.37.133,cuing_paradigm_dot,2024.1.5,Win32,59.88023952,68242c07d0c0e200c6451fdd,,,,,,,,,,,832.4716,832.9753,,,833.2213,833.7071,left,0.4641,,,,,,,,,0.45,,,,,,832.9754,833.2212,833.7071,834.8067,,,,,,,,0,54,54,87,1
,,,,,,,672451c5f4e558e08242d746,682722081666f84b3e900760,2025-05-16_06h35.37.133,cuing_paradigm_dot,2024.1.5,Win32,59.88023952,68242c07d0c0e200c6451fdd,,,,,,,,,,,834.807,835.3044,,,835.5448,835.9218,right,0.3539,,,,,,,,,0.9,,,,,,835.3044,835.5447,835.922,837.0262,,,,,,,,0,55,55,182,1
,,,,,,,672451c5f4e558e08242d746,682722081666f84b3e900760,2025-05-16_06h35.37.133,cuing_paradigm_dot,2024.1.5,Win32,59.88023952,68242c07d0c0e200c6451fdd,,,,,,,,,,,837.0266,837.5233,,,837.7749,838.3047,left,0.5143,,,,,,,,,0.4,,,,,,837.5233,837.7749,838.3048,839.4041,,,,,,,,0,56,56,37,1
,,,,,,,672451c5f4e558e08242d746,682722081666f84b3e900760,2025-05-16_06h35.37.133,cuing_paradigm_dot,2024.1.5,Win32,59.88023952,68242c07d0c0e200c6451fdd,,,,,,,,,,,839.4047,839.904,,,840.1587,840.7782,left,0.6016,,,,,,,,,0.1,,,,,,839.9041,840.1587,840.7783,841.8706,,,,,,,,0,57,57,8,1
,,,,,,,672451c5f4e558e08242d746,682722081666f84b3e900760,2025-05-16_06h35.37.133,cuing_paradigm_dot,2024.1.5,Win32,59.88023952,68242c07d0c0e200c6451fdd,,,,,,,,,,,841.8712,842.3743,,,842.6225,843.2218,right,0.5688,,,,,,,,,0.45,,,,,,842.3743,842.6223,843.222,844.3258,,,,,,,,0,58,58,81,1
,,,,,,,672451c5f4e558e08242d746,682722081666f84b3e900760,2025-05-16_06h35.37.133,cuing_paradigm_dot,2024.1.5,Win32,59.88023952,68242c07d0c0e200c6451fdd,,,,,,,,,,,844.3264,844.8242,,,845.0722,846.5712,,,,,,,,,,,0.4,,,,,,844.8243,845.0721,846.5714,847.6709,,,,,,,,0,59,59,34,1
,,,,,,,672451c5f4e558e08242d746,682722081666f84b3e900760,2025-05-16_06h35.37.133,cuing_paradigm_dot,2024.1.5,Win32,59.88023952,68242c07d0c0e200c6451fdd,,,,,,,,,,,847.6724,848.1751,,,848.4266,849.9216,,,,,,,,,,,0.5,,,,,,848.1751,848.4265,849.9217,851.0213,,,,,,,,0,60,60,90,1
,,,,,,,672451c5f4e558e08242d746,682722081666f84b3e900760,2025-05-16_06h35.37.133,cuing_paradigm_dot,2024.1.5,Win32,59.88023952,68242c07d0c0e200c6451fdd,,,,,,,,,,,851.0227,851.522,,,851.7758,851.9921,left,0.1974,,,,,,,,,0.6,,,,,,851.5221,851.7758,851.9922,853.0896,,,,,,,,0,61,61,171,1
,,,,,,,672451c5f4e558e08242d746,682722081666f84b3e900760,2025-05-16_06h35.37.133,cuing_paradigm_dot,2024.1.5,Win32,59.88023952,68242c07d0c0e200c6451fdd,,,,,,,,,,,853.0899,853.5878,,,853.8421,854.2205,left,0.3528,,,,,,,,,0.4,,,,,,853.5879,853.8421,854.2206,855.3202,,,,,,,,0,62,62,52,1
,,,,,,,672451c5f4e558e08242d746,682722081666f84b3e900760,2025-05-16_06h35.37.133,cuing_paradigm_dot,2024.1.5,Win32,59.88023952,68242c07d0c0e200c6451fdd,,,,,,,,,,,855.3208,855.8211,,,856.076,856.6286,left,0.5344,,,,,,,,,0.4,,,,,,855.8213,856.0759,856.6287,857.721,,,,,,,,0,63,63,31,1
,,,,,,,672451c5f4e558e08242d746,682722081666f84b3e900760,2025-05-16_06h35.37.133,cuing_paradigm_dot,2024.1.5,Win32,59.88023952,68242c07d0c0e200c6451fdd,,,,,,,,,,,857.722,858.2202,,,858.473,859.8615,right,1.3685,,,,,,,,,0.5,,,,,,858.2203,858.473,859.8616,860.9572,,,,,,,,0,64,64,117,1
,,,,,,,672451c5f4e558e08242d746,682722081666f84b3e900760,2025-05-16_06h35.37.133,cuing_paradigm_dot,2024.1.5,Win32,59.88023952,68242c07d0c0e200c6451fdd,,,,,,,,,,,860.9577,861.4536,,,861.7073,863.2034,,,,,,,,,,,0.4,,,,,,861.4536,861.7072,863.2035,864.3035,,,,,,,,0,65,65,46,1
,,,,,,,672451c5f4e558e08242d746,682722081666f84b3e900760,2025-05-16_06h35.37.133,cuing_paradigm_dot,2024.1.5,Win32,59.88023952,68242c07d0c0e200c6451fdd,,,,,,,,,,,864.3043,864.7867,,,865.0369,865.7535,left,0.7004,,,,,,,,,0.4,,,,,,864.7867,865.0369,865.7535,866.8533,,,,,,,,0,66,66,48,1
,,,,,,,672451c5f4e558e08242d746,682722081666f84b3e900760,2025-05-16_06h35.37.133,cuing_paradigm_dot,2024.1.5,Win32,59.88023952,68242c07d0c0e200c6451fdd,,,,,,,,,,,866.8537,867.3542,,,867.6046,867.9539,right,0.3324,,,,,,,,,0.9,,,,,,867.3542,867.6046,867.9539,869.0532,,,,,,,,0,67,67,209,1
,,,,,,,672451c5f4e558e08242d746,682722081666f84b3e900760,2025-05-16_06h35.37.133,cuing_paradigm_dot,2024.1.5,Win32,59.88023952,68242c07d0c0e200c6451fdd,,,,,,,,,,,869.0535,869.5533,,,869.8035,870.3201,left,0.5073,,,,,,,,,0.5,,,,,,869.5533,869.8035,870.3201,871.4206,,,,,,,,0,68,68,91,1
,,,,,,,672451c5f4e558e08242d746,682722081666f84b3e900760,2025-05-16_06h35.37.133,cuing_paradigm_dot,2024.1.5,Win32,59.88023952,68242c07d0c0e200c6451fdd,,,,,,,,,,,871.4213,871.9199,,,872.1702,872.8376,right,0.6545,,,,,,,,,0.5,,,,,,871.9199,872.1702,872.8376,873.9372,,,,,,,,0,69,69,95,1
,,,,,,,672451c5f4e558e08242d746,682722081666f84b3e900760,2025-05-16_06h35.37.133,cuing_paradigm_dot,2024.1.5,Win32,59.88023952,68242c07d0c0e200c6451fdd,,,,,,,,,,,873.938,874.4364,,,874.6866,875.0874,right,0.3866,,,,,,,,,0.6,,,,,,874.4364,874.6865,875.0875,876.1874,,,,,,,,0,70,70,164,1
,,,,,,,672451c5f4e558e08242d746,682722081666f84b3e900760,2025-05-16_06h35.37.133,cuing_paradigm_dot,2024.1.5,Win32,59.88023952,68242c07d0c0e200c6451fdd,,,,,,,,,,,876.1882,876.6864,,,876.9366,877.52,left,0.5676,,,,,,,,,0.55,,,,,,876.6864,876.9365,877.52,878.6198,,,,,,,,0,71,71,129,1
,,,,,,,672451c5f4e558e08242d746,682722081666f84b3e900760,2025-05-16_06h35.37.133,cuing_paradigm_dot,2024.1.5,Win32,59.88023952,68242c07d0c0e200c6451fdd,,,,,,,,,,,878.6202,879.1198,,,879.3698,879.8031,left,0.4236,,,,,,,,,0.45,,,,,,879.1198,879.3698,879.8031,880.9038,,,,,,,,0,72,72,66,1
,,,,,,,672451c5f4e558e08242d746,682722081666f84b3e900760,2025-05-16_06h35.37.133,cuing_paradigm_dot,2024.1.5,Win32,59.88023952,68242c07d0c0e200c6451fdd,,,,,,,,,,,880.9047,881.403,,,881.6534,881.9205,right,0.2525,,,,,,,,,0.9,,,,,,881.403,881.6534,881.9205,883.0206,,,,,,,,0,73,73,185,1
,,,,,,,672451c5f4e558e08242d746,682722081666f84b3e900760,2025-05-16_06h35.37.133,cuing_paradigm_dot,2024.1.5,Win32,59.88023952,68242c07d0c0e200c6451fdd,,,,,,,,,,,883.0215,883.5195,,,883.7699,884.6029,right,0.8236,,,,,,,,,0.6,,,,,,883.5195,883.7698,884.603,885.704,,,,,,,,0,74,74,153,1
,,,,,,,672451c5f4e558e08242d746,682722081666f84b3e900760,2025-05-16_06h35.37.133,cuing_paradigm_dot,2024.1.5,Win32,59.88023952,68242c07d0c0e200c6451fdd,,,,,,,,,,,885.7049,886.2028,,,886.4531,887.0871,left,0.6206,,,,,,,,,0.5,,,,,,886.2029,886.453,887.0871,888.1865,,,,,,,,0,75,75,118,1
,,,,,,,672451c5f4e558e08242d746,682722081666f84b3e900760,2025-05-16_06h35.37.133,cuing_paradigm_dot,2024.1.5,Win32,59.88023952,68242c07d0c0e200c6451fdd,,,,,,,,,,,888.1872,888.6861,,,888.9372,890.4369,,,,,,,,,,,0.55,,,,,,888.6861,888.9371,890.437,891.5368,,,,,,,,0,76,76,134,1
,,,,,,,672451c5f4e558e08242d746,682722081666f84b3e900760,2025-05-16_06h35.37.133,cuing_paradigm_dot,2024.1.5,Win32,59.88023952,68242c07d0c0e200c6451fdd,,,,,,,,,,,891.5374,892.036,,,892.2862,893.6706,left,1.37,,,,,,,,,0.1,,,,,,892.0361,892.2862,893.6707,894.77,,,,,,,,0,77,77,25,1
,,,,,,,672451c5f4e558e08242d746,682722081666f84b3e900760,2025-05-16_06h35.37.133,cuing_paradigm_dot,2024.1.5,Win32,59.88023952,68242c07d0c0e200c6451fdd,,,,,,,,,,,894.7711,895.2702,,,895.5216,895.854,left,0.3226,,,,,,,,,0.4,,,,,,895.2703,895.5214,895.854,896.9532,,,,,,,,0,78,78,49,1
,,,,,,,672451c5f4e558e08242d746,682722081666f84b3e900760,2025-05-16_06h35.37.133,cuing_paradigm_dot,2024.1.5,Win32,59.88023952,68242c07d0c0e200c6451fdd,,,,,,,,,,,896.9538,897.4534,,,897.7047,898.0198,left,0.3066,,,,,,,,,0.45,,,,,,897.4535,897.7046,898.0199,899.1193,,,,,,,,0,79,79,86,1
,,,,,,,672451c5f4e558e08242d746,682722081666f84b3e900760,2025-05-16_06h35.37.133,cuing_paradigm_dot,2024.1.5,Win32,59.88023952,68242c07d0c0e200c6451fdd,,,,,,,,,,,899.1196,899.6191,,,899.8694,900.1693,left,0.283,,,,,,,,,0.1,,,,,,899.6191,899.8693,900.1694,901.2699,,,,,,,,0,80,80,22,1
,,,,,,,672451c5f4e558e08242d746,682722081666f84b3e900760,2025-05-16_06h35.37.133,cuing_paradigm_dot,2024.1.5,Win32,59.88023952,68242c07d0c0e200c6451fdd,,,,,,,,,,,901.2705,901.7692,,,902.0205,902.4694,right,0.4328,,,,,,,,,0.6,,,,,,901.7693,902.0204,902.4694,903.5702,,,,,,,,0,81,81,158,1
,,,,,,,672451c5f4e558e08242d746,682722081666f84b3e900760,2025-05-16_06h35.37.133,cuing_paradigm_dot,2024.1.5,Win32,59.88023952,68242c07d0c0e200c6451fdd,,,,,,,,,,,903.5709,904.0699,,,904.3205,904.9208,left,0.5848,,,,,,,,,0.5,,,,,,904.07,904.3205,904.921,906.02,,,,,,,,0,82,82,102,1
,,,,,,,672451c5f4e558e08242d746,682722081666f84b3e900760,2025-05-16_06h35.37.133,cuing_paradigm_dot,2024.1.5,Win32,59.88023952,68242c07d0c0e200c6451fdd,,,,,,,,,,,906.0208,906.5199,,,906.7708,907.1026,left,0.3177,,,,,,,,,0.55,,,,,,906.52,906.7708,907.1027,908.204,,,,,,,,0,83,83,121,1
,,,,,,,672451c5f4e558e08242d746,682722081666f84b3e900760,2025-05-16_06h35.37.133,cuing_paradigm_dot,2024.1.5,Win32,59.88023952,68242c07d0c0e200c6451fdd,,,,,,,,,,,908.2047,908.7028,,,908.9528,909.3533,left,0.3861,,,,,,,,,0.45,,,,,,908.7028,908.9528,909.3535,910.4531,,,,,,,,0,84,84,82,1
,,,,,,,672451c5f4e558e08242d746,682722081666f84b3e900760,2025-05-16_06h35.37.133,cuing_paradigm_dot,2024.1.5,Win32,59.88023952,68242c07d0c0e200c6451fdd,,,,,,,,,,,910.4536,910.9535,,,911.2042,911.5199,left,0.3055,,,,,,,,,0.1,,,,,,910.9535,911.2042,911.5199,912.6187,,,,,,,,0,85,85,26,1
,,,,,,,672451c5f4e558e08242d746,682722081666f84b3e900760,2025-05-16_06h35.37.133,cuing_paradigm_dot,2024.1.5,Win32,59.88023952,68242c07d0c0e200c6451fdd,,,,,,,,,,,912.6189,913.122,,,913.3712,914.2356,left,0.8481,,,,,,,,,0.45,,,,,,913.1221,913.3711,914.2356,915.3359,,,,,,,,0,86,86,62,1
,,,,,,,672451c5f4e558e08242d746,682722081666f84b3e900760,2025-05-16_06h35.37.133,cuing_paradigm_dot,2024.1.5,Win32,59.88023952,68242c07d0c0e200c6451fdd,,,,,,,,,,,915.3363,915.8364,,,916.0869,916.9864,right,0.8849,,,,,,,,,0.5,,,,,,915.8365,916.0868,916.9865,918.0853,,,,,,,,0,87,87,99,1
,,,,,,,672451c5f4e558e08242d746,682722081666f84b3e900760,2025-05-16_06h35.37.133,cuing_paradigm_dot,2024.1.5,Win32,59.88023952,68242c07d0c0e200c6451fdd,,,,,,,,,,,918.0856,918.5852,,,918.836,919.4187,right,0.5665,,,,,,,,,0.55,,,,,,918.5852,918.836,919.4188,920.5195,,,,,,,,0,88,88,123,1
,,,,,,,672451c5f4e558e08242d746,682722081666f84b3e900760,2025-05-16_06h35.37.133,cuing_paradigm_dot,2024.1.5,Win32,59.88023952,68242c07d0c0e200c6451fdd,,,,,,,,,,,920.5205,921.0196,,,921.2703,921.8685,right,0.5817,,,,,,,,,0.9,,,,,,921.0196,921.2703,921.8686,922.9689,,,,,,,,0,89,89,194,1
,,,,,,,672451c5f4e558e08242d746,682722081666f84b3e900760,2025-05-16_06h35.37.133,cuing_paradigm_dot,2024.1.5,Win32,59.88023952,68242c07d0c0e200c6451fdd,,,,,,,,,,,922.9694,923.4685,,,923.7187,924.4355,right,0.7077,,,,,,,,,0.4,,,,,,923.4685,923.7187,924.4356,925.5351,,,,,,,,0,90,90,36,1
,,,,,,,672451c5f4e558e08242d746,682722081666f84b3e900760,2025-05-16_06h35.37.133,cuing_paradigm_dot,2024.1.5,Win32,59.88023952,68242c07d0c0e200c6451fdd,,,,,,,,,,,925.5354,926.0351,,,926.2864,926.7519,left,0.4492,,,,,,,,,0.45,,,,,,926.0351,926.2864,926.752,927.8519,,,,,,,,0,91,91,75,1
,,,,,,,672451c5f4e558e08242d746,682722081666f84b3e900760,2025-05-16_06h35.37.133,cuing_paradigm_dot,2024.1.5,Win32,59.88023952,68242c07d0c0e200c6451fdd,,,,,,,,,,,927.8523,928.352,,,928.6018,929.1517,right,0.5387,,,,,,,,,0.6,,,,,,928.3521,928.6018,929.1517,930.2517,,,,,,,,0,92,92,159,1
,,,,,,,672451c5f4e558e08242d746,682722081666f84b3e900760,2025-05-16_06h35.37.133,cuing_paradigm_dot,2024.1.5,Win32,59.88023952,68242c07d0c0e200c6451fdd,,,,,,,,,,,930.252,930.7516,,,931.0022,931.3198,left,0.3102,,,,,,,,,0.4,,,,,,930.7517,931.0021,931.3199,932.4184,,,,,,,,0,93,93,41,1
,,,,,,,672451c5f4e558e08242d746,682722081666f84b3e900760,2025-05-16_06h35.37.133,cuing_paradigm_dot,2024.1.5,Win32,59.88023952,68242c07d0c0e200c6451fdd,,,,,,,,,,,932.4187,932.919,,,933.1702,933.8184,left,0.6318,,,,,,,,,0.55,,,,,,932.919,933.1701,933.8184,934.9181,,,,,,,,0,94,94,128,1
,,,,,,,672451c5f4e558e08242d746,682722081666f84b3e900760,2025-05-16_06h35.37.133,cuing_paradigm_dot,2024.1.5,Win32,59.88023952,68242c07d0c0e200c6451fdd,,,,,,,,,,,934.9183,935.4182,,,935.6697,936.0693,left,0.3886,,,,,,,,,0.1,,,,,,935.4183,935.6697,936.0694,937.1691,,,,,,,,0,95,95,11,1
,,,,,,,672451c5f4e558e08242d746,682722081666f84b3e900760,2025-05-16_06h35.37.133,cuing_paradigm_dot,2024.1.5,Win32,59.88023952,68242c07d0c0e200c6451fdd,,,,,,,,,,,937.1699,937.6681,,,937.9185,938.2514,right,0.3173,,,,,,,,,0.9,,,,,,937.6681,937.9185,938.2514,939.3519,,,,,,,,0,96,96,181,1
,,,,,,,672451c5f4e558e08242d746,682722081666f84b3e900760,2025-05-16_06h35.37.133,cuing_paradigm_dot,2024.1.5,Win32,59.88023952,68242c07d0c0e200c6451fdd,,,,,,,,,,,939.3524,939.8514,,,940.1017,940.436,left,0.3187,,,,,,,,,0.5,,,,,,939.8514,940.1017,940.4361,941.5356,,,,,,,,0,97,97,116,1
,,,,,,,672451c5f4e558e08242d746,682722081666f84b3e900760,2025-05-16_06h35.37.133,cuing_paradigm_dot,2024.1.5,Win32,59.88023952,68242c07d0c0e200c6451fdd,,,,,,,,,,,941.5363,942.0348,,,942.2851,942.5858,left,0.2867,,,,,,,,,0.4,,,,,,942.0348,942.285,942.5861,943.6856,,,,,,,,0,98,98,33,1
,,,,,,,672451c5f4e558e08242d746,682722081666f84b3e900760,2025-05-16_06h35.37.133,cuing_paradigm_dot,2024.1.5,Win32,59.88023952,68242c07d0c0e200c6451fdd,,,,,,,,,,,943.6861,944.1846,,,944.4347,944.8847,right,0.4408,,,,,,,,,0.55,,,,,,944.1847,944.4347,944.8848,945.9846,,,,,,,,0,99,99,130,1
,,,,,,,672451c5f4e558e08242d746,682722081666f84b3e900760,2025-05-16_06h35.37.133,cuing_paradigm_dot,2024.1.5,Win32,59.88023952,68242c07d0c0e200c6451fdd,,,,,,,,,,,945.9849,946.4854,,,946.7363,947.418,right,0.6691,,,,,,,,,0.55,,,,,,946.4855,946.7362,947.4181,948.5178,,,,,,,,0,100,100,137,1
,,,,,,,672451c5f4e558e08242d746,682722081666f84b3e900760,2025-05-16_06h35.37.133,cuing_paradigm_dot,2024.1.5,Win32,59.88023952,68242c07d0c0e200c6451fdd,,,,,,,,,,,948.5181,949.0181,,,949.268,949.902,right,0.6179,,,,,,,,,0.55,,,,,,949.0181,949.268,949.9021,951.0021,,,,,,,,0,101,101,122,1
,,,,,,,672451c5f4e558e08242d746,682722081666f84b3e900760,2025-05-16_06h35.37.133,cuing_paradigm_dot,2024.1.5,Win32,59.88023952,68242c07d0c0e200c6451fdd,,,,,,,,,,,951.0028,951.5012,,,951.7512,952.4857,right,0.7221,,,,,,,,,0.55,,,,,,951.5012,951.7512,952.4857,953.5855,,,,,,,,0,102,102,144,1
,,,,,,,672451c5f4e558e08242d746,682722081666f84b3e900760,2025-05-16_06h35.37.133,cuing_paradigm_dot,2024.1.5,Win32,59.88023952,68242c07d0c0e200c6451fdd,,,,,,,,,,,953.5862,954.0844,,,954.3354,954.8204,right,0.4787,,,,,,,,,0.6,,,,,,954.0844,954.3354,954.8206,955.9177,,,,,,,,0,103,103,172,1
,,,,,,,672451c5f4e558e08242d746,682722081666f84b3e900760,2025-05-16_06h35.37.133,cuing_paradigm_dot,2024.1.5,Win32,59.88023952,68242c07d0c0e200c6451fdd,,,,,,,,,,,955.9181,956.4178,,,956.6689,956.9525,left,0.2685,,,,,,,,,0.1,,,,,,956.4178,956.6689,956.9526,958.0529,,,,,,,,0,104,104,9,1
,,,,,,,672451c5f4e558e08242d746,682722081666f84b3e900760,2025-05-16_06h35.37.133,cuing_paradigm_dot,2024.1.5,Win32,59.88023952,68242c07d0c0e200c6451fdd,,,,,,,,,,,958.0536,958.5508,,,958.8011,959.2177,left,0.4009,,,,,,,,,0.45,,,,,,958.5508,958.801,959.2177,960.3178,,,,,,,,0,105,105,79,1
,,,,,,,672451c5f4e558e08242d746,682722081666f84b3e900760,2025-05-16_06h35.37.133,cuing_paradigm_dot,2024.1.5,Win32,59.88023952,68242c07d0c0e200c6451fdd,,,,,,,,,,,960.3182,960.8176,,,961.0676,961.8516,right,0.769,,,,,,,,,0.5,,,,,,960.8176,961.0676,961.8516,962.9521,,,,,,,,0,106,106,98,1
,,,,,,,672451c5f4e558e08242d746,682722081666f84b3e900760,2025-05-16_06h35.37.133,cuing_paradigm_dot,2024.1.5,Win32,59.88023952,68242c07d0c0e200c6451fdd,,,,,,,,,,,962.9528,963.4508,,,963.7021,964.218,left,0.5011,,,,,,,,,0.45,,,,,,963.4508,963.702,964.2181,965.3183,,,,,,,,0,107,107,60,1
,,,,,,,672451c5f4e558e08242d746,682722081666f84b3e900760,2025-05-16_06h35.37.133,cuing_paradigm_dot,2024.1.5,Win32,59.88023952,68242c07d0c0e200c6451fdd,,,,,,,,,,,965.319,965.8174,,,966.0679,966.5353,right,0.461,,,,,,,,,0.55,,,,,,965.8175,966.0679,966.5355,967.634,,,,,,,,0,108,108,146,1
,,,,,,,672451c5f4e558e08242d746,682722081666f84b3e900760,2025-05-16_06h35.37.133,cuing_paradigm_dot,2024.1.5,Win32,59.88023952,68242c07d0c0e200c6451fdd,,,,,,,,,,,967.6343,968.134,,,968.3846,968.8016,left,0.4092,,,,,,,,,0.1,,,,,,968.1341,968.3845,968.8017,969.9017,,,,,,,,0,109,109,20,1
,,,,,,,672451c5f4e558e08242d746,682722081666f84b3e900760,2025-05-16_06h35.37.133,cuing_paradigm_dot,2024.1.5,Win32,59.88023952,68242c07d0c0e200c6451fdd,,,,,,,,,,,969.9024,970.4015,,,970.6523,970.9185,left,0.2501,,,,,,,,,0.1,,,,,,970.4016,970.6523,970.9186,972.0174,,,,,,,,0,110,110,21,1
,,,,,,,672451c5f4e558e08242d746,682722081666f84b3e900760,2025-05-16_06h35.37.133,cuing_paradigm_dot,2024.1.5,Win32,59.88023952,68242c07d0c0e200c6451fdd,,,,,,,,,,,972.0177,972.5181,,,972.7681,973.0352,right,0.2594,,,,,,,,,0.9,,,,,,972.5181,972.7681,973.0353,974.1337,,,,,,,,0,111,111,180,1
