right,left,explain.started,explain.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,explain_2.started,explain_2.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,explain_3.started,explain_3.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,fixation.started,fixation.stopped,practice.started,practice.stopped,response.started,response.stopped,key_resp.keys,feedback.started,feedback.stopped,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,white_ratio,key_resp.rt,key_resp.duration,explain_4.started,explain_4.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,dotDisplay.started,dotDisplay.stopped,ITI.started,ITI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,break_2.started,break_2.stopped,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran
,,,,,,,66d5353794a257d22919673b,682530b798de94e67efc5d05,2025-05-14_20h11.40.377,cuing_paradigm_dot,2024.1.5,Win32,60.0240096,68242c07d0c0e200c6451fdd,,,,,,,,,,,439.484,439.983,,,440.234,440.716,right,,,,,,,,0.55,0.467,,,,,,,439.983,440.234,440.716,441.816,0,124,124,143,1,,,,,,,
,,,,,,,66d5353794a257d22919673b,682530b798de94e67efc5d05,2025-05-14_20h11.40.377,cuing_paradigm_dot,2024.1.5,Win32,60.0240096,68242c07d0c0e200c6451fdd,,,,,,,,,,,441.817,442.316,,,442.566,442.916,right,,,,,,,,0.5,0.333,,,,,,,442.316,442.566,442.916,444.016,0,125,125,113,1,,,,,,,
,,,,,,,66d5353794a257d22919673b,682530b798de94e67efc5d05,2025-05-14_20h11.40.377,cuing_paradigm_dot,2024.1.5,Win32,60.0240096,68242c07d0c0e200c6451fdd,,,,,,,,,,,444.016,444.517,,,444.766,445,right,,,,,,,,0.5,0.221,,,,,,,444.517,444.766,445,446.1,0,126,126,95,1,,,,,,,
,,,,,,,66d5353794a257d22919673b,682530b798de94e67efc5d05,2025-05-14_20h11.40.377,cuing_paradigm_dot,2024.1.5,Win32,60.0240096,68242c07d0c0e200c6451fdd,,,,,,,,,,,446.1,446.6,,,446.85,447.049,left,,,,,,,,0.5,0.183,,,,,,,446.6,446.85,447.049,448.149,0,127,127,93,1,,,,,,,
,,,,,,,66d5353794a257d22919673b,682530b798de94e67efc5d05,2025-05-14_20h11.40.377,cuing_paradigm_dot,2024.1.5,Win32,60.0240096,68242c07d0c0e200c6451fdd,,,,,,,,,,,448.155,448.649,,,448.9,449.315,left,,,,,,,,0.1,0.406,,,,,,,448.649,448.899,449.315,450.416,0,128,128,7,1,,,,,,,
,,,,,,,66d5353794a257d22919673b,682530b798de94e67efc5d05,2025-05-14_20h11.40.377,cuing_paradigm_dot,2024.1.5,Win32,60.0240096,68242c07d0c0e200c6451fdd,,,,,,,,,,,450.416,450.916,,,451.166,451.332,left,,,,,,,,0.1,0.152,,,,,,,450.916,451.166,451.332,452.432,0,129,129,27,1,,,,,,,
,,,,,,,66d5353794a257d22919673b,682530b798de94e67efc5d05,2025-05-14_20h11.40.377,cuing_paradigm_dot,2024.1.5,Win32,60.0240096,68242c07d0c0e200c6451fdd,,,,,,,,,,,452.434,452.932,,,453.181,453.348,left,,,,,,,,0.5,0.152,,,,,,,452.932,453.181,453.348,454.448,0,130,130,101,1,,,,,,,
,,,,,,,66d5353794a257d22919673b,682530b798de94e67efc5d05,2025-05-14_20h11.40.377,cuing_paradigm_dot,2024.1.5,Win32,60.0240096,68242c07d0c0e200c6451fdd,,,,,,,,,,,454.449,454.948,,,455.198,455.348,left,,,,,,,,0.4,0.133,,,,,,,454.948,455.198,455.348,456.448,0,131,131,52,1,,,,,,,
,,,,,,,66d5353794a257d22919673b,682530b798de94e67efc5d05,2025-05-14_20h11.40.377,cuing_paradigm_dot,2024.1.5,Win32,60.0240096,68242c07d0c0e200c6451fdd,,,,,,,,,,,456.449,456.948,,,457.198,457.381,left,,,,,,,,0.5,0.17,,,,,,,456.948,457.198,457.381,458.482,0,132,132,94,1,,,,,,,
,,,,,,,66d5353794a257d22919673b,682530b798de94e67efc5d05,2025-05-14_20h11.40.377,cuing_paradigm_dot,2024.1.5,Win32,60.0240096,68242c07d0c0e200c6451fdd,,,,,,,,,,,458.483,458.98,,,459.231,459.665,right,,,,,,,,0.45,0.418,,,,,,,458.981,459.231,459.665,460.764,0,133,133,88,1,,,,,,,
,,,,,,,66d5353794a257d22919673b,682530b798de94e67efc5d05,2025-05-14_20h11.40.377,cuing_paradigm_dot,2024.1.5,Win32,60.0240096,68242c07d0c0e200c6451fdd,,,,,,,,,,,460.765,461.264,,,461.515,461.865,right,,,,,,,,0.4,0.336,,,,,,,461.264,461.515,461.865,462.964,0,134,134,50,1,,,,,,,
,,,,,,,66d5353794a257d22919673b,682530b798de94e67efc5d05,2025-05-14_20h11.40.377,cuing_paradigm_dot,2024.1.5,Win32,60.0240096,68242c07d0c0e200c6451fdd,,,,,,,,,,,462.964,463.464,,,463.714,464.214,right,,,,,,,,0.9,0.486,,,,,,,463.464,463.714,464.214,465.313,0,135,135,180,1,,,,,,,
,,,,,,,66d5353794a257d22919673b,682530b798de94e67efc5d05,2025-05-14_20h11.40.377,cuing_paradigm_dot,2024.1.5,Win32,60.0240096,68242c07d0c0e200c6451fdd,,,,,,,,,,,465.314,465.814,,,466.064,466.48,right,,,,,,,,0.5,0.402,,,,,,,465.814,466.064,466.48,467.58,0,136,136,96,1,,,,,,,
,,,,,,,66d5353794a257d22919673b,682530b798de94e67efc5d05,2025-05-14_20h11.40.377,cuing_paradigm_dot,2024.1.5,Win32,60.0240096,68242c07d0c0e200c6451fdd,,,,,,,,,,,467.581,468.079,,,468.331,468.496,right,,,,,,,,0.9,0.15,,,,,,,468.079,468.331,468.496,469.596,0,137,137,199,1,,,,,,,
,,,,,,,66d5353794a257d22919673b,682530b798de94e67efc5d05,2025-05-14_20h11.40.377,cuing_paradigm_dot,2024.1.5,Win32,60.0240096,68242c07d0c0e200c6451fdd,,,,,,,,,,,469.597,470.085,,,470.33,470.595,left,,,,,,,,0.45,0.254,,,,,,,470.085,470.33,470.596,471.696,0,138,138,80,1,,,,,,,
,,,,,,,66d5353794a257d22919673b,682530b798de94e67efc5d05,2025-05-14_20h11.40.377,cuing_paradigm_dot,2024.1.5,Win32,60.0240096,68242c07d0c0e200c6451fdd,,,,,,,,,,,471.697,472.196,,,472.451,472.746,right,,,,,,,,0.55,0.282,,,,,,,472.196,472.451,472.746,473.845,0,139,139,148,1,,,,,,,
,,,,,,,66d5353794a257d22919673b,682530b798de94e67efc5d05,2025-05-14_20h11.40.377,cuing_paradigm_dot,2024.1.5,Win32,60.0240096,68242c07d0c0e200c6451fdd,,,,,,,,,,,473.846,474.346,,,474.596,474.896,right,,,,,,,,0.45,0.285,,,,,,,474.346,474.596,474.896,475.995,0,140,140,65,1,,,,,,,
,,,,,,,66d5353794a257d22919673b,682530b798de94e67efc5d05,2025-05-14_20h11.40.377,cuing_paradigm_dot,2024.1.5,Win32,60.0240096,68242c07d0c0e200c6451fdd,,,,,,,,,,,475.996,476.496,,,476.746,476.929,left,,,,,,,,0.45,0.17,,,,,,,476.496,476.746,476.929,478.029,0,141,141,70,1,,,,,,,
,,,,,,,66d5353794a257d22919673b,682530b798de94e67efc5d05,2025-05-14_20h11.40.377,cuing_paradigm_dot,2024.1.5,Win32,60.0240096,68242c07d0c0e200c6451fdd,,,,,,,,,,,478.029,478.528,,,478.78,478.928,left,,,,,,,,0.4,0.135,,,,,,,478.529,478.78,478.928,480.028,0,142,142,55,1,,,,,,,
,,,,,,,66d5353794a257d22919673b,682530b798de94e67efc5d05,2025-05-14_20h11.40.377,cuing_paradigm_dot,2024.1.5,Win32,60.0240096,68242c07d0c0e200c6451fdd,,,,,,,,,,,480.029,480.528,,,480.778,480.945,right,,,,,,,,0.9,0.153,,,,,,,480.528,480.778,480.945,482.045,0,143,143,208,1,,,,,,,
,,,,,,,66d5353794a257d22919673b,682530b798de94e67efc5d05,2025-05-14_20h11.40.377,cuing_paradigm_dot,2024.1.5,Win32,60.0240096,68242c07d0c0e200c6451fdd,,,,,,,,,,,482.049,482.544,,,482.795,483.094,right,,,,,,,,0.55,0.283,,,,,,,482.545,482.795,483.094,484.194,0,144,144,121,1,,,,,,,
,,,,,,,66d5353794a257d22919673b,682530b798de94e67efc5d05,2025-05-14_20h11.40.377,cuing_paradigm_dot,2024.1.5,Win32,60.0240096,68242c07d0c0e200c6451fdd,,,,,,,,,,,484.195,484.694,,,484.945,485.361,right,,,,,,,,0.45,0.401,,,,,,,484.694,484.945,485.361,486.461,0,145,145,84,1,,,,,,,
,,,,,,,66d5353794a257d22919673b,682530b798de94e67efc5d05,2025-05-14_20h11.40.377,cuing_paradigm_dot,2024.1.5,Win32,60.0240096,68242c07d0c0e200c6451fdd,,,,,,,,,,,486.462,486.96,,,487.211,487.429,right,,,,,,,,0.55,0.204,,,,,,,486.961,487.211,487.43,488.527,0,146,146,128,1,,,,,,,
,,,,,,,66d5353794a257d22919673b,682530b798de94e67efc5d05,2025-05-14_20h11.40.377,cuing_paradigm_dot,2024.1.5,Win32,60.0240096,68242c07d0c0e200c6451fdd,,,,,,,,,,,488.528,489.027,,,489.277,489.66,right,,,,,,,,0.4,0.37,,,,,,,489.027,489.277,489.66,490.76,0,147,147,38,1,,,,,,,
,,,,,,,66d5353794a257d22919673b,682530b798de94e67efc5d05,2025-05-14_20h11.40.377,cuing_paradigm_dot,2024.1.5,Win32,60.0240096,68242c07d0c0e200c6451fdd,,,,,,,,,,,490.761,491.26,,,491.511,491.611,left,,,,,,,,0.1,0.084,,,,,,,491.26,491.511,491.611,492.71,0,148,148,11,1,,,,,,,
,,,,,,,66d5353794a257d22919673b,682530b798de94e67efc5d05,2025-05-14_20h11.40.377,cuing_paradigm_dot,2024.1.5,Win32,60.0240096,68242c07d0c0e200c6451fdd,,,,,,,,,,,492.711,493.21,,,493.461,493.594,left,,,,,,,,0.45,0.116,,,,,,,493.21,493.461,493.594,494.693,0,149,149,85,1,,,,,,,
,,,,,,,66d5353794a257d22919673b,682530b798de94e67efc5d05,2025-05-14_20h11.40.377,cuing_paradigm_dot,2024.1.5,Win32,60.0240096,68242c07d0c0e200c6451fdd,,,,,,,,,,,494.695,495.193,,,495.444,495.593,right,,,,,,,,0.5,0.138,,,,,,,495.193,495.443,495.593,496.693,0,150,150,109,1,,,,,,,
,,,,,,,66d5353794a257d22919673b,682530b798de94e67efc5d05,2025-05-14_20h11.40.377,cuing_paradigm_dot,2024.1.5,Win32,60.0240096,68242c07d0c0e200c6451fdd,,,,,,,,,,,496.694,497.194,,,497.443,497.678,left,,,,,,,,0.6,0.221,,,,,,,497.194,497.443,497.678,498.776,0,151,151,162,1,,,,,,,
,,,,,,,66d5353794a257d22919673b,682530b798de94e67efc5d05,2025-05-14_20h11.40.377,cuing_paradigm_dot,2024.1.5,Win32,60.0240096,68242c07d0c0e200c6451fdd,,,,,,,,,,,498.777,499.276,,,499.526,499.935,right,,,,,,,,0.45,0.397,,,,,,,499.276,499.526,499.935,501.026,0,152,152,74,1,,,,,,,
,,,,,,,66d5353794a257d22919673b,682530b798de94e67efc5d05,2025-05-14_20h11.40.377,cuing_paradigm_dot,2024.1.5,Win32,60.0240096,68242c07d0c0e200c6451fdd,,,,,,,,,,,501.026,501.525,,,501.776,502.142,left,,,,,,,,0.1,0.351,,,,,,,501.525,501.776,502.142,503.243,0,153,153,19,1,,,,,,,
,,,,,,,66d5353794a257d22919673b,682530b798de94e67efc5d05,2025-05-14_20h11.40.377,cuing_paradigm_dot,2024.1.5,Win32,60.0240096,68242c07d0c0e200c6451fdd,,,,,,,,,,,503.243,503.743,,,503.992,504.441,left,,,,,,,,0.5,0.437,,,,,,,503.743,503.992,504.442,505.542,0,154,154,92,1,,,,,,,
,,,,,,,66d5353794a257d22919673b,682530b798de94e67efc5d05,2025-05-14_20h11.40.377,cuing_paradigm_dot,2024.1.5,Win32,60.0240096,68242c07d0c0e200c6451fdd,,,,,,,,,,,505.542,506.042,,,506.292,506.659,right,,,,,,,,0.6,0.354,,,,,,,506.043,506.292,506.659,507.758,0,155,155,157,1,,,,,,,
,,,,,,,66d5353794a257d22919673b,682530b798de94e67efc5d05,2025-05-14_20h11.40.377,cuing_paradigm_dot,2024.1.5,Win32,60.0240096,68242c07d0c0e200c6451fdd,,,,,,,,,,,507.759,508.258,,,508.509,509.125,left,,,,,,,,0.6,0.6,,,,,,,508.258,508.509,509.125,510.224,0,156,156,161,1,,,,,,,
,,,,,,,66d5353794a257d22919673b,682530b798de94e67efc5d05,2025-05-14_20h11.40.377,cuing_paradigm_dot,2024.1.5,Win32,60.0240096,68242c07d0c0e200c6451fdd,,,,,,,,,,,510.226,510.725,,,510.982,511.775,left,,,,,,,,0.4,0.781,,,,,,,510.725,510.982,511.775,512.875,0,157,157,34,1,,,,,,,
,,,,,,,66d5353794a257d22919673b,682530b798de94e67efc5d05,2025-05-14_20h11.40.377,cuing_paradigm_dot,2024.1.5,Win32,60.0240096,68242c07d0c0e200c6451fdd,,,,,,,,,,,512.876,513.378,,,513.626,514.207,right,,,,,,,,0.55,0.568,,,,,,,513.38,513.626,514.208,515.308,0,158,158,122,1,,,,,,,
,,,,,,,66d5353794a257d22919673b,682530b798de94e67efc5d05,2025-05-14_20h11.40.377,cuing_paradigm_dot,2024.1.5,Win32,60.0240096,68242c07d0c0e200c6451fdd,,,,,,,,,,,515.313,515.807,,,516.057,516.275,left,,,,,,,,0.4,0.202,,,,,,,515.807,516.057,516.275,517.374,0,159,159,53,1,,,,,,,
,,,,,,,66d5353794a257d22919673b,682530b798de94e67efc5d05,2025-05-14_20h11.40.377,cuing_paradigm_dot,2024.1.5,Win32,60.0240096,68242c07d0c0e200c6451fdd,,,,,,,,,,,517.375,517.874,,,518.124,518.706,right,,,,,,,,0.6,0.568,,,,,,,517.874,518.124,518.707,519.807,0,160,160,169,1,,,,,,,
,,,,,,,66d5353794a257d22919673b,682530b798de94e67efc5d05,2025-05-14_20h11.40.377,cuing_paradigm_dot,2024.1.5,Win32,60.0240096,68242c07d0c0e200c6451fdd,,,,,,,,,,,519.808,520.307,,,520.559,521.274,right,,,,,,,,0.6,0.705,,,,,,,520.307,520.559,521.274,522.373,0,161,161,168,1,,,,,,,
,,,,,,,66d5353794a257d22919673b,682530b798de94e67efc5d05,2025-05-14_20h11.40.377,cuing_paradigm_dot,2024.1.5,Win32,60.0240096,68242c07d0c0e200c6451fdd,,,,,,,,,,,522.373,522.873,,,523.125,523.54,right,,,,,,,,0.45,0.401,,,,,,,522.873,523.124,523.54,524.639,0,162,162,76,1,,,,,,,
,,,,,,,66d5353794a257d22919673b,682530b798de94e67efc5d05,2025-05-14_20h11.40.377,cuing_paradigm_dot,2024.1.5,Win32,60.0240096,68242c07d0c0e200c6451fdd,,,,,,,,,,,524.641,525.139,,,525.39,525.673,right,,,,,,,,0.5,0.265,,,,,,,525.139,525.39,525.673,526.772,0,163,163,108,1,,,,,,,
,,,,,,,66d5353794a257d22919673b,682530b798de94e67efc5d05,2025-05-14_20h11.40.377,cuing_paradigm_dot,2024.1.5,Win32,60.0240096,68242c07d0c0e200c6451fdd,,,,,,,,,,,526.772,527.272,,,527.523,527.706,left,,,,,,,,0.4,0.168,,,,,,,527.272,527.523,527.706,528.805,0,164,164,30,1,,,,,,,
,,,,,,,66d5353794a257d22919673b,682530b798de94e67efc5d05,2025-05-14_20h11.40.377,cuing_paradigm_dot,2024.1.5,Win32,60.0240096,68242c07d0c0e200c6451fdd,,,,,,,,,,,528.806,529.306,,,529.557,530.105,left,,,,,,,,0.5,0.533,,,,,,,529.306,529.557,530.105,531.206,0,165,165,115,1,,,,,,,
,,,,,,,66d5353794a257d22919673b,682530b798de94e67efc5d05,2025-05-14_20h11.40.377,cuing_paradigm_dot,2024.1.5,Win32,60.0240096,68242c07d0c0e200c6451fdd,,,,,,,,,,,531.207,531.705,,,531.955,532.471,right,,,,,,,,0.55,0.502,,,,,,,531.705,531.955,532.472,533.572,0,166,166,134,1,,,,,,,
,,,,,,,66d5353794a257d22919673b,682530b798de94e67efc5d05,2025-05-14_20h11.40.377,cuing_paradigm_dot,2024.1.5,Win32,60.0240096,68242c07d0c0e200c6451fdd,,,,,,,,,,,533.573,534.071,,,534.322,534.755,right,,,,,,,,0.9,0.417,,,,,,,534.071,534.322,534.755,535.855,0,167,167,192,1,,,,,,,
,,,,,,,66d5353794a257d22919673b,682530b798de94e67efc5d05,2025-05-14_20h11.40.377,cuing_paradigm_dot,2024.1.5,Win32,60.0240096,68242c07d0c0e200c6451fdd,,,,,,,,,,,535.856,536.355,,,536.605,536.805,right,,,,,,,,0.9,0.183,,,,,,,536.355,536.605,536.805,537.904,0,168,168,203,1,,,,,,,
,,,,,,,66d5353794a257d22919673b,682530b798de94e67efc5d05,2025-05-14_20h11.40.377,cuing_paradigm_dot,2024.1.5,Win32,60.0240096,68242c07d0c0e200c6451fdd,,,,,,,,,,,537.905,538.404,,,538.655,538.905,right,,,,,,,,0.4,0.235,,,,,,,538.404,538.655,538.905,540.005,0,169,169,43,1,,,,,,,
,,,,,,,66d5353794a257d22919673b,682530b798de94e67efc5d05,2025-05-14_20h11.40.377,cuing_paradigm_dot,2024.1.5,Win32,60.0240096,68242c07d0c0e200c6451fdd,,,,,,,,,,,540.005,540.505,,,540.755,541.287,right,,,,,,,,0.4,0.52,,,,,,,540.505,540.755,541.287,542.387,0,170,170,41,1,,,,,,,
,,,,,,,66d5353794a257d22919673b,682530b798de94e67efc5d05,2025-05-14_20h11.40.377,cuing_paradigm_dot,2024.1.5,Win32,60.0240096,68242c07d0c0e200c6451fdd,,,,,,,,,,,542.388,542.888,,,543.137,543.988,left,,,,,,,,0.55,0.837,,,,,,,542.888,543.137,543.988,545.087,0,171,171,136,1,,,,,,,
,,,,,,,66d5353794a257d22919673b,682530b798de94e67efc5d05,2025-05-14_20h11.40.377,cuing_paradigm_dot,2024.1.5,Win32,60.0240096,68242c07d0c0e200c6451fdd,,,,,,,,,,,545.093,545.586,,,545.838,546.103,left,,,,,,,,0.45,0.252,,,,,,,545.586,545.838,546.103,547.204,0,172,172,83,1,,,,,,,
,,,,,,,66d5353794a257d22919673b,682530b798de94e67efc5d05,2025-05-14_20h11.40.377,cuing_paradigm_dot,2024.1.5,Win32,60.0240096,68242c07d0c0e200c6451fdd,,,,,,,,,,,547.204,547.703,,,547.954,548.186,right,,,,,,,,0.1,0.218,,,,,,,547.704,547.954,548.186,549.286,0,173,173,17,1,,,,,,,
,,,,,,,66d5353794a257d22919673b,682530b798de94e67efc5d05,2025-05-14_20h11.40.377,cuing_paradigm_dot,2024.1.5,Win32,60.0240096,68242c07d0c0e200c6451fdd,,,,,,,,,,,549.286,549.786,,,550.038,550.437,right,,,,,,,,0.9,0.386,,,,,,,549.786,550.038,550.438,551.536,0,174,174,191,1,,,,,,,
,,,,,,,66d5353794a257d22919673b,682530b798de94e67efc5d05,2025-05-14_20h11.40.377,cuing_paradigm_dot,2024.1.5,Win32,60.0240096,68242c07d0c0e200c6451fdd,,,,,,,,,,,551.537,552.036,,,552.286,552.486,right,,,,,,,,0.9,0.183,,,,,,,552.036,552.286,552.486,553.586,0,175,175,181,1,,,,,,,
,,,,,,,66d5353794a257d22919673b,682530b798de94e67efc5d05,2025-05-14_20h11.40.377,cuing_paradigm_dot,2024.1.5,Win32,60.0240096,68242c07d0c0e200c6451fdd,,,,,,,,,,,553.587,554.085,,,554.336,554.452,right,,,,,,,,0.6,0.1,,,,,,,554.085,554.336,554.453,555.543,0,176,176,159,1,,,,,,,
,,,,,,,66d5353794a257d22919673b,682530b798de94e67efc5d05,2025-05-14_20h11.40.377,cuing_paradigm_dot,2024.1.5,Win32,60.0240096,68242c07d0c0e200c6451fdd,,,,,,,,,,,555.544,556.035,,,556.286,556.519,right,,,,,,,,0.55,0.216,,,,,,,556.035,556.286,556.519,557.619,0,177,177,141,1,,,,,,,
,,,,,,,66d5353794a257d22919673b,682530b798de94e67efc5d05,2025-05-14_20h11.40.377,cuing_paradigm_dot,2024.1.5,Win32,60.0240096,68242c07d0c0e200c6451fdd,,,,,,,,,,,557.621,558.118,,,558.368,558.534,right,,,,,,,,0.9,0.15,,,,,,,558.118,558.368,558.535,559.635,0,178,178,201,1,,,,,,,
,,,,,,,66d5353794a257d22919673b,682530b798de94e67efc5d05,2025-05-14_20h11.40.377,cuing_paradigm_dot,2024.1.5,Win32,60.0240096,68242c07d0c0e200c6451fdd,,,,,,,,,,,559.636,560.135,,,560.386,560.685,right,,,,,,,,0.6,0.282,,,,,,,560.135,560.385,560.685,561.785,0,179,179,177,1,,,,,,,
,,,,,,,66d5353794a257d22919673b,682530b798de94e67efc5d05,2025-05-14_20h11.40.377,cuing_paradigm_dot,2024.1.5,Win32,60.0240096,68242c07d0c0e200c6451fdd,,,,,,,,,,,561.786,562.284,,,562.534,562.701,left,,,,,,,,0.1,0.152,,,,,,,562.285,562.534,562.701,563.802,0,180,180,0,1,,,,,,,
,,,,,,,66d5353794a257d22919673b,682530b798de94e67efc5d05,2025-05-14_20h11.40.377,cuing_paradigm_dot,2024.1.5,Win32,60.0240096,68242c07d0c0e200c6451fdd,,,,,,,,,,,563.802,564.301,,,564.552,564.601,left,,,,,,,,0.1,0.036,,,,,,,564.301,564.552,564.601,565.701,0,181,181,28,1,,,,,,,
,,,,,,,66d5353794a257d22919673b,682530b798de94e67efc5d05,2025-05-14_20h11.40.377,cuing_paradigm_dot,2024.1.5,Win32,60.0240096,68242c07d0c0e200c6451fdd,,,,,,,,,,,565.701,566.201,,,566.452,566.568,left,,,,,,,,0.4,0.102,,,,,,,566.201,566.452,566.568,567.657,0,182,182,47,1,,,,,,,
,,,,,,,66d5353794a257d22919673b,682530b798de94e67efc5d05,2025-05-14_20h11.40.377,cuing_paradigm_dot,2024.1.5,Win32,60.0240096,68242c07d0c0e200c6451fdd,,,,,,,,,,,567.658,568.151,,,568.401,568.634,left,,,,,,,,0.1,0.218,,,,,,,568.151,568.401,568.635,569.734,0,183,183,16,1,,,,,,,
,,,,,,,66d5353794a257d22919673b,682530b798de94e67efc5d05,2025-05-14_20h11.40.377,cuing_paradigm_dot,2024.1.5,Win32,60.0240096,68242c07d0c0e200c6451fdd,,,,,,,,,,,569.735,570.234,,,570.485,570.903,right,,,,,,,,0.6,0.402,,,,,,,570.234,570.484,570.903,572,0,184,184,164,1,,,,,,,
,,,,,,,66d5353794a257d22919673b,682530b798de94e67efc5d05,2025-05-14_20h11.40.377,cuing_paradigm_dot,2024.1.5,Win32,60.0240096,68242c07d0c0e200c6451fdd,,,,,,,,,,,572.001,572.501,,,572.751,573.333,right,,,,,,,,0.6,0.566,,,,,,,572.501,572.751,573.333,574.424,0,185,185,165,1,,,,,,,
,,,,,,,66d5353794a257d22919673b,682530b798de94e67efc5d05,2025-05-14_20h11.40.377,cuing_paradigm_dot,2024.1.5,Win32,60.0240096,68242c07d0c0e200c6451fdd,,,,,,,,,,,574.424,574.917,,,575.171,575.334,left,,,,,,,,0.55,0.152,,,,,,,574.917,575.169,575.334,576.434,0,186,186,146,1,,,,,,,
,,,,,,,66d5353794a257d22919673b,682530b798de94e67efc5d05,2025-05-14_20h11.40.377,cuing_paradigm_dot,2024.1.5,Win32,60.0240096,68242c07d0c0e200c6451fdd,,,,,,,,,,,576.443,576.933,,,577.184,577.632,right,,,,,,,,0.6,0.436,,,,,,,576.934,577.184,577.632,578.733,0,187,187,176,1,,,,,,,
,,,,,,,66d5353794a257d22919673b,682530b798de94e67efc5d05,2025-05-14_20h11.40.377,cuing_paradigm_dot,2024.1.5,Win32,60.0240096,68242c07d0c0e200c6451fdd,,,,,,,,,,,578.734,579.233,,,579.483,579.733,right,,,,,,,,0.45,0.235,,,,,,,579.233,579.483,579.733,580.833,0,188,188,77,1,,,,,,,
,,,,,,,66d5353794a257d22919673b,682530b798de94e67efc5d05,2025-05-14_20h11.40.377,cuing_paradigm_dot,2024.1.5,Win32,60.0240096,68242c07d0c0e200c6451fdd,,,,,,,,,,,580.835,581.332,,,581.583,581.75,left,,,,,,,,0.1,0.152,,,,,,,581.333,581.582,581.75,582.85,0,189,189,20,1,,,,,,,
,,,,,,,66d5353794a257d22919673b,682530b798de94e67efc5d05,2025-05-14_20h11.40.377,cuing_paradigm_dot,2024.1.5,Win32,60.0240096,68242c07d0c0e200c6451fdd,,,,,,,,,,,582.851,583.349,,,583.6,583.766,left,,,,,,,,0.45,0.15,,,,,,,583.349,583.6,583.767,584.865,0,190,190,89,1,,,,,,,
,,,,,,,66d5353794a257d22919673b,682530b798de94e67efc5d05,2025-05-14_20h11.40.377,cuing_paradigm_dot,2024.1.5,Win32,60.0240096,68242c07d0c0e200c6451fdd,,,,,,,,,,,584.866,585.365,,,585.617,585.749,left,,,,,,,,0.45,0.119,,,,,,,585.366,585.617,585.749,586.848,0,191,191,61,1,,,,,,,
,,,,,,,66d5353794a257d22919673b,682530b798de94e67efc5d05,2025-05-14_20h11.40.377,cuing_paradigm_dot,2024.1.5,Win32,60.0240096,68242c07d0c0e200c6451fdd,,,,,,,,,,,586.848,587.349,,,587.598,588.014,right,,,,,,,,0.55,0.403,,,,,,,587.349,587.598,588.014,589.115,0,192,192,138,1,,,,,,,
,,,,,,,66d5353794a257d22919673b,682530b798de94e67efc5d05,2025-05-14_20h11.40.377,cuing_paradigm_dot,2024.1.5,Win32,60.0240096,68242c07d0c0e200c6451fdd,,,,,,,,,,,589.116,589.615,,,589.865,590.364,right,,,,,,,,0.4,0.483,,,,,,,589.615,589.865,590.365,591.465,0,193,193,54,1,,,,,,,
,,,,,,,66d5353794a257d22919673b,682530b798de94e67efc5d05,2025-05-14_20h11.40.377,cuing_paradigm_dot,2024.1.5,Win32,60.0240096,68242c07d0c0e200c6451fdd,,,,,,,,,,,591.466,591.965,,,592.215,592.848,right,,,,,,,,0.6,0.616,,,,,,,591.965,592.214,592.848,593.948,0,194,194,158,1,,,,,,,
,,,,,,,66d5353794a257d22919673b,682530b798de94e67efc5d05,2025-05-14_20h11.40.377,cuing_paradigm_dot,2024.1.5,Win32,60.0240096,68242c07d0c0e200c6451fdd,,,,,,,,,,,593.949,594.447,,,594.698,595.381,left,,,,,,,,0.45,0.666,,,,,,,594.448,594.698,595.381,596.481,0,195,195,79,1,,,,,,,
,,,,,,,66d5353794a257d22919673b,682530b798de94e67efc5d05,2025-05-14_20h11.40.377,cuing_paradigm_dot,2024.1.5,Win32,60.0240096,68242c07d0c0e200c6451fdd,,,,,,,,,,,596.481,596.98,,,597.231,597.78,right,,,,,,,,0.45,0.538,,,,,,,596.98,597.231,597.781,598.88,0,196,196,60,1,,,,,,,
,,,,,,,66d5353794a257d22919673b,682530b798de94e67efc5d05,2025-05-14_20h11.40.377,cuing_paradigm_dot,2024.1.5,Win32,60.0240096,68242c07d0c0e200c6451fdd,,,,,,,,,,,598.88,599.38,,,599.63,600.247,right,,,,,,,,0.6,0.6,,,,,,,599.38,599.63,600.247,601.346,0,197,197,178,1,,,,,,,
,,,,,,,66d5353794a257d22919673b,682530b798de94e67efc5d05,2025-05-14_20h11.40.377,cuing_paradigm_dot,2024.1.5,Win32,60.0240096,68242c07d0c0e200c6451fdd,,,,,,,,,,,601.347,601.847,,,602.097,602.263,left,,,,,,,,0.1,0.156,,,,,,,601.847,602.097,602.263,603.364,0,198,198,5,1,,,,,,,
