right,left,explain.started,explain.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,explain_2.started,explain_2.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,explain_3.started,explain_3.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,fixation.started,fixation.stopped,practice.started,practice.stopped,response.started,response.stopped,key_resp.keys,feedback.started,feedback.stopped,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,white_ratio,explain_4.started,explain_4.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,dotDisplay.started,dotDisplay.stopped,key_resp.rt,key_resp.duration,ITI.started,polygon_1.pos,polygon_1.color,polygon_2.pos,polygon_2.color,polygon_3.pos,polygon_3.color,polygon_4.pos,polygon_4.color,polygon_5.pos,polygon_5.color,polygon_6.pos,polygon_6.color,polygon_7.pos,polygon_7.color,polygon_8.pos,polygon_8.color,polygon_9.pos,polygon_9.color,polygon_10.pos,polygon_10.color,polygon_11.pos,polygon_11.color,polygon_12.pos,polygon_12.color,polygon_13.pos,polygon_13.color,polygon_14.pos,polygon_14.color,polygon_15.pos,polygon_15.color,polygon_16.pos,polygon_16.color,polygon_17.pos,polygon_17.color,polygon_18.pos,polygon_18.color,polygon_19.pos,polygon_19.color,polygon_20.pos,polygon_20.color,polygon_21.pos,polygon_21.color,polygon_22.pos,polygon_22.color,polygon_23.pos,polygon_23.color,polygon_24.pos,polygon_24.color,polygon_25.pos,polygon_25.color,polygon_26.pos,polygon_26.color,polygon_27.pos,polygon_27.color,polygon_28.pos,polygon_28.color,polygon_29.pos,polygon_29.color,polygon_30.pos,polygon_30.color,polygon_31.pos,polygon_31.color,polygon_32.pos,polygon_32.color,dot_size,ITI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,break_2.started,break_2.stopped,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran
,,,,,,,67f8cb31eeea81a0e4c8a853,682f10192dfdaca3b062d32f,2025-05-22_13h56.19.362,cuing_paradigm_dot,2024.1.5,Win32,59.17159763,682d573fa47f1360d1451895,,,,,,,,,,,380.5846,381.083,,,381.3339,382.1,right,,,,,,,,0.1,,,,,,381.0833,381.3338,0.7522,,382.1001,"[-0.11582681363012814,-0.04462171915523044]","[1,1,1]","[-0.044827828846291676,-0.1311862921087226]","[-1,-1,-1]","[-0.015318719677166987,-0.1897850253097302]","[-1,-1,-1]","[-0.15260250236478665,0.10224434748868624]","[-1,-1,-1]","[0.06993674193326593,-0.059916485449582585]","[-1,-1,-1]","[0.09592516187447434,0.12681073706235824]","[-1,-1,-1]","[-0.11007902744229395,0.16546173866152145]","[-1,-1,-1]","[0.12326907813378504,-0.026437590254692524]","[-1,-1,-1]","[-0.14246595471380533,0.037374844932807405]","[-1,-1,-1]","[0.020892287213183026,-0.07890624016445635]","[-1,-1,-1]","[0.076155958966672,0.17025936157762137]","[-1,-1,-1]","[-0.016376163982959224,0.14030983091374852]","[1,1,1]","[-0.07192150864240521,0.05590142331632656]","[1,1,1]","[0.12925903521668686,0.033497938890495585]","[-1,-1,-1]","[0.17353140353883043,-0.055751364778983944]","[-1,-1,-1]","[-0.13481679032718055,-0.12232207826925724]","[-1,-1,-1]","[0.05379954838974487,-0.005211406305880415]","[-1,-1,-1]","[-0.18947829987897166,0.018095343147435848]","[-1,-1,-1]","[-0.08392926054062617,-0.06950538915482463]","[-1,-1,-1]","[0.04002094110244682,0.10199124013856681]","[-1,-1,-1]","[-0.03108300246844427,-0.03279487230112108]","[-1,-1,-1]","[0.013179632117079185,0.030395229034336047]","[-1,-1,-1]","[0.12231020736059511,-0.08633904029964475]","[-1,-1,-1]","[-0.009996362203819862,0.19619706054371353]","[-1,-1,-1]","[0.09959481112114386,0.06640847500540284]","[-1,-1,-1]","[0.14824217105977508,-0.12885038542981575]","[-1,-1,-1]","[-0.062311396127484785,-0.18611706900750036]","[-1,-1,-1]","[-0.06685182413322698,0.13936035727273052]","[-1,-1,-1]","[-0.18214787047144274,-0.02830293143506169]","[-1,-1,-1]","[-0.16678828347377378,-0.09136286985578884]","[-1,-1,-1]","[-0.1328981663745603,-0.003923401788671268]","[-1,-1,-1]","[0.13640694220520122,0.14496852436624752]","[-1,-1,-1]","[0.02,0.02]",383.1992,0,56,56,6,1,,,,,,,
,,,,,,,67f8cb31eeea81a0e4c8a853,682f10192dfdaca3b062d32f,2025-05-22_13h56.19.362,cuing_paradigm_dot,2024.1.5,Win32,59.17159763,682d573fa47f1360d1451895,,,,,,,,,,,383.2004,383.6992,,,383.9508,384.5819,right,,,,,,,,0.1,,,,,,383.6993,383.9507,0.6175,,384.582,"[-0.16799483437005422,-0.015490351757843837]","[-1,-1,-1]","[-0.13057067568290268,0.0587423611996182]","[-1,-1,-1]","[0.1695844180427244,0.030753822950305734]","[-1,-1,-1]","[-0.004329034867081581,0.11348264998096622]","[-1,-1,-1]","[-0.17281643830428886,-0.09141725971494472]","[-1,-1,-1]","[0.036440481602060225,-0.08691929449280222]","[-1,-1,-1]","[-0.024064385355031,0.05918413752273373]","[-1,-1,-1]","[-0.1072804118682691,-0.025295901179191452]","[-1,-1,-1]","[-0.04915748193983873,0.1463135459542617]","[-1,-1,-1]","[0.002278802719950967,-0.11236707427848151]","[-1,-1,-1]","[-0.03250589717365303,0.017456797051469318]","[-1,-1,-1]","[-0.11604684841185975,0.1519198040992283]","[-1,-1,-1]","[-0.07968039230025374,-0.12172940810483317]","[1,1,1]","[0.09604382360170473,-0.07868506588967679]","[-1,-1,-1]","[0.052946080607449666,0.059429532827524424]","[-1,-1,-1]","[-0.0582803938973664,-0.07725641847877925]","[-1,-1,-1]","[0.014260479867047052,-0.15902657344078625]","[-1,-1,-1]","[0.057802299911341656,-0.18384758991630748]","[1,1,1]","[0.07704304071831802,0.13426459215287515]","[-1,-1,-1]","[0.11358119172875841,0.02148451328874957]","[-1,-1,-1]","[0.1238032639425108,-0.030390031354036513]","[-1,-1,-1]","[-0.08066522055999063,0.05473583085037795]","[-1,-1,-1]","[0.14817622337083428,-0.09612040633297914]","[1,1,1]","[0.1900382862767998,-0.052178501468968394]","[-1,-1,-1]","[0.013228536043378071,-0.018907914763470174]","[-1,-1,-1]","[-0.1151013837850477,-0.0976648026437344]","[-1,-1,-1]","[-0.053192000167758116,-0.01794559126224567]","[-1,-1,-1]","[0.11111190405040852,0.11097674704244238]","[-1,-1,-1]","[-0.16560074047894205,0.031441896108499]","[-1,-1,-1]","[0.04658989537922269,0.014760207063590214]","[-1,-1,-1]","[-0.04897421916067673,-0.17691548982593408]","[-1,-1,-1]","[0.016370622802558042,0.04204412986878769]","[-1,-1,-1]","[0.02,0.02]",385.6816,0,57,57,20,1,,,,,,,
,,,,,,,67f8cb31eeea81a0e4c8a853,682f10192dfdaca3b062d32f,2025-05-22_13h56.19.362,cuing_paradigm_dot,2024.1.5,Win32,59.17159763,682d573fa47f1360d1451895,,,,,,,,,,,385.6831,386.182,,,386.4335,387.1818,left,,,,,,,,0.5,,,,,,386.1821,386.4333,0.726,,387.1819,"[0.15923165485767102,0.08905096640878273]","[-1,-1,-1]","[-0.1454697469212745,-0.11649905560472779]","[1,1,1]","[0.02225356401379336,-0.11336655493416238]","[-1,-1,-1]","[-0.12356220033579238,0.06399505997315559]","[-1,-1,-1]","[-0.05517055600717847,-0.16250084491153896]","[-1,-1,-1]","[-0.0007397541611606663,0.044536242052442436]","[1,1,1]","[0.17079135326308512,0.013333629990503972]","[1,1,1]","[0.028331474235735787,0.19395380304194207]","[-1,-1,-1]","[0.08235412640896202,0.16720533469291948]","[-1,-1,-1]","[-0.05279039986082459,0.1513074715656967]","[-1,-1,-1]","[0.15437563366103682,-0.08250681386182285]","[-1,-1,-1]","[0.0026239746428529886,0.004630295184406935]","[1,1,1]","[0.08892773455739232,-0.0775339235888243]","[-1,-1,-1]","[0.047040683299920644,0.055593533097159115]","[1,1,1]","[-0.1037694844080159,-0.14760194362546267]","[-1,-1,-1]","[-0.17146784001176849,-0.07225932000155921]","[1,1,1]","[0.10346504921488668,0.04604186505886091]","[1,1,1]","[-0.1736707378960893,0.0359719319006151]","[1,1,1]","[-0.09207806308126676,0.030672883027947254]","[1,1,1]","[0.1956555053004316,-0.025173916265736767]","[1,1,1]","[-0.07725203127776212,0.11585466659582547]","[1,1,1]","[-0.017263929886806292,-0.09885770248746924]","[1,1,1]","[-0.1326298935080456,0.006467368548026882]","[-1,-1,-1]","[0.09475735616981987,-0.009073011325290207]","[-1,-1,-1]","[0.016303276171616497,-0.062227022546530085]","[-1,-1,-1]","[0.07852789123715534,0.11568729052286532]","[1,1,1]","[0.05570048776633711,-0.19039414773834393]","[1,1,1]","[-0.0550492782402043,-0.0532923448185738]","[-1,-1,-1]","[-0.03947347955805695,-0.013380827852211652]","[1,1,1]","[-0.056963473175400424,0.059282079372750804]","[1,1,1]","[-0.011714354246476088,-0.143671372438969]","[-1,-1,-1]","[-0.16957185075864312,0.09037789097286672]","[-1,-1,-1]","[0.02,0.02]",388.2818,0,58,58,111,1,,,,,,,
,,,,,,,67f8cb31eeea81a0e4c8a853,682f10192dfdaca3b062d32f,2025-05-22_13h56.19.362,cuing_paradigm_dot,2024.1.5,Win32,59.17159763,682d573fa47f1360d1451895,,,,,,,,,,,388.2834,388.782,,,389.0353,389.97,right,,,,,,,,0.45,,,,,,388.7822,389.0353,0.9177,,389.9701,"[-0.019090887267699672,0.08772608068735485]","[-1,-1,-1]","[0.051755000641960515,0.02698136978927017]","[1,1,1]","[0.1690269249616775,-0.05034732508526108]","[1,1,1]","[-0.061851115880568595,0.020027882242170673]","[-1,-1,-1]","[-0.07530966620656812,-0.06428897076896128]","[1,1,1]","[0.047697709588110565,-0.10848857607106653]","[1,1,1]","[-0.13812019854678664,-0.1364467144209403]","[1,1,1]","[0.02672524862672237,-0.0700348026473302]","[1,1,1]","[0.08021969229699283,-0.0052105422511469724]","[1,1,1]","[-0.16613774735436088,0.07930500154902588]","[-1,-1,-1]","[-0.01859751815390835,-0.12875081514693237]","[-1,-1,-1]","[0.15600939592265545,0.08960319323962354]","[-1,-1,-1]","[0.09566126704547079,0.14182640124872295]","[-1,-1,-1]","[-0.1261848934142449,0.00704547880898346]","[-1,-1,-1]","[0.13463017757133053,0.13081540896595367]","[1,1,1]","[0.06488571105959284,0.07502765615131149]","[1,1,1]","[0.093583222426316,-0.12121876161558305]","[-1,-1,-1]","[-0.029882200535602418,0.14807229501777172]","[-1,-1,-1]","[-0.08709491718425913,0.17866298472097902]","[-1,-1,-1]","[0.13340131236900898,-0.13495580426614986]","[-1,-1,-1]","[0.06486619323702954,-0.1555100352608881]","[-1,-1,-1]","[-0.015065931541631928,0.041846262339647285]","[1,1,1]","[0.009077036334451205,-0.17026183038912732]","[-1,-1,-1]","[0.024270762523582887,-0.016156345371283003]","[1,1,1]","[0.1360585529649579,0.032375829513815624]","[-1,-1,-1]","[-0.13322397497376393,0.13498892783203545]","[-1,-1,-1]","[-0.05638452038180437,-0.16010913074525757]","[-1,-1,-1]","[0.10387759566416647,-0.16931533061767784]","[1,1,1]","[0.04322473029023194,0.18468737865369866]","[-1,-1,-1]","[-0.07532816882556782,0.07598072709477476]","[-1,-1,-1]","[-0.117182345831209,-0.07282936141149148]","[1,1,1]","[-0.03909053424485434,0.19218086564231834]","[1,1,1]","[0.02,0.02]",391.0643,0,59,59,61,1,,,,,,,
,,,,,,,67f8cb31eeea81a0e4c8a853,682f10192dfdaca3b062d32f,2025-05-22_13h56.19.362,cuing_paradigm_dot,2024.1.5,Win32,59.17159763,682d573fa47f1360d1451895,,,,,,,,,,,391.0658,391.5643,,,391.8155,392.5319,left,,,,,,,,0.6,,,,,,391.5645,391.8153,0.7059,,392.5322,"[0.08908274912355653,-0.005397355227000178]","[1,1,1]","[0.10866193740342586,0.11564262232786555]","[-1,-1,-1]","[0.03473799380517362,-0.050791500357319566]","[-1,-1,-1]","[0.051500679784710054,0.05355878057565416]","[-1,-1,-1]","[-0.06852547074048898,-0.04734843441010865]","[-1,-1,-1]","[0.009579118988583199,0.09144558195881304]","[1,1,1]","[0.05770844143280861,0.1732807560734514]","[1,1,1]","[0.016181265135749884,-0.1728225077661354]","[-1,-1,-1]","[-0.1386245364709198,0.044731115076386586]","[1,1,1]","[-0.06375013651030745,0.08998678826982397]","[1,1,1]","[-0.10704350579029688,-0.032390978565643345]","[1,1,1]","[-0.043608494893813826,-0.015064765399332295]","[-1,-1,-1]","[0.19460442816081405,0.02499461718552562]","[1,1,1]","[-0.026279068519790314,-0.06073817603413892]","[1,1,1]","[-0.05895679490041391,-0.08784077865581444]","[1,1,1]","[0.1240333363584087,-0.05378460101402972]","[-1,-1,-1]","[0.06845235829606058,-0.18570346118022527]","[-1,-1,-1]","[-0.011677248720340632,0.1920367320415047]","[1,1,1]","[0.1698479127357402,-0.0947279350772585]","[1,1,1]","[0.0054125376127964414,0.043650053527646816]","[1,1,1]","[-0.16777335110136257,-0.10078992807427903]","[1,1,1]","[-0.09945594796815814,-0.11125067325476683]","[1,1,1]","[-0.04459240478909814,-0.1647065881874782]","[1,1,1]","[-0.16762753795708615,-0.03202328293349787]","[-1,-1,-1]","[-0.062338709921154395,0.1384397649592172]","[1,1,1]","[-0.1826092147721244,0.04624839758711299]","[-1,-1,-1]","[0.0015374663566827438,0.14130027654608976]","[1,1,1]","[0.05110417576575512,-0.11093546632258515]","[1,1,1]","[0.06728717873316598,0.1105333460186014]","[-1,-1,-1]","[0.15532020845819697,0.09567243072130317]","[-1,-1,-1]","[0.16241421144355775,-0.03028190858254228]","[1,1,1]","[0.009863834444845539,-0.11470818272454833]","[-1,-1,-1]","[0.02,0.02]",393.6305,0,60,60,159,1,,,,,,,
,,,,,,,67f8cb31eeea81a0e4c8a853,682f10192dfdaca3b062d32f,2025-05-22_13h56.19.362,cuing_paradigm_dot,2024.1.5,Win32,59.17159763,682d573fa47f1360d1451895,,,,,,,,,,,393.6323,394.1304,,,394.3817,395.347,left,,,,,,,,0.45,,,,,,394.1312,394.3815,0.9416,,395.3472,"[-0.08643407401229629,0.08360807634699581]","[1,1,1]","[-0.13034729080956792,0.00665632515826689]","[-1,-1,-1]","[-0.14219533617445287,0.08143589677911303]","[1,1,1]","[0.14724895890357026,-0.06389498384607044]","[-1,-1,-1]","[0.11326595776904953,0.04361995529267788]","[-1,-1,-1]","[-0.06795021425452677,0.15315265382508947]","[-1,-1,-1]","[0.040684507335834626,-0.03147132598310614]","[1,1,1]","[-0.10102826631742143,-0.16276746552206908]","[1,1,1]","[0.05280072765676319,0.1375707834011831]","[1,1,1]","[0.16784021011187797,0.04357432419354871]","[-1,-1,-1]","[-0.03259323885370336,0.016440114704492487]","[-1,-1,-1]","[0.08603684359307757,-0.07970797246829343]","[1,1,1]","[0.053699503749076324,-0.12766608537431215]","[1,1,1]","[0.041669093320785174,0.08912025830327164]","[-1,-1,-1]","[-0.02777066840083396,-0.1915886753749355]","[1,1,1]","[-0.15113671624694525,-0.10626847903611075]","[1,1,1]","[-0.16068636975866207,-0.05918961992563677]","[-1,-1,-1]","[0.13453594959825424,-0.14412272842208906]","[-1,-1,-1]","[0.12679773431211974,0.13296371240609914]","[-1,-1,-1]","[-0.11042956799370206,-0.11638098557947364]","[1,1,1]","[-0.07599934054276683,0.0361577727156823]","[-1,-1,-1]","[-0.04483665759417955,-0.07875473463932926]","[-1,-1,-1]","[-0.0009843042232188521,0.15556379829257397]","[-1,-1,-1]","[-0.07747102261389835,-0.008802838638878624]","[1,1,1]","[0.0777963648573099,-0.1814140028104367]","[-1,-1,-1]","[-0.03105522164302433,0.08037404556253551]","[1,1,1]","[0.018715469231075497,-0.09404516487082447]","[-1,-1,-1]","[-0.19224462017587407,0.02420813840785648]","[-1,-1,-1]","[-0.0231461473571694,-0.036073719433059]","[-1,-1,-1]","[0.11710990723700307,-0.002758588818896819]","[1,1,1]","[-0.07605736287258341,-0.05214086561821158]","[-1,-1,-1]","[0.053542222069340936,0.03828265511434765]","[1,1,1]","[0.02,0.02]",396.4468,0,61,61,86,1,,,,,,,
,,,,,,,67f8cb31eeea81a0e4c8a853,682f10192dfdaca3b062d32f,2025-05-22_13h56.19.362,cuing_paradigm_dot,2024.1.5,Win32,59.17159763,682d573fa47f1360d1451895,,,,,,,,,,,396.4483,396.9465,,,397.2023,398.1509,left,,,,,,,,0.5,,,,,,396.9472,397.2022,0.9331,,398.1511,"[0.13667141778522993,0.048751050737628185]","[-1,-1,-1]","[-0.027136476649168458,0.1707157417734743]","[-1,-1,-1]","[-0.019934653201384163,0.004989162670753953]","[1,1,1]","[-0.07550201124597075,-0.04939338307164267]","[1,1,1]","[-0.04258453419109837,0.08480994503412154]","[1,1,1]","[-0.14365566896368795,-0.12292740525275236]","[-1,-1,-1]","[-0.038706180559760335,-0.16692885707668653]","[1,1,1]","[0.06756550374766135,-0.18295339649148584]","[1,1,1]","[0.1492601478924734,-0.12505784578572482]","[1,1,1]","[0.08942851328172417,-0.09607697098468009]","[1,1,1]","[0.0559516083342074,0.027117237029469166]","[-1,-1,-1]","[0.09472290505469551,0.12870817699036635]","[-1,-1,-1]","[0.001898454280362817,-0.1211767832572302]","[1,1,1]","[-0.0832909542110268,0.12328310408858498]","[-1,-1,-1]","[0.030328891721337275,0.11649659521052273]","[-1,-1,-1]","[-0.1008689785446461,0.08545167587021707]","[-1,-1,-1]","[-0.012216348877637449,-0.050212664910378346]","[-1,-1,-1]","[0.19767282531038524,0.013425527600157486]","[-1,-1,-1]","[-0.12771146315077023,-0.005975368606579985]","[1,1,1]","[0.14639847515020035,-0.03916950808436758]","[1,1,1]","[0.06559341586983014,0.0956985744390397]","[-1,-1,-1]","[-0.17873900969166423,-0.017679069751713614]","[1,1,1]","[0.14569987531862297,0.12886746489456763]","[-1,-1,-1]","[-0.1523756817393115,-0.08359277368251755]","[1,1,1]","[0.047736765422289155,0.15724562093249148]","[1,1,1]","[0.10120482575809418,-0.14610473503651622]","[-1,-1,-1]","[-0.06310087786292569,0.028370714553669973]","[1,1,1]","[0.104551526830027,-0.041450028926038746]","[1,1,1]","[0.1301877630183724,0.002447813482555384]","[1,1,1]","[-0.15110666580019252,0.04487291303341584]","[-1,-1,-1]","[-0.13934601290500404,0.13506632763202162]","[-1,-1,-1]","[0.18030648637876867,0.05035400568841709]","[-1,-1,-1]","[0.02,0.02]",399.2462,0,62,62,104,1,,,,,,,
,,,,,,,67f8cb31eeea81a0e4c8a853,682f10192dfdaca3b062d32f,2025-05-22_13h56.19.362,cuing_paradigm_dot,2024.1.5,Win32,59.17159763,682d573fa47f1360d1451895,,,,,,,,,,,399.2476,399.746,,,399.9976,401.1957,right,,,,,,,,0.45,,,,,,399.7467,399.9976,1.1843,,401.196,"[-0.006416330688379695,-0.11577855910315422]","[-1,-1,-1]","[-0.030081830787902726,-0.19297220166590615]","[-1,-1,-1]","[0.022076672227374826,0.1918787236822922]","[1,1,1]","[0.021214710630031497,-0.014363034826322436]","[1,1,1]","[-0.09068537098406725,0.02489864197065618]","[-1,-1,-1]","[0.14508573406057362,-0.0702015718498623]","[-1,-1,-1]","[-0.020209540351140493,0.019664374026565117]","[1,1,1]","[0.15561443771515313,0.08107327902745876]","[1,1,1]","[-0.14274504859305473,-0.09496376839209354]","[1,1,1]","[0.09552416512530713,-0.14934763130308112]","[1,1,1]","[-0.03710016479772952,-0.06010449810272464]","[-1,-1,-1]","[-0.07351592689531775,-0.03342866533678891]","[-1,-1,-1]","[0.09689082136936854,-0.06165231004470854]","[-1,-1,-1]","[0.053282490176707116,0.028367857755138753]","[-1,-1,-1]","[0.0671198696490516,0.11131806563450043]","[-1,-1,-1]","[-0.02672445659508646,0.19580066991134157]","[-1,-1,-1]","[-0.11101140581747646,-0.13316118958401504]","[1,1,1]","[-0.006172470969138917,0.12803553774105408]","[-1,-1,-1]","[-0.16784034246315516,-0.006565178889033054]","[-1,-1,-1]","[-0.06343256380313468,-0.16012897317851021]","[1,1,1]","[0.029337798193915885,-0.06709102114910229]","[-1,-1,-1]","[-0.07500347252273899,0.08490101461887521]","[1,1,1]","[-0.11625619281142843,-0.01576717578493366]","[-1,-1,-1]","[0.11130320232340563,0.09713008384596561]","[1,1,1]","[0.014490143555263065,-0.1752349488075669]","[-1,-1,-1]","[0.17294669736270127,-0.005919146086887279]","[-1,-1,-1]","[0.08075996387317776,0.15297835091172135]","[1,1,1]","[0.10137638844083056,0.008485735736201396]","[-1,-1,-1]","[-0.08456836332917916,0.17605179822338254]","[-1,-1,-1]","[0.04101920857454128,0.073603337887669]","[1,1,1]","[0.17889239954922795,0.04111554779136433]","[1,1,1]","[-0.07852556616001143,-0.0906415906131038]","[1,1,1]","[0.02,0.02]",402.2962,0,63,63,76,1,,,,,,,
,,,,,,,67f8cb31eeea81a0e4c8a853,682f10192dfdaca3b062d32f,2025-05-22_13h56.19.362,cuing_paradigm_dot,2024.1.5,Win32,59.17159763,682d573fa47f1360d1451895,,,,,,,,,,,402.2973,402.7952,,,403.051,403.6522,right,,,,,,,,0.1,,,,,,402.7954,403.0509,0.5849,,403.6523,"[0.1453518555934357,-0.12818366504316245]","[-1,-1,-1]","[-0.07979650053704726,0.08529530266466757]","[1,1,1]","[0.11026541693783021,0.13357591052974732]","[-1,-1,-1]","[-0.06933444387426448,-0.05061553850274551]","[-1,-1,-1]","[-0.0007715627306264321,-0.09037426867914435]","[-1,-1,-1]","[-0.04760098488254928,0.1297460946680621]","[-1,-1,-1]","[-0.15262768161454082,-0.004873274947511601]","[-1,-1,-1]","[0.06478681811340242,-0.18752940465976622]","[-1,-1,-1]","[-0.17671372263659782,-0.03984017157494369]","[1,1,1]","[0.055167090723709504,0.024450110268999556]","[-1,-1,-1]","[0.0760276096430777,0.09796604032694277]","[-1,-1,-1]","[0.19322097762977708,-0.0026383304063348693]","[-1,-1,-1]","[-0.13890618589554812,-0.12550880181035598]","[-1,-1,-1]","[-0.018757972164949586,-0.13408255393124316]","[-1,-1,-1]","[-0.02986477144843981,0.0736931416143889]","[-1,-1,-1]","[-0.08536502723447886,0.1440730600657861]","[-1,-1,-1]","[-0.1342278438803084,0.04389580092711622]","[-1,-1,-1]","[0.0030078501261818673,0.018642522551877393]","[-1,-1,-1]","[0.0757750569081172,-0.09669719985006753]","[-1,-1,-1]","[-0.08165644626943057,-0.09370133817622046]","[-1,-1,-1]","[-0.0989559573822547,-0.009154387479499001]","[-1,-1,-1]","[0.14809717182806084,0.09538526314368052]","[-1,-1,-1]","[0.040932041047126486,-0.05935252403723461]","[-1,-1,-1]","[0.18965484815512768,-0.060130669171277865]","[1,1,1]","[0.11094883526599217,-0.011073502568241344]","[-1,-1,-1]","[-0.14603250417359723,0.12722149014088646]","[-1,-1,-1]","[0.10812192855738423,0.0506406204640861]","[-1,-1,-1]","[0.10458672707722841,-0.05599078552471322]","[-1,-1,-1]","[-0.021222995451863187,0.19574154646490785]","[-1,-1,-1]","[-0.16039865769560063,0.07942045843129064]","[-1,-1,-1]","[0.09380288916928993,-0.13761350781299844]","[-1,-1,-1]","[0.06923299106297646,0.15544764017357462]","[-1,-1,-1]","[0.02,0.02]",404.7495,0,64,64,23,1,,,,,,,
,,,,,,,67f8cb31eeea81a0e4c8a853,682f10192dfdaca3b062d32f,2025-05-22_13h56.19.362,cuing_paradigm_dot,2024.1.5,Win32,59.17159763,682d573fa47f1360d1451895,,,,,,,,,,,404.7508,405.2494,,,405.5008,406.2967,left,,,,,,,,0.55,,,,,,405.2495,405.5008,0.7809,,406.2968,"[-0.09182865683986753,0.11041550691716341]","[1,1,1]","[0.11875455780678573,-0.15575994544206762]","[1,1,1]","[-0.1235617322865427,-0.021311239267946987]","[-1,-1,-1]","[0.04506568674366488,-0.05786442953240106]","[1,1,1]","[0.1485394430475029,-0.005957987236667872]","[1,1,1]","[-0.15664097969091265,0.06262524326514583]","[-1,-1,-1]","[-0.17670447345557191,-0.0768162903563879]","[-1,-1,-1]","[0.0862419576151744,0.004043877618445671]","[1,1,1]","[-0.014978847858073536,-0.1947432367792459]","[1,1,1]","[0.1854815464835051,-0.07067971660362757]","[1,1,1]","[-0.004429136577866209,-0.059085343062049024]","[1,1,1]","[-0.14294487317220844,0.12099297954146802]","[1,1,1]","[0.12494616469637881,0.12770996657430228]","[-1,-1,-1]","[-0.07311420022888378,-0.07184092559474566]","[1,1,1]","[-0.1621392752156899,0.004929583709897477]","[1,1,1]","[0.04461391940884719,-0.010014967645934]","[-1,-1,-1]","[-0.03565342902760809,0.02850675642462098]","[1,1,1]","[0.012748258165501413,0.12782457976861433]","[-1,-1,-1]","[-0.11525378193539676,-0.08070928631822456]","[-1,-1,-1]","[-0.012785276827506784,0.19669134119085557]","[-1,-1,-1]","[-0.1533072111688605,-0.12173197249759421]","[1,1,1]","[0.1599041964004713,0.10333550169941579]","[-1,-1,-1]","[-0.084808148350511,0.037822313366275354]","[-1,-1,-1]","[-0.1141508695428783,-0.15761761697746268]","[-1,-1,-1]","[-0.04171077826829642,-0.12736869667213188]","[-1,-1,-1]","[-0.019989262936691288,0.072398785383993]","[-1,-1,-1]","[0.019735926595219687,-0.1335788542825856]","[1,1,1]","[0.06731408543779586,-0.13788806924257235]","[1,1,1]","[0.0946629185111486,0.17437774537837908]","[-1,-1,-1]","[0.054859460743809506,0.10925558387105502]","[1,1,1]","[0.08367419578330616,0.04425517453112003]","[1,1,1]","[-0.056807433071187824,0.1309670857471205]","[1,1,1]","[0.02,0.02]",407.395,0,65,65,137,1,,,,,,,
