right,left,explain.started,explain.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,explain_2.started,explain_2.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,explain_3.started,explain_3.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,fixation.started,fixation.stopped,practice.started,practice.stopped,response.started,response.stopped,key_resp.keys,key_resp.rt,key_resp.duration,feedback.started,feedback.stopped,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,white_ratio,explain_4.started,explain_4.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,dotDisplay.started,dotDisplay.stopped,ITI.started,ITI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,break_2.started,break_2.stopped,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran
,,,,,,,65fb11fa63f6a4a129409026,6825337ab3c15539f08dd1b7,2025-05-15_03h25.04.608,cuing_paradigm_dot,2024.1.5,Win32,60.24096386,68242c07d0c0e200c6451fdd,,,,,,,,,,,258.3215,258.811,,,259.0549,260.1651,left,1.0921,,,,,,,,,0.45,,,,,,258.8112,259.0548,260.1654,261.2633,0,25,25,61,1,,,,,,,
,,,,,,,65fb11fa63f6a4a129409026,6825337ab3c15539f08dd1b7,2025-05-15_03h25.04.608,cuing_paradigm_dot,2024.1.5,Win32,60.24096386,68242c07d0c0e200c6451fdd,,,,,,,,,,,261.2647,261.7636,,,262.0084,262.9151,right,0.8867,,,,,,,,,0.5,,,,,,261.7637,262.0084,262.9153,264.0153,0,26,26,92,1,,,,,,,
,,,,,,,65fb11fa63f6a4a129409026,6825337ab3c15539f08dd1b7,2025-05-15_03h25.04.608,cuing_paradigm_dot,2024.1.5,Win32,60.24096386,68242c07d0c0e200c6451fdd,,,,,,,,,,,264.0168,264.5157,,,264.7595,265.367,left,0.5855,,,,,,,,,0.1,,,,,,264.5159,264.7594,265.367,266.4676,0,27,27,16,1,,,,,,,
,,,,,,,65fb11fa63f6a4a129409026,6825337ab3c15539f08dd1b7,2025-05-15_03h25.04.608,cuing_paradigm_dot,2024.1.5,Win32,60.24096386,68242c07d0c0e200c6451fdd,,,,,,,,,,,266.4692,266.968,,,267.2146,268.0525,left,0.8206,,,,,,,,,0.55,,,,,,266.9681,267.2144,268.0528,269.1532,0,28,28,137,1,,,,,,,
,,,,,,,65fb11fa63f6a4a129409026,6825337ab3c15539f08dd1b7,2025-05-15_03h25.04.608,cuing_paradigm_dot,2024.1.5,Win32,60.24096386,68242c07d0c0e200c6451fdd,,,,,,,,,,,269.1552,269.6533,,,269.9042,270.7211,left,0.7993,,,,,,,,,0.45,,,,,,269.6534,269.9042,270.7216,271.8215,0,29,29,88,1,,,,,,,
,,,,,,,65fb11fa63f6a4a129409026,6825337ab3c15539f08dd1b7,2025-05-15_03h25.04.608,cuing_paradigm_dot,2024.1.5,Win32,60.24096386,68242c07d0c0e200c6451fdd,,,,,,,,,,,271.8223,272.3222,,,272.573,273.2562,right,0.6684,,,,,,,,,0.55,,,,,,272.3223,272.5729,273.2563,274.3569,0,30,30,128,1,,,,,,,
,,,,,,,65fb11fa63f6a4a129409026,6825337ab3c15539f08dd1b7,2025-05-15_03h25.04.608,cuing_paradigm_dot,2024.1.5,Win32,60.24096386,68242c07d0c0e200c6451fdd,,,,,,,,,,,274.3579,274.8574,,,275.0974,276.0431,left,0.9197,,,,,,,,,0.4,,,,,,274.8575,275.0973,276.0434,277.1428,0,31,31,57,1,,,,,,,
,,,,,,,65fb11fa63f6a4a129409026,6825337ab3c15539f08dd1b7,2025-05-15_03h25.04.608,cuing_paradigm_dot,2024.1.5,Win32,60.24096386,68242c07d0c0e200c6451fdd,,,,,,,,,,,277.1441,277.6433,,,277.8883,278.7113,left,0.8023,,,,,,,,,0.55,,,,,,277.6434,277.8882,278.7118,279.8118,0,32,32,120,1,,,,,,,
,,,,,,,65fb11fa63f6a4a129409026,6825337ab3c15539f08dd1b7,2025-05-15_03h25.04.608,cuing_paradigm_dot,2024.1.5,Win32,60.24096386,68242c07d0c0e200c6451fdd,,,,,,,,,,,279.8138,280.3122,,,280.558,281.4427,left,0.8688,,,,,,,,,0.5,,,,,,280.3124,280.5579,281.4428,282.5309,0,33,33,111,1,,,,,,,
,,,,,,,65fb11fa63f6a4a129409026,6825337ab3c15539f08dd1b7,2025-05-15_03h25.04.608,cuing_paradigm_dot,2024.1.5,Win32,60.24096386,68242c07d0c0e200c6451fdd,,,,,,,,,,,282.5321,283.031,,,283.2737,284.2117,left,0.9188,,,,,,,,,0.5,,,,,,283.0312,283.2735,284.2118,285.2998,0,34,34,114,1,,,,,,,
,,,,,,,65fb11fa63f6a4a129409026,6825337ab3c15539f08dd1b7,2025-05-15_03h25.04.608,cuing_paradigm_dot,2024.1.5,Win32,60.24096386,68242c07d0c0e200c6451fdd,,,,,,,,,,,285.3013,285.8001,,,286.0524,286.6845,right,0.6142,,,,,,,,,0.9,,,,,,285.8002,286.0523,286.6847,287.7849,0,35,35,189,1,,,,,,,
,,,,,,,65fb11fa63f6a4a129409026,6825337ab3c15539f08dd1b7,2025-05-15_03h25.04.608,cuing_paradigm_dot,2024.1.5,Win32,60.24096386,68242c07d0c0e200c6451fdd,,,,,,,,,,,287.786,288.2854,,,288.536,289.0861,left,0.5312,,,,,,,,,0.1,,,,,,288.2855,288.5359,289.0863,290.1867,0,36,36,17,1,,,,,,,
,,,,,,,65fb11fa63f6a4a129409026,6825337ab3c15539f08dd1b7,2025-05-15_03h25.04.608,cuing_paradigm_dot,2024.1.5,Win32,60.24096386,68242c07d0c0e200c6451fdd,,,,,,,,,,,290.1876,290.6871,,,290.9271,291.5552,left,0.6019,,,,,,,,,0.1,,,,,,290.6872,290.927,291.5555,292.6557,0,37,37,9,1,,,,,,,
,,,,,,,65fb11fa63f6a4a129409026,6825337ab3c15539f08dd1b7,2025-05-15_03h25.04.608,cuing_paradigm_dot,2024.1.5,Win32,60.24096386,68242c07d0c0e200c6451fdd,,,,,,,,,,,292.6571,293.1559,,,293.4013,294.1083,right,0.6858,,,,,,,,,0.55,,,,,,293.156,293.4013,294.1087,295.2079,0,38,38,134,1,,,,,,,
,,,,,,,65fb11fa63f6a4a129409026,6825337ab3c15539f08dd1b7,2025-05-15_03h25.04.608,cuing_paradigm_dot,2024.1.5,Win32,60.24096386,68242c07d0c0e200c6451fdd,,,,,,,,,,,295.21,295.7082,,,295.9501,296.8935,right,0.9199,,,,,,,,,0.55,,,,,,295.7083,295.9499,296.8938,297.9933,0,39,39,124,1,,,,,,,
,,,,,,,65fb11fa63f6a4a129409026,6825337ab3c15539f08dd1b7,2025-05-15_03h25.04.608,cuing_paradigm_dot,2024.1.5,Win32,60.24096386,68242c07d0c0e200c6451fdd,,,,,,,,,,,297.9947,298.4939,,,298.745,299.6458,left,0.8823,,,,,,,,,0.4,,,,,,298.494,298.7448,299.6459,300.7455,0,40,40,59,1,,,,,,,
,,,,,,,65fb11fa63f6a4a129409026,6825337ab3c15539f08dd1b7,2025-05-15_03h25.04.608,cuing_paradigm_dot,2024.1.5,Win32,60.24096386,68242c07d0c0e200c6451fdd,,,,,,,,,,,300.7466,301.2458,,,301.4968,302.1137,left,0.6017,,,,,,,,,0.1,,,,,,301.2459,301.4968,302.1138,303.2142,0,41,41,26,1,,,,,,,
,,,,,,,65fb11fa63f6a4a129409026,6825337ab3c15539f08dd1b7,2025-05-15_03h25.04.608,cuing_paradigm_dot,2024.1.5,Win32,60.24096386,68242c07d0c0e200c6451fdd,,,,,,,,,,,303.2152,303.7147,,,303.9659,304.5492,left,0.5704,,,,,,,,,0.4,,,,,,303.7147,303.9658,304.5493,305.6495,0,42,42,58,1,,,,,,,
,,,,,,,65fb11fa63f6a4a129409026,6825337ab3c15539f08dd1b7,2025-05-15_03h25.04.608,cuing_paradigm_dot,2024.1.5,Win32,60.24096386,68242c07d0c0e200c6451fdd,,,,,,,,,,,305.6507,306.1499,,,306.3955,307.0846,right,0.6693,,,,,,,,,0.9,,,,,,306.1499,306.3954,307.0847,308.1851,0,43,43,191,1,,,,,,,
,,,,,,,65fb11fa63f6a4a129409026,6825337ab3c15539f08dd1b7,2025-05-15_03h25.04.608,cuing_paradigm_dot,2024.1.5,Win32,60.24096386,68242c07d0c0e200c6451fdd,,,,,,,,,,,308.1863,308.6969,,,308.9363,309.97,right,1.0152,,,,,,,,,0.4,,,,,,308.697,308.9362,309.9701,311.0707,0,44,44,56,1,,,,,,,
,,,,,,,65fb11fa63f6a4a129409026,6825337ab3c15539f08dd1b7,2025-05-15_03h25.04.608,cuing_paradigm_dot,2024.1.5,Win32,60.24096386,68242c07d0c0e200c6451fdd,,,,,,,,,,,311.0718,311.5713,,,311.8101,313.1397,left,1.304,,,,,,,,,0.6,,,,,,311.5713,311.81,313.1398,314.2405,0,45,45,173,1,,,,,,,
,,,,,,,65fb11fa63f6a4a129409026,6825337ab3c15539f08dd1b7,2025-05-15_03h25.04.608,cuing_paradigm_dot,2024.1.5,Win32,60.24096386,68242c07d0c0e200c6451fdd,,,,,,,,,,,314.2418,314.7412,,,314.9848,315.625,right,0.6195,,,,,,,,,0.9,,,,,,314.7414,314.9848,315.6253,316.7254,0,46,46,192,1,,,,,,,
,,,,,,,65fb11fa63f6a4a129409026,6825337ab3c15539f08dd1b7,2025-05-15_03h25.04.608,cuing_paradigm_dot,2024.1.5,Win32,60.24096386,68242c07d0c0e200c6451fdd,,,,,,,,,,,316.7269,317.2263,,,317.4653,318.0064,left,0.5189,,,,,,,,,0.1,,,,,,317.2264,317.4652,318.0065,319.111,0,47,47,6,1,,,,,,,
,,,,,,,65fb11fa63f6a4a129409026,6825337ab3c15539f08dd1b7,2025-05-15_03h25.04.608,cuing_paradigm_dot,2024.1.5,Win32,60.24096386,68242c07d0c0e200c6451fdd,,,,,,,,,,,319.1124,319.6057,,,319.8547,321.1462,left,1.2699,,,,,,,,,0.55,,,,,,319.6057,319.8546,321.1463,322.2468,0,48,48,133,1,,,,,,,
,,,,,,,65fb11fa63f6a4a129409026,6825337ab3c15539f08dd1b7,2025-05-15_03h25.04.608,cuing_paradigm_dot,2024.1.5,Win32,60.24096386,68242c07d0c0e200c6451fdd,,,,,,,,,,,322.2486,322.7473,,,322.9978,324.0155,right,1.0039,,,,,,,,,0.4,,,,,,322.7474,322.9978,324.0156,325.1156,0,49,49,36,1,,,,,,,
,,,,,,,65fb11fa63f6a4a129409026,6825337ab3c15539f08dd1b7,2025-05-15_03h25.04.608,cuing_paradigm_dot,2024.1.5,Win32,60.24096386,68242c07d0c0e200c6451fdd,,,,,,,,,,,325.1165,325.6159,,,325.858,326.8508,left,0.9715,,,,,,,,,0.45,,,,,,325.616,325.8578,326.8509,327.9515,0,50,50,66,1,,,,,,,
,,,,,,,65fb11fa63f6a4a129409026,6825337ab3c15539f08dd1b7,2025-05-15_03h25.04.608,cuing_paradigm_dot,2024.1.5,Win32,60.24096386,68242c07d0c0e200c6451fdd,,,,,,,,,,,327.9529,328.4517,,,328.6976,329.5698,left,0.8525,,,,,,,,,0.5,,,,,,328.4519,328.6976,329.57,330.6704,0,51,51,108,1,,,,,,,
