right,left,explain.started,explain.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,explain_2.started,explain_2.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,explain_3.started,explain_3.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,fixation.started,fixation.stopped,practice.started,practice.stopped,response.started,response.stopped,key_resp.keys,key_resp.rt,key_resp.duration,feedback.started,feedback.stopped,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,white_ratio,explain_4.started,explain_4.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,dotDisplay.started,dotDisplay.stopped,ITI.started,ITI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,break_2.started,break_2.stopped,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran
,,,,,,,607cbf385d3202721e3f719f,68253199341217ed60ade6d0,2025-05-14_19h13.53.893,cuing_paradigm_dot,2024.1.5,MacIntel,30.12048193,68242c07d0c0e200c6451fdd,,,,,,,,,,,1003.7857,1004.2843,,,1004.524,1004.7748,left,0.223,,,,,,,,,0.9,,,,,,1004.2844,1004.5239,1004.7749,1005.861,,,,,,,,0,189,189,200,1
,,,,,,,607cbf385d3202721e3f719f,68253199341217ed60ade6d0,2025-05-14_19h13.53.893,cuing_paradigm_dot,2024.1.5,MacIntel,30.12048193,68242c07d0c0e200c6451fdd,,,,,,,,,,,1005.8612,1006.3467,,,1006.5987,1006.9996,left,0.3892,,,,,,,,,0.55,,,,,,1006.3467,1006.5986,1006.9996,1008.0797,,,,,,,,0,190,190,140,1
,,,,,,,607cbf385d3202721e3f719f,68253199341217ed60ade6d0,2025-05-14_19h13.53.893,cuing_paradigm_dot,2024.1.5,MacIntel,30.12048193,68242c07d0c0e200c6451fdd,,,,,,,,,,,1008.0799,1008.5687,,,1008.8242,1009.2415,left,0.3895,,,,,,,,,0.5,,,,,,1008.5687,1008.8241,1009.2415,1010.3519,,,,,,,,0,191,191,118,1
,,,,,,,607cbf385d3202721e3f719f,68253199341217ed60ade6d0,2025-05-14_19h13.53.893,cuing_paradigm_dot,2024.1.5,MacIntel,30.12048193,68242c07d0c0e200c6451fdd,,,,,,,,,,,1010.3522,1010.8349,,,1011.0804,1011.3488,left,0.2573,,,,,,,,,0.1,,,,,,1010.8349,1011.0803,1011.3489,1012.4403,,,,,,,,0,192,192,0,1
,,,,,,,607cbf385d3202721e3f719f,68253199341217ed60ade6d0,2025-05-14_19h13.53.893,cuing_paradigm_dot,2024.1.5,MacIntel,30.12048193,68242c07d0c0e200c6451fdd,,,,,,,,,,,1012.4406,1012.9522,,,1013.2073,1013.486,right,0.251,,,,,,,,,0.45,,,,,,1012.9522,1013.2073,1013.486,1014.5681,,,,,,,,0,193,193,74,1
,,,,,,,607cbf385d3202721e3f719f,68253199341217ed60ade6d0,2025-05-14_19h13.53.893,cuing_paradigm_dot,2024.1.5,MacIntel,30.12048193,68242c07d0c0e200c6451fdd,,,,,,,,,,,1014.5683,1015.0684,,,1015.2943,1015.5737,right,0.2505,,,,,,,,,0.5,,,,,,1015.0685,1015.2942,1015.5737,1016.6848,,,,,,,,0,194,194,93,1
,,,,,,,607cbf385d3202721e3f719f,68253199341217ed60ade6d0,2025-05-14_19h13.53.893,cuing_paradigm_dot,2024.1.5,MacIntel,30.12048193,68242c07d0c0e200c6451fdd,,,,,,,,,,,1016.6851,1017.1854,,,1017.4405,1017.6745,left,0.2052,,,,,,,,,0.1,,,,,,1017.1854,1017.4405,1017.6745,1018.785,,,,,,,,0,195,195,14,1
,,,,,,,607cbf385d3202721e3f719f,68253199341217ed60ade6d0,2025-05-14_19h13.53.893,cuing_paradigm_dot,2024.1.5,MacIntel,30.12048193,68242c07d0c0e200c6451fdd,,,,,,,,,,,1018.7852,1019.2685,,,1019.5242,1019.7853,right,0.2325,,,,,,,,,0.45,,,,,,1019.2685,1019.5242,1019.7853,1020.8683,,,,,,,,0,196,196,89,1
,,,,,,,607cbf385d3202721e3f719f,68253199341217ed60ade6d0,2025-05-14_19h13.53.893,cuing_paradigm_dot,2024.1.5,MacIntel,30.12048193,68242c07d0c0e200c6451fdd,,,,,,,,,,,1020.8686,1021.3684,,,1021.607,1021.9686,left,0.3336,,,,,,,,,0.45,,,,,,1021.3684,1021.607,1021.9687,1023.0518,,,,,,,,0,197,197,83,1
,,,,,,,607cbf385d3202721e3f719f,68253199341217ed60ade6d0,2025-05-14_19h13.53.893,cuing_paradigm_dot,2024.1.5,MacIntel,30.12048193,68242c07d0c0e200c6451fdd,,,,,,,,,,,1023.0521,1023.5515,,,1023.8073,1024.1409,left,0.3056,,,,,,,,,0.6,,,,,,1023.5515,1023.8072,1024.1409,1025.2514,,,,,,,,0,198,198,166,1
,,,,,,,607cbf385d3202721e3f719f,68253199341217ed60ade6d0,2025-05-14_19h13.53.893,cuing_paradigm_dot,2024.1.5,MacIntel,30.12048193,68242c07d0c0e200c6451fdd,,,,,,,,,,,1025.2517,1025.7514,,,1025.9909,1026.3243,right,0.3051,,,,,,,,,0.45,,,,,,1025.7514,1025.9909,1026.3244,1027.4347,,,,,,,,0,199,199,69,1
,,,,,,,607cbf385d3202721e3f719f,68253199341217ed60ade6d0,2025-05-14_19h13.53.893,cuing_paradigm_dot,2024.1.5,MacIntel,30.12048193,68242c07d0c0e200c6451fdd,,,,,,,,,,,1027.4351,1027.934,,,1028.1653,1028.4682,left,0.2916,,,,,,,,,0.4,,,,,,1027.934,1028.1653,1028.4682,1029.5515,,,,,,,,0,200,200,36,1
,,,,,,,607cbf385d3202721e3f719f,68253199341217ed60ade6d0,2025-05-14_19h13.53.893,cuing_paradigm_dot,2024.1.5,MacIntel,30.12048193,68242c07d0c0e200c6451fdd,,,,,,,,,,,1029.5517,1030.0517,,,1030.3068,1030.5569,right,0.222,,,,,,,,,0.55,,,,,,1030.0517,1030.3068,1030.557,1031.668,,,,,,,,0,201,201,147,1
,,,,,,,607cbf385d3202721e3f719f,68253199341217ed60ade6d0,2025-05-14_19h13.53.893,cuing_paradigm_dot,2024.1.5,MacIntel,30.12048193,68242c07d0c0e200c6451fdd,,,,,,,,,,,1031.6682,1032.168,,,1032.4075,1032.6524,right,0.2164,,,,,,,,,0.5,,,,,,1032.1681,1032.4075,1032.6525,1033.7346,,,,,,,,0,202,202,100,1
,,,,,,,607cbf385d3202721e3f719f,68253199341217ed60ade6d0,2025-05-14_19h13.53.893,cuing_paradigm_dot,2024.1.5,MacIntel,30.12048193,68242c07d0c0e200c6451fdd,,,,,,,,,,,1033.7349,1034.2346,,,1034.4617,1034.7411,right,0.2512,,,,,,,,,0.6,,,,,,1034.2346,1034.4616,1034.7412,1035.8339,,,,,,,,0,203,203,174,1
,,,,,,,607cbf385d3202721e3f719f,68253199341217ed60ade6d0,2025-05-14_19h13.53.893,cuing_paradigm_dot,2024.1.5,MacIntel,30.12048193,68242c07d0c0e200c6451fdd,,,,,,,,,,,1035.8343,1036.3399,,,1036.6074,1037.1066,left,0.4715,,,,,,,,,0.4,,,,,,1036.34,1036.6073,1037.1066,1038.2181,,,,,,,,0,204,204,33,1
,,,,,,,607cbf385d3202721e3f719f,68253199341217ed60ade6d0,2025-05-14_19h13.53.893,cuing_paradigm_dot,2024.1.5,MacIntel,30.12048193,68242c07d0c0e200c6451fdd,,,,,,,,,,,1038.2185,1038.7011,,,1038.9575,1039.1637,left,0.1782,,,,,,,,,0.1,,,,,,1038.7012,1038.9574,1039.1637,1040.2736,,,,,,,,0,205,205,23,1
,,,,,,,607cbf385d3202721e3f719f,68253199341217ed60ade6d0,2025-05-14_19h13.53.893,cuing_paradigm_dot,2024.1.5,MacIntel,30.12048193,68242c07d0c0e200c6451fdd,,,,,,,,,,,1040.2739,1040.7733,,,1041.0238,1041.2713,left,0.2189,,,,,,,,,0.1,,,,,,1040.7733,1041.0238,1041.2714,1042.3601,,,,,,,,0,206,206,1,1
,,,,,,,607cbf385d3202721e3f719f,68253199341217ed60ade6d0,2025-05-14_19h13.53.893,cuing_paradigm_dot,2024.1.5,MacIntel,30.12048193,68242c07d0c0e200c6451fdd,,,,,,,,,,,1042.3605,1042.8736,,,1043.14,1043.5161,left,0.3479,,,,,,,,,0.5,,,,,,1042.8736,1043.1399,1043.5162,1044.6012,,,,,,,,0,207,207,94,1
