right,left,explain.started,explain.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,explain_2.started,explain_2.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,explain_3.started,explain_3.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,fixation.started,fixation.stopped,practice.started,practice.stopped,response.started,response.stopped,key_resp.keys,feedback.started,feedback.stopped,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,dot_ratio,explain_4.started,explain_4.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,dotDisplay.started,dotDisplay.stopped,ITI.started,polygon_1.pos,polygon_1.edges,polygon_2.pos,polygon_2.edges,polygon_3.pos,polygon_3.edges,polygon_4.pos,polygon_4.edges,polygon_5.pos,polygon_5.edges,polygon_6.pos,polygon_6.edges,polygon_7.pos,polygon_7.edges,polygon_8.pos,polygon_8.edges,polygon_9.pos,polygon_9.edges,polygon_10.pos,polygon_10.edges,polygon_11.pos,polygon_11.edges,polygon_12.pos,polygon_12.edges,polygon_13.pos,polygon_13.edges,polygon_14.pos,polygon_14.edges,polygon_15.pos,polygon_15.edges,polygon_16.pos,polygon_16.edges,polygon_17.pos,polygon_17.edges,polygon_18.pos,polygon_18.edges,polygon_19.pos,polygon_19.edges,polygon_20.pos,polygon_20.edges,polygon_21.pos,polygon_21.edges,polygon_22.pos,polygon_22.edges,polygon_23.pos,polygon_23.edges,polygon_24.pos,polygon_24.edges,polygon_25.pos,polygon_25.edges,polygon_26.pos,polygon_26.edges,polygon_27.pos,polygon_27.edges,polygon_28.pos,polygon_28.edges,polygon_29.pos,polygon_29.edges,polygon_30.pos,polygon_30.edges,polygon_31.pos,polygon_31.edges,polygon_32.pos,polygon_32.edges,dot_size,ITI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,key_resp.rt,key_resp.duration,break_2.started,break_2.stopped,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran
,,,,,,,683729c64975b4dbb8ff32f4,68399cfd12d067932d614819,2025-05-30_07h58.17.061,shape_ratio,2024.1.5,Win32,59.88023952,683853e18dae57a2147b65e0,,,,,,,,,,,598.8311,599.3287,,,599.5815,599.6963,left,,,,,,,,0.45,,,,,,599.3287,599.5814,599.6963,"[0.03700757847265862,0.14530729152170163]",4.0,"[-0.1334791121230142,-0.06601486651180485]",4.0,"[-0.11249018786618827,0.14280232018480632]",100.0,"[0.09406913004338655,-0.11534681468734147]",4.0,"[0.025654057225039995,0.0971419829894736]",4.0,"[0.06329117959808335,0.18103874057425298]",100.0,"[-0.08998436611375793,0.08129313912173187]",100.0,"[0.07288995150179899,-0.068424853992506]",4.0,"[0.14720645128152482,-0.13275204699563778]",4.0,"[-0.1549095960151304,-0.11157765821086586]",4.0,"[0.04590717647368633,-0.03538439475251896]",100.0,"[-0.023915995226001522,0.03578588671749745]",4.0,"[-0.13493408958621436,0.01175700822287034]",100.0,"[-0.038322130458182536,-0.16498942911760853]",100.0,"[-0.04851691579585271,-0.07770171766931656]",4.0,"[-0.0146617059690801,-0.05194494848183598]",100.0,"[-0.020753395742957603,0.10598094461218563]",4.0,"[0.05022569234095209,0.021958779628870075]",4.0,"[-0.10579617954946531,-0.14747270586745587]",4.0,"[0.19121035946063894,-0.04861000652148841]",4.0,"[-0.0014252888695338993,-0.1843747775115986]",4.0,"[-0.15137263346606486,0.050950364986558014]",4.0,"[0.06692999161740915,-0.1805785275929281]",4.0,"[-0.09564314326194917,-0.09920372171441935]",100.0,"[0.013320052503754287,0.056499356651022854]",4.0,"[0.17527253272775176,0.03288977239342796]",100.0,"[0.14996800118984788,0.083380100056678]",4.0,"[0.11602009599482259,-0.0721406714593439]",100.0,"[-0.016127223381814472,-0.12240929024735907]",100.0,"[0.12117319164230134,-0.0034162371829791465]",100.0,"[0.018902732824768842,0.19886261725406873]",100.0,"[-0.18382524845611958,-0.07175728200332851]",100.0,"[0.02,0.02]",600.7944,0.0,189.0,189.0,142.0,1.0,0.1023,,,,,,,,
,,,,,,,683729c64975b4dbb8ff32f4,68399cfd12d067932d614819,2025-05-30_07h58.17.061,shape_ratio,2024.1.5,Win32,59.88023952,683853e18dae57a2147b65e0,,,,,,,,,,,600.7952,601.2943,,,601.5462,602.1672,left,,,,,,,,0.1,,,,,,601.2943,601.5462,602.1672,"[-0.017798874916976862,-0.17480647486857986]",4.0,"[-0.11736115693623685,-0.14895234914723932]",4.0,"[-0.04228572910435069,0.029257473535066653]",100.0,"[0.07970711027128735,0.004405829134384261]",4.0,"[-0.04213379875322257,0.14135102819791104]",4.0,"[0.04429441513572067,0.15663107219734967]",4.0,"[0.0023505007849525254,0.011737852743347104]",4.0,"[-0.09182718021093816,-0.09507362150320608]",100.0,"[-0.08333481703248381,0.038749820292875777]",4.0,"[-0.14895890183992927,-0.10067657272086887]",100.0,"[0.07877323146811631,-0.10740501413970227]",4.0,"[0.1521925518787887,-0.017252893462709636]",4.0,"[0.06905215916299208,-0.148289168492024]",4.0,"[0.13122249050205248,0.12210695794791941]",4.0,"[-0.14940582440484973,0.04847711107683216]",4.0,"[-0.11675812659047753,0.0727540107991013]",4.0,"[0.1934012222998466,0.045065354782119496]",4.0,"[-0.015795121608920135,-0.07016911956909315]",4.0,"[0.11988581724866965,-0.10983086842150042]",4.0,"[-0.049287670504556305,-0.11020244165883049]",4.0,"[0.18474797014953617,-0.051795952545798274]",4.0,"[0.15865804579639395,0.024923563627500377]",4.0,"[0.060794037929349835,0.09667378890432174]",4.0,"[-0.06700370759655702,-0.16139361441696742]",4.0,"[-0.07067748940736879,0.09463109135517027]",4.0,"[0.10813904066589052,0.16368170192194836]",4.0,"[0.10544576994373395,-0.1688376762003506]",4.0,"[0.005116568382432181,0.08863510936355924]",4.0,"[-0.1766076701518132,-0.010358516312224205]",4.0,"[0.05632349398795645,0.04048315687180566]",4.0,"[-0.13707451232730883,-0.002780292220492729]",4.0,"[0.03488081966597187,-0.017007392972492288]",4.0,"[0.02,0.02]",603.2627,0.0,190.0,190.0,200.0,1.0,0.5998,,,,,,,,
,,,,,,,683729c64975b4dbb8ff32f4,68399cfd12d067932d614819,2025-05-30_07h58.17.061,shape_ratio,2024.1.5,Win32,59.88023952,683853e18dae57a2147b65e0,,,,,,,,,,,603.2636,603.7652,,,604.011,604.301,left,,,,,,,,0.45,,,,,,603.7652,604.0109,604.3011,"[-0.10686293243356709,-0.015647509605782785]",4.0,"[-0.027576880904746484,0.14757006222710292]",100.0,"[0.05554015338829625,0.12530774184301696]",100.0,"[-0.08671153161451603,0.03094469997087945]",100.0,"[0.06521756665326019,-0.18201497550196685]",4.0,"[-0.1673179902097652,0.037021222719293444]",4.0,"[-0.02288496198226629,-0.10081666257622127]",4.0,"[0.1528402871453071,0.008310589076669352]",100.0,"[0.10141840947004245,-0.01071051465985145]",100.0,"[-0.19538694213087274,-0.018952845237521266]",100.0,"[-0.025882459257790393,0.08651345325236237]",4.0,"[0.03013685053676844,-0.07961501625625061]",100.0,"[0.10089348063634858,-0.15900894158350212]",4.0,"[-0.0695812468047787,-0.12766930660460632]",4.0,"[0.015325500780864736,-0.1465644903892496]",4.0,"[0.1180214676943524,0.13701486114637265]",4.0,"[0.12801855379355354,-0.10778193933368818]",4.0,"[-0.15934558437106286,-0.0843898522238267]",4.0,"[0.12858964364617398,0.04823506278863736]",4.0,"[0.19855232652564642,-0.018134863697096167]",4.0,"[0.07868068157891081,-0.10573757460521631]",100.0,"[-0.1518938057529144,-0.03754854640098866]",4.0,"[0.03664475135218185,0.07366945549769803]",4.0,"[0.013814297872567698,0.1562168127869819]",4.0,"[0.08701720151946346,0.04344405493221096]",4.0,"[-0.050299146317386564,-0.027683921817232678]",100.0,"[-0.1653116149914815,0.08508640944080956]",100.0,"[-0.11012382290807998,-0.14750081025168127]",100.0,"[-0.0699527151030772,-0.06694870481607963]",100.0,"[-0.12649714016950125,0.11517081573085847]",100.0,"[0.01060728743317104,0.007895583659731163]",100.0,"[0.0506789466152138,0.18329113017807674]",4.0,"[0.02,0.02]",605.3925,0.0,191.0,191.0,125.0,1.0,0.2685,,,,,,,,
,,,,,,,683729c64975b4dbb8ff32f4,68399cfd12d067932d614819,2025-05-30_07h58.17.061,shape_ratio,2024.1.5,Win32,59.88023952,683853e18dae57a2147b65e0,,,,,,,,,,,605.3937,605.8924,,,606.1468,606.4636,left,,,,,,,,0.55,,,,,,605.8926,606.1467,606.4637,"[0.016702526610034418,0.009793095653122905]",4.0,"[0.1472549884193938,0.04462577959232805]",4.0,"[-0.11818666541823442,0.13754302930770648]",100.0,"[-0.15927825001220183,-0.03205569985881785]",4.0,"[0.04936626288261906,-0.11335475160687773]",4.0,"[0.08786353597138821,-0.056975054167501975]",100.0,"[-0.0796200018316136,-0.07847340344667765]",100.0,"[0.012239114344334414,-0.13586975937170115]",4.0,"[0.11316056503601687,0.11283395189933709]",100.0,"[-0.05718777464613757,-0.12501463727202278]",100.0,"[-0.05535707614935286,0.1657303326243459]",4.0,"[0.04166391123665233,-0.18680095896793567]",100.0,"[-0.09239073482596488,0.059891012269724785]",100.0,"[-0.03576678071242354,-0.05729532247801127]",100.0,"[-0.023378431906486266,0.11743132063473673]",100.0,"[0.19820230353363666,0.008263515985067393]",4.0,"[0.08945125422149337,-0.010314098151372107]",4.0,"[0.0460392251988506,0.0930628980172642]",4.0,"[0.1738896146814312,-0.06103983416774166]",100.0,"[-0.14626269003100278,0.037632311234549985]",4.0,"[-0.11998565290426388,-0.10883509064737966]",4.0,"[0.04593312457514744,0.1837134806491791]",100.0,"[0.13643637803908013,-0.03509077498506016]",100.0,"[-0.08549133334614561,0.018683000133022695]",4.0,"[0.13321085937712313,-0.12788761670417007]",100.0,"[-0.17825978508370144,0.07033274300192448]",4.0,"[0.002204701720274682,0.18493736946497677]",100.0,"[0.027750691197430108,-0.06635802595569884]",4.0,"[-0.064811133799985,0.09638415877660067]",100.0,"[-0.05413425753084558,0.04624186088337486]",100.0,"[-0.01338128896199968,-0.17270942335286266]",100.0,"[-0.03751350693089879,0.0017755003874162455]",100.0,"[0.02,0.02]",607.5576,0.0,192.0,192.0,82.0,1.0,0.2999,,,,,,,,
,,,,,,,683729c64975b4dbb8ff32f4,68399cfd12d067932d614819,2025-05-30_07h58.17.061,shape_ratio,2024.1.5,Win32,59.88023952,683853e18dae57a2147b65e0,,,,,,,,,,,607.5588,608.0622,,,608.3103,608.9599,right,,,,,,,,0.45,,,,,,608.0623,608.3102,608.9601,"[0.07462261517354848,0.03888565650936916]",4.0,"[-0.0727809051615993,-0.15488241984501286]",100.0,"[0.06634589852206063,-0.01200660197163257]",4.0,"[-0.034942203796071984,0.1186767783746938]",4.0,"[-0.12509262479690803,0.043132578485328366]",4.0,"[-0.12567699151481593,0.14341976460527012]",100.0,"[0.005141953243140641,-0.13759341095065397]",4.0,"[-0.08137999359439287,-0.0467087374751272]",4.0,"[-0.08647834422697129,0.074636661011445]",100.0,"[-0.10740403636522412,-0.07883224565223082]",4.0,"[0.14959888524230938,0.0815330485549202]",4.0,"[0.13603969702572363,-0.10132919501951515]",4.0,"[0.06983064479246437,-0.06023685815927604]",100.0,"[-0.11413454220255409,-0.1485924889298819]",4.0,"[0.16357621115526677,-0.06132722561485246]",100.0,"[0.13817318341056628,-0.0069711879350389215]",100.0,"[-0.008772105775380921,-0.08823025091207035]",100.0,"[-0.14925709060136158,-0.09866757450540405]",100.0,"[0.09432630223837825,-0.10270205791075551]",100.0,"[-0.18992706828604228,0.0057221595450626965]",4.0,"[-0.027280593456434302,-0.0005308892956196928]",4.0,"[-0.07253441681811822,0.035770481923876295]",100.0,"[0.19314429810883227,-0.0045741673651514695]",4.0,"[-0.09649575945769019,-0.0032714305866031754]",4.0,"[0.026243709327314235,-0.051890632275861]",100.0,"[-0.1771966029900326,-0.06496258222628247]",100.0,"[-0.1371535131115708,-0.04381927470987388]",4.0,"[-0.03544311775401221,0.18762048773008702]",100.0,"[0.09615205388006713,0.09113588259678769]",4.0,"[0.06208980778857185,0.1879730350338946]",4.0,"[0.0150522166087446,0.1280112504311334]",100.0,"[-0.17919503021996294,0.060943246319704936]",4.0,"[0.02,0.02]",610.0611,0.0,193.0,193.0,136.0,1.0,0.6316,,,,,,,,
,,,,,,,683729c64975b4dbb8ff32f4,68399cfd12d067932d614819,2025-05-30_07h58.17.061,shape_ratio,2024.1.5,Win32,59.88023952,683853e18dae57a2147b65e0,,,,,,,,,,,610.0621,610.5555,,,610.8056,611.5544,right,,,,,,,,0.6,,,,,,610.5557,610.8055,611.5546,"[0.07333313656892812,-0.11808258913254645]",4.0,"[0.008974119007292211,-0.09853750816559113]",4.0,"[-0.10216449733067355,-0.15867672703613]",4.0,"[-0.10052907732049901,0.12631044343276554]",100.0,"[0.10004682450834843,-0.15700327617193421]",4.0,"[0.07247871366004642,-0.048955530761371706]",100.0,"[-0.024405522277526737,0.10258192927022772]",100.0,"[0.08522601903386784,0.09072435018703455]",100.0,"[-0.05171793632263425,0.025489840614224824]",100.0,"[0.13810163382625643,-0.023763387793737024]",100.0,"[0.03733558875065736,0.0855630713473451]",100.0,"[0.11610277694370832,0.13993003095340076]",100.0,"[-0.023865987466133637,0.15927287741777887]",4.0,"[-0.14245105436085143,0.0019848470836716222]",100.0,"[-0.06889499746919962,-0.0902881845405334]",100.0,"[0.17410016395674682,-0.07141291579464078]",100.0,"[0.13816153419263796,-0.14086162334864868]",4.0,"[-0.12962775470951549,-0.059969896683170605]",4.0,"[-0.07507771863103288,0.1686601003988313]",100.0,"[0.16845833557216638,0.08477671327643051]",100.0,"[-0.18699262035963718,-0.042498109285446686]",100.0,"[0.19622231387951597,0.030601222708008226]",4.0,"[-0.17924888128492972,0.05668890756165114]",100.0,"[0.0386856267990334,0.17614576950799996]",100.0,"[0.08356983876375516,0.026150388866676446]",100.0,"[-0.04785856436745897,-0.02385201556915267]",4.0,"[0.01478290346398461,-0.04606987831783447]",4.0,"[-0.16247861300726424,0.11165097963551145]",100.0,"[-0.06394247708927829,-0.14478687761254735]",4.0,"[-0.008146476353831054,-0.17777543017915307]",4.0,"[-0.08553876852564125,0.05747262445578958]",4.0,"[-0.18453049761428897,0.008547119715039131]",100.0,"[0.02,0.02]",612.6528,0.0,194.0,194.0,52.0,1.0,0.7348,,,,,,,,
,,,,,,,683729c64975b4dbb8ff32f4,68399cfd12d067932d614819,2025-05-30_07h58.17.061,shape_ratio,2024.1.5,Win32,59.88023952,683853e18dae57a2147b65e0,,,,,,,,,,,612.6537,613.1526,,,613.4019,613.8178,right,,,,,,,,0.4,,,,,,613.1527,613.4019,613.818,"[0.10546385886957461,0.1548889503458122]",4.0,"[-0.16398100526115036,0.059263043914895674]",4.0,"[0.045613600628969436,0.037118630834020304]",100.0,"[0.0685889344194394,-0.1860025370169547]",100.0,"[0.17941106685006883,-0.016136010775425348]",100.0,"[0.010540581175672588,0.10335451186259291]",4.0,"[0.008298284347008772,-0.12924410433853864]",100.0,"[-0.12750223818790632,0.08424358430890404]",4.0,"[-0.055156337365071376,0.15754073823624862]",4.0,"[-0.12718199941375719,-0.06370771478729918]",4.0,"[0.1386896508973612,0.07197305848185946]",4.0,"[-0.04711291465598465,0.046333291384315425]",4.0,"[0.03468129260464403,0.1824513822095488]",4.0,"[-0.07641025842043057,-0.1648919191790633]",100.0,"[0.16967744057222567,0.03865319910728177]",4.0,"[0.13718983473576782,-0.06406718648932996]",100.0,"[0.11070433220745533,0.10509221061111895]",4.0,"[-0.052825783400293654,0.0864575674520724]",100.0,"[-0.06305512272928498,-0.08092667060681259]",4.0,"[-0.18288920429981023,-0.06415567416977867]",4.0,"[0.0529135032042234,-0.03944084747793832]",100.0,"[-0.11751487134170384,-0.14954521134606705]",4.0,"[-0.005092980326537533,-0.00338613544381677]",4.0,"[-0.11410051539212407,0.046280492240580166]",100.0,"[0.007363190293143419,-0.07624211598784893]",4.0,"[-0.08990844116753222,-0.019333245062323333]",4.0,"[0.08761981865192156,0.05872514236418155]",100.0,"[-0.033526171911528825,-0.16481807427476908]",4.0,"[0.04989023581549689,-0.11824966952855635]",100.0,"[0.10508222980893818,-0.024942645964815387]",4.0,"[0.05509384563461196,0.09232730258852277]",100.0,"[0.04708401753925863,0.1345706352015068]",100.0,"[0.02,0.02]",614.9164,0.0,195.0,195.0,173.0,1.0,0.4,,,,,,,,
,,,,,,,683729c64975b4dbb8ff32f4,68399cfd12d067932d614819,2025-05-30_07h58.17.061,shape_ratio,2024.1.5,Win32,59.88023952,683853e18dae57a2147b65e0,,,,,,,,,,,614.9176,615.4163,,,615.6673,616.2324,right,,,,,,,,0.4,,,,,,615.4164,615.6673,616.2325,"[0.162515768037249,-0.08169896341531126]",4.0,"[0.0790885782707205,0.11704477404349418]",4.0,"[-0.043180213030887045,0.022402255642981678]",100.0,"[-0.09951208573246302,-0.14210805363443144]",4.0,"[0.06625835826772951,-0.05786670300572301]",4.0,"[0.015141317552099015,0.0751571205688365]",4.0,"[0.05226179743398357,-0.09846365907947613]",4.0,"[-0.05653548321874811,-0.047677520586993635]",4.0,"[-0.1956782330640574,-0.008257119944518302]",100.0,"[0.16200197628456928,0.07643308737542293]",4.0,"[0.18741682655642522,0.04084056256799929]",4.0,"[0.19504305415173825,-0.005820633893125977]",4.0,"[-0.16959182191371627,0.03425117170259974]",100.0,"[-0.06547159833883884,0.11306590922614163]",4.0,"[0.11191923220056198,0.147506215262178]",4.0,"[0.14626912318740912,0.03575422075687066]",100.0,"[-0.15543155447054616,0.10061558879161826]",100.0,"[-0.07758790464533717,0.045567004011781535]",4.0,"[0.11197135183797469,-0.051030916987067604]",100.0,"[0.07594665304688394,0.06865109640993482]",100.0,"[0.02214628423558098,-0.010810360668602432]",4.0,"[0.01936836486769513,0.12909386298675743]",100.0,"[-0.14930031025591955,-0.11018599234579753]",4.0,"[-0.10789031356259951,0.15363106258711795]",100.0,"[-0.03917074376859293,0.1731016823460777]",4.0,"[0.017202277399101764,-0.06688160163990202]",100.0,"[0.10963027516730038,-0.13515113201717444]",100.0,"[0.1286257401566876,0.10182357313381153]",4.0,"[0.012327658766720508,0.02954580853374356]",100.0,"[-0.10368302113425408,-0.0749687011233214]",100.0,"[-0.0476726504482048,-0.10750744076984402]",4.0,"[0.0746448811281186,-0.01483618785144029]",4.0,"[0.02,0.02]",617.3315,0.0,196.0,196.0,165.0,1.0,0.5519,,,,,,,,
,,,,,,,683729c64975b4dbb8ff32f4,68399cfd12d067932d614819,2025-05-30_07h58.17.061,shape_ratio,2024.1.5,Win32,59.88023952,683853e18dae57a2147b65e0,,,,,,,,,,,617.3324,617.831,,,618.0711,618.6821,right,,,,,,,,0.4,,,,,,617.8311,618.0709,618.6822,"[-0.07818149421780544,0.05658441351767486]",4.0,"[0.04307301606767646,-0.09341655468166693]",100.0,"[0.1280952090595474,0.045657908300367055]",4.0,"[-0.03488657541704055,0.04903256449543525]",100.0,"[0.11287981340448643,0.14895950255470378]",100.0,"[-0.07904390927351361,-0.060845128828256975]",4.0,"[-0.16117446062440016,0.018196151759066373]",4.0,"[-0.021616816632025457,-0.10105646580636993]",4.0,"[-0.15814251653676498,-0.11765526186068664]",4.0,"[-0.08894123902078929,-0.14949521833414797]",4.0,"[0.04846966297366943,-0.14614073852958856]",4.0,"[-0.07444735747435713,0.17797920934407005]",4.0,"[0.00668265470711143,0.16661311981244364]",100.0,"[0.15946117460765907,-0.04452128545068518]",100.0,"[-0.016168725147218486,-0.1899557217887632]",100.0,"[-0.03454443805191779,0.1913215254538519]",4.0,"[0.07705921818656924,-0.17859382443175123]",100.0,"[-0.16059746554376,0.06322504189420317]",4.0,"[0.1175359807209506,-0.03716203517260189]",4.0,"[-0.01634678817141402,0.00449219096134809]",4.0,"[-0.11231206450327594,-0.08884421747019287]",100.0,"[0.07783117376626732,-0.01981585962151683]",100.0,"[0.19176990189507723,0.0332156093054658]",4.0,"[-0.13455870535379438,0.1061928769343534]",100.0,"[-0.051561407238196605,-0.015173486282093406]",100.0,"[-0.0442703361519049,0.11986271303913472]",4.0,"[-0.02547882556470978,-0.15071029605309383]",4.0,"[0.01673712071190087,0.09819676464286899]",100.0,"[0.10485747477766007,0.0855330705768762]",4.0,"[0.14907744624031596,-0.004413062103147524]",4.0,"[-0.17101067662977473,-0.025628621822965835]",4.0,"[0.14615531437392584,0.0915206663648624]",100.0,"[0.02,0.02]",619.7859,0.0,197.0,197.0,154.0,1.0,0.5935,,,,,,,,
,,,,,,,683729c64975b4dbb8ff32f4,68399cfd12d067932d614819,2025-05-30_07h58.17.061,shape_ratio,2024.1.5,Win32,59.88023952,683853e18dae57a2147b65e0,,,,,,,,,,,619.787,620.2803,,,620.5296,621.6116,left,,,,,,,,0.5,,,,,,620.2806,620.5296,621.6117,"[-0.047676082049118496,0.002296805147896389]",4.0,"[-0.07076656075975732,0.09881888838221171]",100.0,"[-0.023671054883521298,-0.08242256292847018]",4.0,"[0.024285019219985642,0.11331190481096029]",4.0,"[-0.028836385398053672,0.16123746027255215]",100.0,"[0.09171716100912479,0.10823393059837774]",4.0,"[0.10015421408217898,0.053256727577150706]",100.0,"[0.16930744726444785,-0.10326251635100356]",100.0,"[0.14874434185637161,0.0038317792309130734]",4.0,"[-0.1174562538376816,-0.0055324204916898925]",4.0,"[0.026097738031544977,-0.10603915409227899]",4.0,"[-0.07736848891597106,-0.03177079122812913]",4.0,"[-0.16674883281046426,0.09210785675858227]",4.0,"[-0.017273792778782816,-0.15532410550825967]",100.0,"[0.02518588895711654,-0.060733151379131135]",100.0,"[-0.12490821223307638,-0.06261027228531481]",100.0,"[0.027736579865346923,-0.15561771919767342]",4.0,"[0.0794461360501903,0.015634064004896735]",100.0,"[-0.17674261310633219,-0.07037280020772615]",100.0,"[-0.10366234657905314,-0.17074190346818074]",4.0,"[0.054856832630628106,0.18910995406156353]",100.0,"[-0.09200737177227453,-0.1221608146581376]",4.0,"[0.19324055296489007,0.05091936337083258]",100.0,"[-0.1126193196414987,0.11226814827283847]",100.0,"[0.02318614262744822,0.04356131576988839]",4.0,"[-0.04499392794682869,0.05916018824753367]",4.0,"[0.0827098125787593,-0.04520253581444816]",100.0,"[0.10312044459978931,-0.1055682667197182]",4.0,"[-0.18983538553329946,-0.008359324743362422]",100.0,"[-0.10034823086202341,0.03941859678658513]",100.0,"[0.024775300630760163,-0.19770165668845252]",4.0,"[0.015366574816382003,0.16350331992041048]",100.0,"[0.02,0.02]",622.7098,0.0,198.0,198.0,101.0,1.0,1.0672,,,,,,,,
,,,,,,,683729c64975b4dbb8ff32f4,68399cfd12d067932d614819,2025-05-30_07h58.17.061,shape_ratio,2024.1.5,Win32,59.88023952,683853e18dae57a2147b65e0,,,,,,,,,,,622.711,623.2095,,,623.4494,624.9429,,,,,,,,,0.9,,,,,,623.2096,623.4493,624.9433,"[-0.09503370437585651,0.018045267772940316]",100.0,"[-0.12584930578397086,-0.14573516621806384]",100.0,"[-0.041771154963249194,0.17216906668304688]",100.0,"[0.02588468336152517,0.08197301242583245]",100.0,"[0.00007700260673859551,-0.12467801118699642]",4.0,"[0.08841392161999595,0.15926884471331085]",100.0,"[0.04052075979969837,0.1476354403531822]",100.0,"[-0.014109954914804506,0.009378880780762157]",100.0,"[0.05725425611713852,0.01982621703681663]",100.0,"[0.093202401715311,-0.002943272267176328]",100.0,"[-0.009514406957667356,0.12775348690360352]",100.0,"[-0.14713345852654433,0.10943436342406102]",100.0,"[0.09935449867308616,-0.08726526571284644]",100.0,"[-0.06518525097980651,-0.061970390349948105]",100.0,"[-0.16273664194771206,0.06979541936235549]",100.0,"[-0.15743644567022513,-0.1005330271055308]",100.0,"[-0.16920388364784705,0.013978556343996192]",100.0,"[-0.11172972541142563,0.08324713914681126]",100.0,"[0.18089624285306627,-0.0008532892140797085]",100.0,"[-0.005831073796668933,-0.043494788110020964]",100.0,"[0.030999120416667723,-0.17497819952927213]",100.0,"[0.14282014881161903,-0.07629281553781084]",4.0,"[-0.15974407338564126,-0.030093358300029044]",100.0,"[0.12001863679188826,0.07981580070284305]",100.0,"[-0.11164250802705991,0.1485841128134267]",100.0,"[0.1541812811311656,0.033765257144480906]",100.0,"[0.11904421948020735,-0.12990259774299087]",100.0,"[0.06447485133842001,0.09935277873501693]",100.0,"[-0.10683576657399861,-0.0997973447110548]",4.0,"[0.1775089722677496,0.07988150813548173]",100.0,"[0.01073790503502764,0.18296333940465961]",100.0,"[-0.019315193503664604,0.06645114639411026]",100.0,"[0.02,0.02]",626.0444,0.0,199.0,199.0,2.0,1.0,,,,,,,,,
,,,,,,,683729c64975b4dbb8ff32f4,68399cfd12d067932d614819,2025-05-30_07h58.17.061,shape_ratio,2024.1.5,Win32,59.88023952,683853e18dae57a2147b65e0,,,,,,,,,,,626.0452,626.5426,,,626.7926,627.1481,right,,,,,,,,0.5,,,,,,626.5426,626.7925,627.1484,"[0.08524437864614597,-0.08134650700410867]",100.0,"[-0.11233335215942064,-0.15033292312575297]",100.0,"[-0.07141525293310948,-0.011003754277439583]",100.0,"[0.03488367431744978,0.17033705381817585]",100.0,"[-0.13278325442626468,0.06409886713447291]",4.0,"[0.12078988769069933,0.10882638366229427]",100.0,"[-0.04933315085036797,0.04378253633754801]",100.0,"[-0.07862735189767864,0.13477522918845394]",100.0,"[-0.11950019901416042,-0.06845818945901548]",100.0,"[0.08116459598587615,0.036042280814579684]",100.0,"[0.029450683297790995,0.08713865944839956]",4.0,"[0.001338032157929798,-0.16861496550262411]",4.0,"[-0.022428624669870015,-0.11214879981800223]",4.0,"[-0.05404918865795362,-0.14856270496225513]",4.0,"[0.07855799639043641,0.11414724023141962]",4.0,"[0.022658212848685872,-0.0392478426145199]",100.0,"[0.1256833800001134,-0.03591080265369845]",4.0,"[0.170177349199169,0.09648916849783006]",4.0,"[-0.011498881441785283,0.11358202439001752]",4.0,"[0.12359382731312761,-0.14722576466483836]",4.0,"[0.18718164587296435,0.029832807637951677]",4.0,"[0.13061061849138547,-0.07585868063289586]",4.0,"[0.007558801223538349,0.04878962870875182]",100.0,"[0.06445760884505426,-0.011569174295042107]",4.0,"[-0.023382049718430466,0.15833790935636033]",100.0,"[-0.14717414130474657,-0.1253647254805267]",100.0,"[-0.03668761967915772,-0.05952792772627284]",100.0,"[0.04855943681383686,-0.15137359140497525]",4.0,"[0.17345491688967077,-0.08574044269920218]",4.0,"[0.0743159177860101,-0.12020771792416016]",100.0,"[-0.184242658017523,-0.0013985501992954804]",100.0,"[-0.0786110071455931,0.08039642857238097]",4.0,"[0.02,0.02]",628.2382,0.0,200.0,200.0,111.0,1.0,0.3347,,,,,,,,
